"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Aidan Bitter","WR","12","0","0","","0","0.0","4","26","6.5","0","2.2","4","26","6.5","0","","iowa-state","2022"
"2","DeShawn Hanika","TE","12","0","0","","0","0.0","17","244","14.4","4","20.3","17","244","14.4","4","","iowa-state","2022"
"3","Easton Dean","TE","12","0","0","","0","0.0","10","129","12.9","2","10.8","10","129","12.9","2","","iowa-state","2022"
"4","Xavier Hutchinson","WR","12","0","0","","0","0.0","107","1171","10.9","6","97.6","107","1171","10.9","6","","iowa-state","2022"
"5","Hunter Dekkers","QB","12","89","73","0.8","2","6.1","0","0","","0","0.0","89","73","0.8","2","","iowa-state","2022"
"6","Jared Rus","TE","12","0","0","","0","0.0","7","45","6.4","0","3.8","7","45","6.4","0","","iowa-state","2022"
"7","Jaylin Noel","WR","12","3","47","15.7","0","3.9","60","572","9.5","3","47.7","63","619","9.8","3","","iowa-state","2022"
"8","Tyler Moore","TE","12","0","0","","0","0.0","4","42","10.5","0","3.5","4","42","10.5","0","","iowa-state","2022"
"9","Sean Shaw Jr.","WR","12","0","0","","0","0.0","16","153","9.6","2","12.8","16","153","9.6","2","","iowa-state","2022"
"10","Darren Wilson","WR","11","0","0","","0","0.0","3","53","17.7","0","4.8","3","53","17.7","0","","iowa-state","2022"
"11","Deon Silas","RB","11","60","271","4.5","3","24.6","9","38","4.2","0","3.5","69","309","4.5","3","","iowa-state","2022"
"12","Dimitri Stanley","WR","11","0","0","","0","0.0","33","420","12.7","1","38.2","33","420","12.7","1","","iowa-state","2022"
"13","Jirehl Brock","RB","10","99","445","4.5","3","44.5","21","113","5.4","1","11.3","120","558","4.7","4","","iowa-state","2022"
"14","Cartevious Norton","RB","8","87","312","3.6","2","39.0","12","69","5.8","0","8.6","99","381","3.8","2","","iowa-state","2022"
"15","Eli Sanders","RB","8","47","197","4.2","0","24.6","7","51","7.3","0","6.4","54","248","4.6","0","","iowa-state","2022"
"16","Beau Coberley","WR","5","0","0","","0","0.0","2","13","6.5","0","2.6","2","13","6.5","0","","iowa-state","2022"
"17","Greg Gaines","WR","4","0","0","","0","0.0","1","2","2.0","0","0.5","1","2","2.0","0","","iowa-state","2022"
"18","Rocco Becht","QB","3","1","2","2.0","0","0.7","0","0","","0","0.0","1","2","2.0","0","","iowa-state","2022"
