"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Brevyn Spann-Ford","TE","13","0","0","","0","0.0","23","296","12.9","1","22.8","23","296","12.9","1","","minnesota","2021"
"2","Tanner Morgan","QB","13","59","-9","-0.2","2","-0.7","0","0","","0","0.0","59","-9","-0.2","2","","minnesota","2021"
"3","Mike Brown-Stephens","WR","13","0","0","","0","0.0","23","392","17.0","1","30.2","23","392","17.0","1","","minnesota","2021"
"4","Ko Kieft","TE","13","0","0","","0","0.0","7","101","14.4","1","7.8","7","101","14.4","1","","minnesota","2021"
"5","Derik LeCaptain","LB","13","3","31","10.3","1","2.4","1","11","11.0","0","0.8","4","42","10.5","1","","minnesota","2021"
"6","Daniel Faalele","OL","13","1","2","2.0","1","0.2","0","0","","0","0.0","1","2","2.0","1","","minnesota","2021"
"7","Dylan Wright","WR","12","0","0","","0","0.0","18","365","20.3","2","30.4","18","365","20.3","2","","minnesota","2021"
"8","Bucky Irving","RB","12","133","699","5.3","4","58.3","8","73","9.1","0","6.1","141","772","5.5","4","","minnesota","2021"
"9","Daniel Jackson","WR","11","0","0","","0","0.0","25","267","10.7","1","24.3","25","267","10.7","1","","minnesota","2021"
"10","Chris Autman-Bell","WR","11","0","0","","0","0.0","36","506","14.1","6","46.0","36","506","14.1","6","","minnesota","2021"
"11","Ky Thomas","RB","9","166","824","5.0","6","91.6","6","44","7.3","0","4.9","172","868","5.0","6","","minnesota","2021"
"12","Brady Boyd","WR","9","0","0","","0","0.0","2","18","9.0","0","2.0","2","18","9.0","0","","minnesota","2021"
"13","Cole Kramer","QB","8","36","165","4.6","2","20.6","0","0","","0","0.0","36","165","4.6","2","","minnesota","2021"
"14","Bryce Williams","RB","8","37","186","5.0","3","23.3","1","19","19.0","0","2.4","38","205","5.4","3","","minnesota","2021"
"15","Treyson Potts","RB","5","112","552","4.9","6","110.4","2","14","7.0","0","2.8","114","566","5.0","6","","minnesota","2021"
"16","Cam Wiley","RB","3","6","4","0.7","0","1.3","0","0","","0","0.0","6","4","0.7","0","","minnesota","2021"
"17","Mohamed Ibrahim","RB","1","30","163","5.4","2","163.0","0","0","","0","0.0","30","163","5.4","2","","minnesota","2021"
