"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Anthony Pandy","LB","12","1","32","32.0","0","2.7","0","0","","0","0.0","1","32","32.0","0","","arizona","2021"
"2","Stanley Berryhill III","WR","12","19","121","6.4","0","10.1","83","744","9.0","1","62.0","102","865","8.5","1","","arizona","2021"
"3","Boobie Curry","WR","12","0","0","","0","0.0","21","233","11.1","3","19.4","21","233","11.1","3","","arizona","2021"
"4","Brian Casteel","WR","12","4","18","4.5","0","1.5","33","326","9.9","1","27.2","37","344","9.3","1","","arizona","2021"
"5","Clay Markoff","RB","12","3","20","6.7","0","1.7","1","9","9.0","0","0.8","4","29","7.3","0","","arizona","2021"
"6","Drake Anderson","RB","11","87","384","4.4","1","34.9","18","95","5.3","0","8.6","105","479","4.6","1","","arizona","2021"
"7","Stevie Rocker Jr.","RB","11","31","153","4.9","0","13.9","7","59","8.4","0","5.4","38","212","5.6","0","","arizona","2021"
"8","Michael Wiley","RB","11","91","302","3.3","2","27.5","33","297","9.0","4","27.0","124","599","4.8","6","","arizona","2021"
"9","Alex Lines","TE","11","0","0","","0","0.0","10","138","13.8","0","12.5","10","138","13.8","0","","arizona","2021"
"10","Bryce Wolma","TE","10","0","0","","0","0.0","6","42","7.0","1","4.2","6","42","7.0","1","","arizona","2021"
"11","Tayvian Cunningham","WR","10","3","38","12.7","0","3.8","18","299","16.6","2","29.9","21","337","16.0","2","","arizona","2021"
"12","Will Plummer","QB","10","60","138","2.3","2","13.8","0","0","","0","0.0","60","138","2.3","2","","arizona","2021"
"13","Jalen John","RB","9","62","250","4.0","0","27.8","8","42","5.3","0","4.7","70","292","4.2","0","","arizona","2021"
"14","Jalen Johnson","WR","9","1","-6","-6.0","0","-0.7","4","37","9.3","0","4.1","5","31","6.2","0","","arizona","2021"
"15","Jamarye Joiner","WR","8","19","67","3.5","1","8.4","4","48","12.0","0","6.0","23","115","5.0","1","","arizona","2021"
"16","Bam Smith","","7","2","4","2.0","0","0.6","0","0","","0","0.0","2","4","2.0","0","","arizona","2021"
"17","Anthony Simpson","WR","7","1","7","7.0","0","1.0","4","46","11.5","0","6.6","5","53","10.6","0","","arizona","2021"
"18","Dorian Singer","WR","5","0","0","","0","0.0","18","301","16.7","0","60.2","18","301","16.7","0","","arizona","2021"
"19","Gunner Cruz","QB","5","19","-21","-1.1","0","-4.2","0","0","","0","0.0","19","-21","-1.1","0","","arizona","2021"
"20","Darrius Smith","RB","3","2","4","2.0","0","1.3","0","0","","0","0.0","2","4","2.0","0","","arizona","2021"
"21","Jordan McCloud","QB","3","18","75","4.2","0","25.0","0","0","","0","0.0","18","75","4.2","0","","arizona","2021"
