"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Torry Locklin","WR","13","12","32","2.7","1","2.5","8","155","19.4","2","11.9","20","187","9.4","3","","kansas","2022"
"2","Devin Neal","RB","13","180","1090","6.1","9","83.8","21","183","8.7","1","14.1","201","1273","6.3","10","","kansas","2022"
"3","Douglas Emilien","WR","13","0","0","","0","0.0","2","21","10.5","1","1.6","2","21","10.5","1","","kansas","2022"
"4","Trevor Kardell","TE","13","0","0","","0","0.0","5","65","13.0","1","5.0","5","65","13.0","1","","kansas","2022"
"5","Jared Casey","TE","13","0","0","","0","0.0","18","224","12.4","4","17.2","18","224","12.4","4","","kansas","2022"
"6","Kevin Terry","WR","13","1","-4","-4.0","0","-0.3","8","93","11.6","0","7.2","9","89","9.9","0","","kansas","2022"
"7","Lawrence Arnold","WR","13","0","0","","0","0.0","44","716","16.3","4","55.1","44","716","16.3","4","","kansas","2022"
"8","Mason Fairchild","TE","13","0","0","","0","0.0","35","443","12.7","6","34.1","35","443","12.7","6","","kansas","2022"
"9","Quentin Skinner","WR","13","2","41","20.5","0","3.2","26","440","16.9","5","33.8","28","481","17.2","5","","kansas","2022"
"10","Tanaka Scott","WR","12","1","1","1.0","0","0.1","8","109","13.6","0","9.1","9","110","12.2","0","","kansas","2022"
"11","Jason Bean","QB","12","38","222","5.8","4","18.5","0","0","","0","0.0","38","222","5.8","4","","kansas","2022"
"12","Sevion Morrison","RB","12","23","165","7.2","1","13.8","3","26","8.7","0","2.2","26","191","7.3","1","","kansas","2022"
"13","Luke Grimm","WR","12","0","0","","0","0.0","52","623","12.0","6","51.9","52","623","12.0","6","","kansas","2022"
"14","Ky Thomas","RB","9","53","162","3.1","2","18.0","5","39","7.8","1","4.3","58","201","3.5","3","","kansas","2022"
"15","Jalon Daniels","QB","9","77","425","5.5","7","47.2","0","0","","0","0.0","77","425","5.5","7","","kansas","2022"
"16","Steven McBride","WR","6","1","4","4.0","0","0.7","2","23","11.5","0","3.8","3","27","9.0","0","","kansas","2022"
"17","Daniel Hishaw Jr.","RB","5","44","262","6.0","5","52.4","3","95","31.7","1","19.0","47","357","7.6","6","","kansas","2022"
"18","Trevor Wilson","WR","4","0","0","","0","0.0","2","52","26.0","0","13.0","2","52","26.0","0","","kansas","2022"
"19","Ethan Vasko","QB","1","2","6","3.0","0","6.0","0","0","","0","0.0","2","6","3.0","0","","kansas","2022"
"20","DeAndre Thomas Jr.","RB","1","1","5","5.0","0","5.0","0","0","","0","0.0","1","5","5.0","0","","kansas","2022"
