"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Logan Kyle","WR","12","2","25","12.5","0","2.1","11","103","9.4","0","8.6","13","128","9.8","0","","vanderbilt","2023"
"2","Will Sheppard","WR","12","0","0","","0","0.0","47","684","14.6","8","57.0","47","684","14.6","8","","vanderbilt","2023"
"3","Sedrick Alexander","RB","12","96","371","3.9","4","30.9","18","133","7.4","0","11.1","114","504","4.4","4","","vanderbilt","2023"
"4","Richie Hoskins","WR","12","0","0","","0","0.0","6","83","13.8","2","6.9","6","83","13.8","2","","vanderbilt","2023"
"5","Matt Hayball","P","12","1","2","2.0","0","0.2","0","0","","0","0.0","1","2","2.0","0","","vanderbilt","2023"
"6","London Humphreys","WR","12","1","5","5.0","0","0.4","22","439","20.0","4","36.6","23","444","19.3","4","","vanderbilt","2023"
"7","Kamrean Johnson","TE","12","0","0","","0","0.0","10","99","9.9","2","8.3","10","99","9.9","2","","vanderbilt","2023"
"8","Justin Ball","TE","12","1","-5","-5.0","0","-0.4","15","131","8.7","1","10.9","16","126","7.9","1","","vanderbilt","2023"
"9","Junior Sherrill","WR","12","4","29","7.3","0","2.4","20","293","14.7","3","24.4","24","322","13.4","3","","vanderbilt","2023"
"10","Jayden McGowan","WR","12","18","109","6.1","0","9.1","36","383","10.6","0","31.9","54","492","9.1","0","","vanderbilt","2023"
"11","Chase Gillespie","RB","12","22","62","2.8","0","5.2","5","28","5.6","0","2.3","27","90","3.3","0","","vanderbilt","2023"
"12","Patrick Smith","RB","11","79","327","4.1","2","29.7","4","15","3.8","0","1.4","83","342","4.1","2","","vanderbilt","2023"
"13","Ken Seals","QB","10","40","30","0.8","2","3.0","0","0","","0","0.0","40","30","0.8","2","","vanderbilt","2023"
"14","Quincy Skinner Jr.","WR","10","0","0","","0","0.0","20","204","10.2","3","20.4","20","204","10.2","3","","vanderbilt","2023"
"15","Gamarion Carter","WR","7","0","0","","0","0.0","3","89","29.7","0","12.7","3","89","29.7","0","","vanderbilt","2023"
"16","AJ Swann","QB","6","27","16","0.6","1","2.7","0","0","","0","0.0","27","16","0.6","1","","vanderbilt","2023"
"17","Walter Taylor","QB","5","30","103","3.4","1","20.6","0","0","","0","0.0","30","103","3.4","1","","vanderbilt","2023"
"18","AJ Newberry","RB","4","20","96","4.8","0","24.0","0","0","","0","0.0","20","96","4.8","0","","vanderbilt","2023"
