"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Anthony Torres","TE","14","0","0","","0","0.0","5","64","12.8","0","4.6","5","64","12.8","0","","toledo","2022"
"2","Thomas Zsiros","WR","14","0","0","","1","0.0","10","198","19.8","1","14.1","10","198","19.8","2","","toledo","2022"
"3","Lenny Kuhl","TE","14","0","0","","0","0.0","7","43","6.1","3","3.1","7","43","6.1","3","","toledo","2022"
"4","Judge Culpepper","DL","14","1","1","1.0","0","0.1","0","0","","0","0.0","1","1","1.0","0","","toledo","2022"
"5","Jerjuan Newton","WR","14","1","-1","-1.0","0","-0.1","53","830","15.7","9","59.3","54","829","15.4","9","","toledo","2022"
"6","Jamal Turner","TE","14","0","0","","0","0.0","29","378","13.0","8","27.0","29","378","13.0","8","","toledo","2022"
"7","Jacquez Stuart","RB","14","134","770","5.7","4","55.0","10","45","4.5","0","3.2","144","815","5.7","4","","toledo","2022"
"8","Adam Beale","WR","14","0","0","","0","0.0","2","30","15.0","0","2.1","2","30","15.0","0","","toledo","2022"
"9","Devin Maddox","WR","13","5","12","2.4","0","0.9","39","548","14.1","3","42.2","44","560","12.7","3","","toledo","2022"
"10","Micah Kelly","RB","13","120","398","3.3","1","30.6","12","68","5.7","1","5.2","132","466","3.5","2","","toledo","2022"
"11","Peny Boone","RB","13","115","439","3.8","3","33.8","11","93","8.5","0","7.2","126","532","4.2","3","","toledo","2022"
"12","DeQuan Finn","QB","12","130","632","4.9","9","52.7","0","0","","0","0.0","130","632","4.9","9","","toledo","2022"
"13","Junior Vandeross III","WR","11","0","0","","0","0.0","1","18","18.0","0","1.6","1","18","18.0","0","","toledo","2022"
"14","Demeer Blankumsee","WR","11","0","0","","0","0.0","41","512","12.5","3","46.5","41","512","12.5","3","","toledo","2022"
"15","Mikel Barkley","WR","11","0","0","","0","0.0","22","289","13.1","3","26.3","22","289","13.1","3","","toledo","2022"
"16","Larry Stephens","WR","10","0","0","","0","0.0","2","23","11.5","0","2.3","2","23","11.5","0","","toledo","2022"
"17","Ezechiel Tieide","WR","9","0","0","","0","0.0","2","6","3.0","0","0.7","2","6","3.0","0","","toledo","2022"
"18","Tucker Gleason","QB","9","42","185","4.4","3","20.6","0","0","","0","0.0","42","185","4.4","3","","toledo","2022"
"19","Jordan Lowe","RB","6","2","37","18.5","1","6.2","0","0","","0","0.0","2","37","18.5","1","","toledo","2022"
"20","Willie Shaw III","RB","6","19","60","3.2","1","10.0","1","8","8.0","0","1.3","20","68","3.4","1","","toledo","2022"
