"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Charles Rogers","LB","13","0","0","","0","0.0","2","15","7.5","1","1.2","2","15","7.5","1","","san-jose-state","2023"
"2","Skylar Loving-Black","TE","13","0","0","","0","0.0","4","41","10.3","0","3.2","4","41","10.3","0","","san-jose-state","2023"
"3","Quali Conley","RB","13","131","842","6.4","9","64.8","27","269","10.0","0","20.7","158","1111","7.0","9","","san-jose-state","2023"
"4","Nick Nash","WR","13","1","0","0.0","0","0.0","48","728","15.2","8","56.0","49","728","14.9","8","","san-jose-state","2023"
"5","Malikhi Miller","WR","13","0","0","","0","0.0","24","290","12.1","1","22.3","24","290","12.1","1","","san-jose-state","2023"
"6","Jabari Bates","RB","13","11","30","2.7","0","2.3","9","32","3.6","0","2.5","20","62","3.1","0","","san-jose-state","2023"
"7","Isaac Jernagin","WR","13","12","86","7.2","0","6.6","13","133","10.2","2","10.2","25","219","8.8","2","","san-jose-state","2023"
"8","Chevan Cordeiro","QB","13","81","272","3.4","3","20.9","0","0","","0","0.0","81","272","3.4","3","","san-jose-state","2023"
"9","Kairee Robinson","RB","12","170","1194","7.0","18","99.5","17","198","11.6","2","16.5","187","1392","7.4","20","","san-jose-state","2023"
"10","Matthew Coleman","WR","12","0","0","","0","0.0","12","119","9.9","0","9.9","12","119","9.9","0","","san-jose-state","2023"
"11","Charles Ross","WR","12","0","0","","0","0.0","26","347","13.3","1","28.9","26","347","13.3","1","","san-jose-state","2023"
"12","Kayden Collins","RB","11","2","9","4.5","0","0.8","0","0","","0","0.0","2","9","4.5","0","","san-jose-state","2023"
"13","Dominick Mazotti","TE","11","1","0","0.0","0","0.0","23","322","14.0","2","29.3","24","322","13.4","2","","san-jose-state","2023"
"14","Keynan Higgins","WR","10","1","-1","-1.0","0","-0.1","0","0","","0","0.0","1","-1","-1.0","0","","san-jose-state","2023"
"15","Sam Olson","TE","10","0","0","","1","0.0","22","310","14.1","3","31.0","22","310","14.1","4","","san-jose-state","2023"
"16","Kejuan Bullard Jr.","DB","9","0","0","","0","0.0","1","24","24.0","0","2.7","1","24","24.0","0","","san-jose-state","2023"
"17","Branden Alvarez","WR","7","0","0","","0","0.0","2","25","12.5","1","3.6","2","25","12.5","1","","san-jose-state","2023"
"18","Jay Butterfield","QB","4","2","-2","-1.0","0","-0.5","0","0","","0","0.0","2","-2","-1.0","0","","san-jose-state","2023"
