"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Ari Broussard","RB","13","29","91","3.1","0","7.0","2","14","7.0","0","1.1","31","105","3.4","0","","rice","2023"
"2","Boden Groen","TE","13","0","0","","0","0.0","39","383","9.8","3","29.5","39","383","9.8","3","","rice","2023"
"3","Rawson MacNeill","WR","13","0","0","","0","0.0","26","379","14.6","2","29.2","26","379","14.6","2","","rice","2023"
"4","Quinton Jackson","RB","13","7","25","3.6","0","1.9","6","33","5.5","0","2.5","13","58","4.5","0","","rice","2023"
"5","Micah Barnett","FB","13","6","17","2.8","0","1.3","0","0","","0","0.0","6","17","2.8","0","","rice","2023"
"6","Dean Connors","RB","13","121","771","6.4","7","59.3","43","403","9.4","3","31.0","164","1174","7.2","10","","rice","2023"
"7","Luke McCaffrey","WR","13","15","117","7.8","0","9.0","71","992","14.0","13","76.3","86","1109","12.9","13","","rice","2023"
"8","Landon Ransom-Goelz","WR","13","0","0","","0","0.0","26","380","14.6","3","29.2","26","380","14.6","3","","rice","2023"
"9","Braylen Walker","WR","12","3","30","10.0","0","2.5","13","200","15.4","2","16.7","16","230","14.4","2","","rice","2023"
"10","Juma Otoviano","RB","12","92","326","3.5","4","27.2","12","100","8.3","0","8.3","104","426","4.1","4","","rice","2023"
"11","Kobie Campbell","WR","11","8","11","1.4","0","1.0","11","164","14.9","1","14.9","19","175","9.2","1","","rice","2023"
"12","Matt Sykes","WR","10","0","0","","0","0.0","1","32","32.0","0","3.2","1","32","32.0","0","","rice","2023"
"13","Elijah Mojarro","TE","10","0","0","","0","0.0","5","52","10.4","0","5.2","5","52","10.4","0","","rice","2023"
"14","Jack Bradley","TE","10","0","0","","0","0.0","8","94","11.8","1","9.4","8","94","11.8","1","","rice","2023"
"15","JT Daniels","QB","9","25","-65","-2.6","1","-7.2","0","0","","0","0.0","25","-65","-2.6","1","","rice","2023"
"16","Jovoni Johnson","TE","8","1","-4","-4.0","0","-0.5","3","54","18.0","0","6.8","4","50","12.5","0","","rice","2023"
"17","Christian Francisco","RB","8","1","4","4.0","1","0.5","0","0","","0","0.0","1","4","4.0","1","","rice","2023"
"18","AJ Padgett","QB","6","32","14","0.4","2","2.3","0","0","","0","0.0","32","14","0.4","2","","rice","2023"
"19","Daelen Alexander","RB","6","18","35","1.9","5","5.8","1","3","3.0","1","0.5","19","38","2.0","6","","rice","2023"
"20","Chase Jenkins","QB","5","14","82","5.9","1","16.4","0","0","","0","0.0","14","82","5.9","1","","rice","2023"
"21","Shawqi Itraish","QB","3","1","4","4.0","0","1.3","0","0","","0","0.0","1","4","4.0","0","","rice","2023"
"22","Drayden Dickman","WR","1","0","0","","0","0.0","1","-1","-1.0","0","-1.0","1","-1","-1.0","0","","rice","2023"
