"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Ahmarean Brown","WR","13","1","0","0.0","0","0.0","11","104","9.5","0","8.0","12","104","8.7","0","","south-carolina","2021"
"2","Dakereon Joyner","WR","13","18","77","4.3","0","5.9","24","221","9.2","1","17.0","42","298","7.1","1","","south-carolina","2021"
"3","Jaheim Bell","TE","13","7","40","5.7","0","3.1","30","497","16.6","5","38.2","37","537","14.5","5","","south-carolina","2021"
"4","Josh Vann","WR","13","5","63","12.6","0","4.8","43","679","15.8","5","52.2","48","742","15.5","5","","south-carolina","2021"
"5","Nick Muse","TE","13","0","0","","0","0.0","20","222","11.1","2","17.1","20","222","11.1","2","","south-carolina","2021"
"6","Traevon Kenion","TE","13","0","0","","0","0.0","4","49","12.3","1","3.8","4","49","12.3","1","","south-carolina","2021"
"7","Payton Mangrum","WR","13","0","0","","0","0.0","1","44","44.0","1","3.4","1","44","44.0","1","","south-carolina","2021"
"8","E.J. Jenkins","WR","12","0","0","","0","0.0","8","117","14.6","1","9.8","8","117","14.6","1","","south-carolina","2021"
"9","Zaquandre White","RB","12","88","583","6.6","2","48.6","19","202","10.6","3","16.8","107","785","7.3","5","","south-carolina","2021"
"10","Juju McDowell","RB","12","52","248","4.8","2","20.7","9","53","5.9","0","4.4","61","301","4.9","2","","south-carolina","2021"
"11","Kevin Harris","RB","12","152","659","4.3","4","54.9","11","89","8.1","0","7.4","163","748","4.6","4","","south-carolina","2021"
"12","Marshawn Lloyd","RB","12","64","228","3.6","1","19.0","3","44","14.7","0","3.7","67","272","4.1","1","","south-carolina","2021"
"13","Xavier Legette","WR","11","0","0","","0","0.0","8","63","7.9","1","5.7","8","63","7.9","1","","south-carolina","2021"
"14","Trai Jones","OL","9","0","0","","0","0.0","1","3","3.0","1","0.3","1","3","3.0","1","","south-carolina","2021"
"15","Trey Adkins","WR","8","0","0","","0","0.0","2","20","10.0","0","2.5","2","20","10.0","0","","south-carolina","2021"
"16","Zeb Noland","QB","7","19","-34","-1.8","0","-4.9","0","0","","0","0.0","19","-34","-1.8","0","","south-carolina","2021"
"17","Jason Brown","QB","7","15","-71","-4.7","0","-10.1","0","0","","0","0.0","15","-71","-4.7","0","","south-carolina","2021"
"18","Luke Doty","QB","6","34","19","0.6","0","3.2","0","0","","0","0.0","34","19","0.6","0","","south-carolina","2021"
"19","Jalen Brooks","WR","6","0","0","","0","0.0","14","181","12.9","1","30.2","14","181","12.9","1","","south-carolina","2021"
"20","OrTre Smith","WR","5","0","0","","0","0.0","1","15","15.0","0","3.0","1","15","15.0","0","","south-carolina","2021"
"21","Rico Powers","WR","2","0","0","","0","0.0","2","12","6.0","0","6.0","2","12","6.0","0","","south-carolina","2021"
"22","O'Mega Blake","WR","1","1","-9","-9.0","0","-9.0","0","0","","0","0.0","1","-9","-9.0","0","","south-carolina","2021"
"23","Bradley Dunn","RB","1","2","4","2.0","0","4.0","0","0","","0","0.0","2","4","2.0","0","","south-carolina","2021"
