"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Anthony Brown","WR","13","0","0","","0","0.0","5","44","8.8","1","3.4","5","44","8.8","1","","kentucky","2023"
"2","Barion Brown","WR","13","12","147","12.3","1","11.3","43","539","12.5","4","41.5","55","686","12.5","5","","kentucky","2023"
"3","Dane Key","WR","13","0","0","","0","0.0","42","636","15.1","6","48.9","42","636","15.1","6","","kentucky","2023"
"4","Demie Sumo","RB","13","20","139","7.0","1","10.7","14","69","4.9","1","5.3","34","208","6.1","2","","kentucky","2023"
"5","Devin Leary","QB","13","42","-60","-1.4","1","-4.6","1","-4","-4.0","0","-0.3","43","-64","-1.5","1","","kentucky","2023"
"6","Re'Mahn Davis","RB","13","199","1129","5.7","14","86.8","33","323","9.8","7","24.8","232","1452","6.3","21","","kentucky","2023"
"7","Tayvion Robinson","WR","13","2","12","6.0","0","0.9","41","552","13.5","4","42.5","43","564","13.1","4","","kentucky","2023"
"8","Brenden Bates","TE","12","0","0","","0","0.0","4","89","22.3","0","7.4","4","89","22.3","0","","kentucky","2023"
"9","Izayah Cummings","TE","12","1","5","5.0","0","0.4","4","98","24.5","0","8.2","5","103","20.6","0","","kentucky","2023"
"10","Jordan Dingle","TE","11","0","0","","0","0.0","12","270","22.5","0","24.5","12","270","22.5","0","","kentucky","2023"
"11","Josh Kattus","TE","11","0","0","","0","0.0","8","108","13.5","2","9.8","8","108","13.5","2","","kentucky","2023"
"12","Jutahn McClain","RB","11","26","138","5.3","1","12.5","3","16","5.3","0","1.5","29","154","5.3","1","","kentucky","2023"
"13","Khamari Anderson","TE","11","0","0","","0","0.0","1","11","11.0","0","1.0","1","11","11.0","0","","kentucky","2023"
"14","Ramon Jefferson","RB","11","28","184","6.6","0","16.7","0","0","","0","0.0","28","184","6.6","0","","kentucky","2023"
"15","Kaiya Sheron","QB","5","2","-5","-2.5","0","-1.0","0","0","","0","0.0","2","-5","-2.5","0","","kentucky","2023"
