"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Zylan Perry","RB","13","54","213","3.9","2","16.4","3","25","8.3","0","1.9","57","238","4.2","2","","louisiana-lafayette","2023"
"2","Peter LeBlanc","WR","13","0","0","","0","0.0","30","468","15.6","4","36.0","30","468","15.6","4","","louisiana-lafayette","2023"
"3","Neal Johnson","TE","13","0","0","","0","0.0","30","383","12.8","5","29.5","30","383","12.8","5","","louisiana-lafayette","2023"
"4","Jacob Bernard","WR","13","0","0","","0","0.0","39","476","12.2","1","36.6","39","476","12.2","1","","louisiana-lafayette","2023"
"5","Harvey Broussard","WR","13","0","0","","0","0.0","24","317","13.2","2","24.4","24","317","13.2","2","","louisiana-lafayette","2023"
"6","Dalen Cambre","WR","13","0","0","","0","0.0","1","18","18.0","0","1.4","1","18","18.0","0","","louisiana-lafayette","2023"
"7","Jacob Kibodi","RB","12","129","729","5.7","7","60.8","9","79","8.8","1","6.6","138","808","5.9","8","","louisiana-lafayette","2023"
"8","Terrance Carter","TE","12","0","0","","0","0.0","28","255","9.1","3","21.3","28","255","9.1","3","","louisiana-lafayette","2023"
"9","Charles Robertson","WR","12","0","0","","0","0.0","17","189","11.1","0","15.8","17","189","11.1","0","","louisiana-lafayette","2023"
"10","Tavion Smith","WR","11","0","0","","0","0.0","2","24","12.0","1","2.2","2","24","12.0","1","","louisiana-lafayette","2023"
"11","Pearse Migl","TE","11","0","0","","0","0.0","8","88","11.0","0","8.0","8","88","11.0","0","","louisiana-lafayette","2023"
"12","Robert Williams","WR","11","0","0","","0","0.0","31","385","12.4","4","35.0","31","385","12.4","4","","louisiana-lafayette","2023"
"13","Dre'lyn Washington","RB","10","92","515","5.6","2","51.5","5","25","5.0","1","2.5","97","540","5.6","3","","louisiana-lafayette","2023"
"14","Jaydon Johnson","WR","10","0","0","","0","0.0","2","28","14.0","0","2.8","2","28","14.0","0","","louisiana-lafayette","2023"
"15","Zeon Chriss","QB","8","73","492","6.7","6","61.5","0","0","","0","0.0","73","492","6.7","6","","louisiana-lafayette","2023"
"16","Treyv'on Culbert","WR","8","0","0","","0","0.0","4","29","7.3","1","3.6","4","29","7.3","1","","louisiana-lafayette","2023"
"17","Chandler Fields","QB","7","29","-18","-0.6","2","-2.6","0","0","","0","0.0","29","-18","-0.6","2","","louisiana-lafayette","2023"
"18","Kaleb Carter","WR","5","0","0","","0","0.0","3","26","8.7","0","5.2","3","26","8.7","0","","louisiana-lafayette","2023"
"19","Terrence Williams","RB","5","23","72","3.1","1","14.4","1","-2","-2.0","0","-0.4","24","70","2.9","1","","louisiana-lafayette","2023"
"20","Elijah Davis","RB","5","36","189","5.3","3","37.8","1","4","4.0","0","0.8","37","193","5.2","3","","louisiana-lafayette","2023"
"21","Ben Wooldridge","QB","3","17","73","4.3","2","24.3","0","0","","0","0.0","17","73","4.3","2","","louisiana-lafayette","2023"
"22","Kendrell Williams","RB","2","3","23","7.7","0","11.5","0","0","","0","0.0","3","23","7.7","0","","louisiana-lafayette","2023"
"23","D'Wanyé Winfield","QB","1","5","19","3.8","0","19.0","0","0","","0","0.0","5","19","3.8","0","","louisiana-lafayette","2023"
