"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Nathaniel Peat","RB","12","79","404","5.1","3","33.7","11","63","5.7","0","5.3","90","467","5.2","3","","stanford","2021"
"2","Austin Jones","RB","11","107","378","3.5","2","34.4","32","267","8.3","1","24.3","139","645","4.6","3","","stanford","2021"
"3","Benjamin Yurosek","TE","11","2","11","5.5","0","1.0","43","658","15.3","3","59.8","45","669","14.9","3","","stanford","2021"
"4","Bryce Farrell","WR","11","1","8","8.0","0","0.7","14","131","9.4","1","11.9","15","139","9.3","1","","stanford","2021"
"5","Isaiah Sanders","QB","11","22","66","3.0","3","6.0","0","0","","0","0.0","22","66","3.0","3","","stanford","2021"
"6","Tanner McKee","QB","10","61","0","0.0","4","0.0","0","0","","0","0.0","61","0","0.0","4","","stanford","2021"
"7","Jay Symonds","FB","10","0","0","","0","0.0","5","56","11.2","1","5.6","5","56","11.2","1","","stanford","2021"
"8","Houston Heimuli","FB","10","0","0","","0","0.0","1","11","11.0","0","1.1","1","11","11.0","0","","stanford","2021"
"9","Elijah Higgins","WR","10","0","0","","0","0.0","45","500","11.1","4","50.0","45","500","11.1","4","","stanford","2021"
"10","Bradley Archer","TE","10","0","0","","0","0.0","3","32","10.7","0","3.2","3","32","10.7","0","","stanford","2021"
"11","John Humphreys","WR","8","0","0","","0","0.0","21","287","13.7","1","35.9","21","287","13.7","1","","stanford","2021"
"12","Silas Starr","WR","8","0","0","","0","0.0","6","54","9.0","0","6.8","6","54","9.0","0","","stanford","2021"
"13","E.J. Smith","RB","7","26","133","5.1","1","19.0","15","74","4.9","0","10.6","41","207","5.0","1","","stanford","2021"
"14","Lukas Ungar","TE","7","0","0","","0","0.0","2","13","6.5","0","1.9","2","13","6.5","0","","stanford","2021"
"15","Casey Filkins","RB","6","11","44","4.0","0","7.3","3","11","3.7","0","1.8","14","55","3.9","0","","stanford","2021"
"16","Brycen Tremayne","WR","5","0","0","","0","0.0","19","240","12.6","5","48.0","19","240","12.6","5","","stanford","2021"
"17","Jack West","QB","4","10","-25","-2.5","0","-6.3","0","0","","0","0.0","10","-25","-2.5","0","","stanford","2021"
"18","Michael Wilson","WR","4","0","0","","0","0.0","19","185","9.7","0","46.3","19","185","9.7","0","","stanford","2021"
"19","Ari Patu","QB","2","3","31","10.3","0","15.5","0","0","","0","0.0","3","31","10.3","0","","stanford","2021"
"20","Dylan Plautz","QB","1","1","-3","-3.0","0","-3.0","0","0","","0","0.0","1","-3","-3.0","0","","stanford","2021"
