"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Beau Barker","WR","12","0","0","","0","0.0","1","21","21.0","0","1.8","1","21","21.0","0","","southern-methodist","2021"
"2","Austin Upshaw","WR","12","0","0","","0","0.0","14","103","7.4","0","8.6","14","103","7.4","0","","southern-methodist","2021"
"3","Tyler Lavine","RB","12","54","257","4.8","2","21.4","10","113","11.3","1","9.4","64","370","5.8","3","","southern-methodist","2021"
"4","Tanner Mordecai","QB","12","74","202","2.7","2","16.8","0","0","","0","0.0","74","202","2.7","2","","southern-methodist","2021"
"5","Derek Green","QB","12","2","4","2.0","0","0.3","0","0","","0","0.0","2","4","2.0","0","","southern-methodist","2021"
"6","Roderick Daniels Jr.","WR","12","0","0","","0","0.0","17","209","12.3","1","17.4","17","209","12.3","1","","southern-methodist","2021"
"7","Grant Calcaterra","TE","12","0","0","","0","0.0","38","465","12.2","4","38.8","38","465","12.2","4","","southern-methodist","2021"
"8","Reggie Roberson Jr.","WR","12","0","0","","0","0.0","51","625","12.3","6","52.1","51","625","12.3","6","","southern-methodist","2021"
"9","Rashee Rice","WR","12","0","0","","0","0.0","64","670","10.5","9","55.8","64","670","10.5","9","","southern-methodist","2021"
"10","Ulysses Bentley IV","RB","11","96","610","6.4","4","55.5","19","90","4.7","1","8.2","115","700","6.1","5","","southern-methodist","2021"
"11","Tre Siggers","RB","11","147","727","4.9","9","66.1","9","56","6.2","1","5.1","156","783","5.0","10","","southern-methodist","2021"
"12","Ben Redding","TE","11","0","0","","0","0.0","1","5","5.0","0","0.5","1","5","5.0","0","","southern-methodist","2021"
"13","Danny Gray","WR","10","3","40","13.3","0","4.0","49","803","16.4","9","80.3","52","843","16.2","9","","southern-methodist","2021"
"14","Tommy McIntyre","TE","10","0","0","","0","0.0","4","61","15.3","1","6.1","4","61","15.3","1","","southern-methodist","2021"
"15","Jordan Kerley","WR","9","0","0","","0","0.0","12","197","16.4","4","21.9","12","197","16.4","4","","southern-methodist","2021"
"16","Nolan Matthews-Harris","","8","0","0","","0","0.0","8","84","10.5","2","10.5","8","84","10.5","2","","southern-methodist","2021"
"17","Brandon Epton Jr.","RB","8","32","94","2.9","3","11.8","1","10","10.0","0","1.3","33","104","3.2","3","","southern-methodist","2021"
"18","Dylan Goffney","WR","7","0","0","","0","0.0","14","131","9.4","0","18.7","14","131","9.4","0","","southern-methodist","2021"
"19","Simon Gonzalez","TE","6","0","0","","0","0.0","1","11","11.0","0","1.8","1","11","11.0","0","","southern-methodist","2021"
"20","Preston Stone","QB","3","1","2","2.0","0","0.7","0","0","","0","0.0","1","2","2.0","0","","southern-methodist","2021"
"21","Nolan Matthews","TE","3","0","0","","0","0.0","8","84","10.5","2","28.0","8","84","10.5","2","","southern-methodist","2021"
"22","Blake Bedwell","RB","2","4","20","5.0","0","10.0","0","0","","0","0.0","4","20","5.0","0","","southern-methodist","2021"
