"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Ari Broussard","RB","12","116","569","4.9","3","47.4","0","0","","0","0.0","116","569","4.9","3","","rice","2021"
"2","Robert French","TE","12","0","0","","0","0.0","7","77","11.0","1","6.4","7","77","11.0","1","","rice","2021"
"3","Brendan Suckley","FB","12","10","32","3.2","0","2.7","2","13","6.5","0","1.1","12","45","3.8","0","","rice","2021"
"4","Cameron Montgomery","WR","12","44","256","5.8","2","21.3","7","40","5.7","0","3.3","51","296","5.8","2","","rice","2021"
"5","Cedric Patterson III","WR","12","3","40","13.3","1","3.3","38","583","15.3","6","48.6","41","623","15.2","7","","rice","2021"
"6","Jack Bradley","TE","12","0","0","","0","0.0","16","163","10.2","1","13.6","16","163","10.2","1","","rice","2021"
"7","Jaeger Bull","TE","12","1","30","30.0","0","2.5","8","44","5.5","2","3.7","9","74","8.2","2","","rice","2021"
"8","Khalan Griffin","RB","12","114","400","3.5","2","33.3","1","20","20.0","0","1.7","115","420","3.7","2","","rice","2021"
"9","Jake Bailey","WR","11","1","14","14.0","0","1.3","56","714","12.8","2","64.9","57","728","12.8","2","","rice","2021"
"10","TJ Mcmahon","QB","11","2","4","2.0","0","0.4","0","0","","0","0.0","2","4","2.0","0","","rice","2021"
"11","Jordan Myers","TE","11","92","338","3.7","8","30.7","27","278","10.3","1","25.3","119","616","5.2","9","","rice","2021"
"12","Luke McCaffrey","QB","9","41","132","3.2","2","14.7","0","0","","0","0.0","41","132","3.2","2","","rice","2021"
"13","Jake Constantine","QB","8","30","-7","-0.2","0","-0.9","0","0","","0","0.0","30","-7","-0.2","0","","rice","2021"
"14","Andrew Mason","WR","8","0","0","","0","0.0","1","12","12.0","0","1.5","1","12","12.0","0","","rice","2021"
"15","Kobie Campbell","RB","8","0","0","","0","0.0","7","64","9.1","0","8.0","7","64","9.1","0","","rice","2021"
"16","August Pitre III","WR","8","0","0","","0","0.0","31","494","15.9","3","61.8","31","494","15.9","3","","rice","2021"
"17","Juma Otoviano","RB","7","4","6","1.5","1","0.9","2","8","4.0","0","1.1","6","14","2.3","1","","rice","2021"
"18","Wiley Green","QB","4","15","-9","-0.6","0","-2.3","0","0","","0","0.0","15","-9","-0.6","0","","rice","2021"
"19","Brad Rozner","WR","1","0","0","","0","0.0","2","30","15.0","0","30.0","2","30","15.0","0","","rice","2021"
