"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Anthony Queeley","WR","12","0","0","","0","0.0","15","222","14.8","2","18.5","15","222","14.8","2","","syracuse","2021"
"2","Cooper Lutz","RB","12","17","60","3.5","1","5.0","4","11","2.8","0","0.9","21","71","3.4","1","","syracuse","2021"
"3","Courtney Jackson","WR","12","4","23","5.8","0","1.9","37","389","10.5","3","32.4","41","412","10.0","3","","syracuse","2021"
"4","Damien Alford","WR","12","0","0","","0","0.0","13","249","19.2","2","20.8","13","249","19.2","2","","syracuse","2021"
"5","Sharod Johnson","WR","12","0","0","","0","0.0","14","184","13.1","0","15.3","14","184","13.1","0","","syracuse","2021"
"6","Garrett Shrader","QB","12","173","781","4.5","14","65.1","0","0","","0","0.0","173","781","4.5","14","","syracuse","2021"
"7","Sean Tucker","RB","12","246","1496","6.1","12","124.7","20","255","12.8","2","21.3","266","1751","6.6","14","","syracuse","2021"
"8","Maximilian Mang","TE","12","0","0","","0","0.0","1","12","12.0","0","1.0","1","12","12.0","0","","syracuse","2021"
"9","Abdul Adams","RB","11","13","56","4.3","0","5.1","3","6","2.0","0","0.5","16","62","3.9","0","","syracuse","2021"
"10","Devaughn Cooper","WR","11","0","0","","0","0.0","21","199","9.5","0","18.1","21","199","9.5","0","","syracuse","2021"
"11","Luke Benson","TE","11","0","0","","0","0.0","5","22","4.4","0","2.0","5","22","4.4","0","","syracuse","2021"
"12","Oronde Gadsden II","WR","8","0","0","","0","0.0","2","24","12.0","0","3.0","2","24","12.0","0","","syracuse","2021"
"13","Trebor Pena","WR","7","1","17","17.0","0","2.4","2","69","34.5","1","9.9","3","86","28.7","1","","syracuse","2021"
"14","Chris Elmore","FB","4","0","0","","0","0.0","1","10","10.0","0","2.5","1","10","10.0","0","","syracuse","2021"
"15","Jarveon Howard","RB","3","7","79","11.3","0","26.3","1","8","8.0","0","2.7","8","87","10.9","0","","syracuse","2021"
"16","Taj Harris","WR","3","1","0","0.0","0","0.0","16","171","10.7","0","57.0","17","171","10.1","0","","syracuse","2021"
"17","Tommy Devito","QB","3","21","90","4.3","1","30.0","0","0","","0","0.0","21","90","4.3","1","","syracuse","2021"
"18","Ethan Fischler","WR","2","0","0","","0","0.0","1","5","5.0","0","2.5","1","5","5.0","0","","syracuse","2021"
