"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Thomas Castellanos","QB","13","215","1113","5.2","13","85.6","2","-11","-5.5","0","-0.8","217","1102","5.1","13","","boston-college","2023"
"2","Sam Candotti","P","13","1","6","6.0","0","0.5","0","0","","0","0.0","1","6","6.0","0","","boston-college","2023"
"3","Dino Tomlin","WR","13","3","12","4.0","0","0.9","24","312","13.0","0","24.0","27","324","12.0","0","","boston-college","2023"
"4","Owen McGowan","LB","13","1","4","4.0","0","0.3","2","11","5.5","1","0.8","3","15","5.0","1","","boston-college","2023"
"5","Lewis Bond","WR","13","1","2","2.0","0","0.2","52","646","12.4","7","49.7","53","648","12.2","7","","boston-college","2023"
"6","Jeremiah Franklin","TE","13","0","0","","0","0.0","12","166","13.8","1","12.8","12","166","13.8","1","","boston-college","2023"
"7","Joe Griffin","WR","12","0","0","","0","0.0","25","345","13.8","1","28.8","25","345","13.8","1","","boston-college","2023"
"8","Taji Johnson","WR","12","0","0","","0","0.0","1","19","19.0","0","1.6","1","19","19.0","0","","boston-college","2023"
"9","Kye Robichaux","RB","11","163","780","4.8","8","70.9","15","108","7.2","0","9.8","178","888","5.0","8","","boston-college","2023"
"10","Alex Broome","RB","11","60","288","4.8","1","26.2","8","52","6.5","1","4.7","68","340","5.0","2","","boston-college","2023"
"11","Jaden Williams","WR","10","0","0","","0","0.0","12","188","15.7","1","18.8","12","188","15.7","1","","boston-college","2023"
"12","Charlie Gordiner","TE","10","0","0","","0","0.0","2","44","22.0","0","4.4","2","44","22.0","0","","boston-college","2023"
"13","Nate Johnson","WR","8","5","29","5.8","0","3.6","1","11","11.0","0","1.4","6","40","6.7","0","","boston-college","2023"
"14","Jaedn Skeete","WR","7","0","0","","0","0.0","12","157","13.1","1","22.4","12","157","13.1","1","","boston-college","2023"
"15","George Takacs","TE","7","0","0","","0","0.0","6","64","10.7","1","9.1","6","64","10.7","1","","boston-college","2023"
"16","Patrick Garwo","RB","5","52","270","5.2","1","54.0","4","19","4.8","0","3.8","56","289","5.2","1","","boston-college","2023"
"17","Ryan O'Keefe","WR","5","5","40","8.0","1","8.0","23","235","10.2","1","47.0","28","275","9.8","2","","boston-college","2023"
"18","Emmett Morehead","QB","4","2","8","4.0","0","2.0","0","0","","0","0.0","2","8","4.0","0","","boston-college","2023"
"19","Reed Harris","WR","4","0","0","","0","0.0","1","2","2.0","0","0.5","1","2","2.0","0","","boston-college","2023"
"20","Xavier Coleman","RB","3","6","15","2.5","1","5.0","1","5","5.0","0","1.7","7","20","2.9","1","","boston-college","2023"
"21","Cam Barfield","RB","3","11","14","1.3","0","4.7","1","-1","-1.0","0","-0.3","12","13","1.1","0","","boston-college","2023"
"22","Andre Hines","RB","2","6","37","6.2","0","18.5","0","0","","0","0.0","6","37","6.2","0","","boston-college","2023"
