"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","A.J. Henning","WR","14","9","162","18.0","2","11.6","10","79","7.9","0","5.6","19","241","12.7","2","","michigan","2021"
"2","Brad Robbins","P","14","1","5","5.0","0","0.4","0","0","","0","0.0","1","5","5.0","0","","michigan","2021"
"3","Cade McNamara","QB","14","37","26","0.7","1","1.9","0","0","","0","0.0","37","26","0.7","1","","michigan","2021"
"4","Carter Selzer","TE","14","0","0","","0","0.0","1","6","6.0","0","0.4","1","6","6.0","0","","michigan","2021"
"5","Mike Sainristil","WR","14","1","7","7.0","0","0.5","22","312","14.2","2","22.3","23","319","13.9","2","","michigan","2021"
"6","Cornelius Johnson","WR","14","3","30","10.0","0","2.1","39","620","15.9","3","44.3","42","650","15.5","3","","michigan","2021"
"7","Michael Barrett","LB","14","1","3","3.0","0","0.2","0","0","","0","0.0","1","3","3.0","0","","michigan","2021"
"8","Luke Schoonmaker","TE","14","0","0","","0","0.0","17","165","9.7","3","11.8","17","165","9.7","3","","michigan","2021"
"9","Daylen Baldwin","WR","14","0","0","","0","0.0","17","256","15.1","2","18.3","17","256","15.1","2","","michigan","2021"
"10","Hassan Haskins","RB","14","270","1327","4.9","20","94.8","18","131","7.3","0","9.4","288","1458","5.1","20","","michigan","2021"
"11","Roman Wilson","WR","13","3","59","19.7","0","4.5","25","420","16.8","3","32.3","28","479","17.1","3","","michigan","2021"
"12","Danny Hughes","RB","13","1","5","5.0","0","0.4","1","3","3.0","0","0.2","2","8","4.0","0","","michigan","2021"
"13","Joel Honigford","TE","13","0","0","","0","0.0","1","10","10.0","0","0.8","1","10","10.0","0","","michigan","2021"
"14","Erick All","TE","13","0","0","","0","0.0","38","437","11.5","2","33.6","38","437","11.5","2","","michigan","2021"
"15","Andrel Anthony","WR","12","1","6","6.0","0","0.5","12","248","20.7","3","20.7","13","254","19.5","3","","michigan","2021"
"16","Donovan Edwards","RB","12","35","174","5.0","3","14.5","20","265","13.3","1","22.1","55","439","8.0","4","","michigan","2021"
"17","Blake Corum","RB","12","143","952","6.7","11","79.3","24","141","5.9","1","11.8","167","1093","6.5","12","","michigan","2021"
"18","J.J. McCarthy","QB","11","27","124","4.6","2","11.3","0","0","","0","0.0","27","124","4.6","2","","michigan","2021"
"19","Leon Franklin","RB","9","8","33","4.1","0","3.7","0","0","","0","0.0","8","33","4.1","0","","michigan","2021"
"20","Dan Villari","QB","4","9","35","3.9","0","8.8","0","0","","0","0.0","9","35","3.9","0","","michigan","2021"
"21","Issiah Gash","RB","2","6","17","2.8","0","8.5","0","0","","0","0.0","6","17","2.8","0","","michigan","2021"
"22","Tavierre Dunlap","RB","2","7","51","7.3","0","25.5","0","0","","0","0.0","7","51","7.3","0","","michigan","2021"
"23","Will Rolapp","WR","2","0","0","","0","0.0","1","26","26.0","0","13.0","1","26","26.0","0","","michigan","2021"
"24","Cristian Dixon","WR","1","0","0","","0","0.0","1","7","7.0","0","7.0","1","7","7.0","0","","michigan","2021"
"25","Christian Bolvin","RB","1","1","2","2.0","0","2.0","0","0","","0","0.0","1","2","2.0","0","","michigan","2021"
"26","Ronnie Bell","WR","1","0","0","","0","0.0","1","76","76.0","1","76.0","1","76","76.0","1","","michigan","2021"
