"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Ben Bresnahan","TE","12","0","0","","0","0.0","16","192","12.0","1","16.0","16","192","12.0","1","","vanderbilt","2022"
"2","Gavin Schoenwald","TE","12","0","0","","0","0.0","9","100","11.1","3","8.3","9","100","11.1","3","","vanderbilt","2022"
"3","Jayden McGowan","WR","12","14","51","3.6","0","4.3","44","453","10.3","3","37.8","58","504","8.7","3","","vanderbilt","2022"
"4","Justin Ball","TE","12","0","0","","0","0.0","5","67","13.4","0","5.6","5","67","13.4","0","","vanderbilt","2022"
"5","Matt Hayball","P","12","2","32","16.0","0","2.7","0","0","","0","0.0","2","32","16.0","0","","vanderbilt","2022"
"6","Re'Mahn Davis","RB","12","232","1042","4.5","5","86.8","29","169","5.8","3","14.1","261","1211","4.6","8","","vanderbilt","2022"
"7","Will Sheppard","WR","12","0","0","","0","0.0","60","776","12.9","9","64.7","60","776","12.9","9","","vanderbilt","2022"
"8","Cooper Lutz","RB","11","6","24","4.0","1","2.2","1","27","27.0","0","2.5","7","51","7.3","1","","vanderbilt","2022"
"9","Mike Wright","QB","10","71","517","7.3","5","51.7","1","-11","-11.0","0","-1.1","72","506","7.0","5","","vanderbilt","2022"
"10","AJ Swann","QB","9","21","-76","-3.6","0","-8.4","0","0","","0","0.0","21","-76","-3.6","0","","vanderbilt","2022"
"11","Quincy Skinner Jr.","WR","9","0","0","","0","0.0","17","238","14.0","2","26.4","17","238","14.0","2","","vanderbilt","2022"
"12","Gamarion Carter","WR","8","0","0","","0","0.0","6","127","21.2","1","15.9","6","127","21.2","1","","vanderbilt","2022"
"13","Patrick Smith","RB","8","56","151","2.7","1","18.9","8","41","5.1","0","5.1","64","192","3.0","1","","vanderbilt","2022"
"14","Devin Boddie Jr.","WR","6","0","0","","0","0.0","3","61","20.3","0","10.2","3","61","20.3","0","","vanderbilt","2022"
"15","Chase Gillespie","RB","4","27","118","4.4","0","29.5","1","8","8.0","0","2.0","28","126","4.5","0","","vanderbilt","2022"
"16","Rocko Griffin","RB","3","9","86","9.6","1","28.7","0","0","","0","0.0","9","86","9.6","1","","vanderbilt","2022"
