"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Cameron Davis","RB","12","85","308","3.6","2","25.7","14","115","8.2","0","9.6","99","423","4.3","2","","washington","2021"
"2","Devin Culp","TE","12","0","0","","0","0.0","20","222","11.1","1","18.5","20","222","11.1","1","","washington","2021"
"3","Giles Jackson","WR","12","8","45","5.6","0","3.8","8","87","10.9","0","7.3","16","132","8.3","0","","washington","2021"
"4","Race Porter","P","12","1","8","8.0","0","0.7","0","0","","0","0.0","1","8","8.0","0","","washington","2021"
"5","Mark Redman","TE","12","0","0","","0","0.0","1","5","5.0","0","0.4","1","5","5.0","0","","washington","2021"
"6","Kamari Pleasant","RB","11","57","308","5.4","2","28.0","15","113","7.5","0","10.3","72","421","5.8","2","","washington","2021"
"7","Taj Davis","WR","11","0","0","","0","0.0","26","329","12.7","1","29.9","26","329","12.7","1","","washington","2021"
"8","Jalen McMillan","WR","11","0","0","","0","0.0","39","470","12.1","3","42.7","39","470","12.1","3","","washington","2021"
"9","Dylan Morris","QB","11","46","-25","-0.5","3","-2.3","0","0","","0","0.0","46","-25","-0.5","3","","washington","2021"
"10","Rome Odunze","WR","9","2","13","6.5","0","1.4","41","415","10.1","4","46.1","43","428","10.0","4","","washington","2021"
"11","Cade Otton","TE","8","0","0","","0","0.0","28","250","8.9","1","31.3","28","250","8.9","1","","washington","2021"
"12","Sean McGrew","RB","8","110","434","3.9","8","54.3","8","51","6.4","0","6.4","118","485","4.1","8","","washington","2021"
"13","Terrell Bynum","WR","8","1","8","8.0","0","1.0","26","436","16.8","4","54.5","27","444","16.4","4","","washington","2021"
"14","Jack Westover","TE","7","1","3","3.0","0","0.4","6","56","9.3","0","8.0","7","59","8.4","0","","washington","2021"
"15","Javon Forward","TE","5","1","2","2.0","0","0.4","0","0","","0","0.0","1","2","2.0","0","","washington","2021"
"16","Jay'veon Sunday","RB","4","8","10","1.3","0","2.5","0","0","","0","0.0","8","10","1.3","0","","washington","2021"
"17","Richard Newton","RB","4","39","138","3.5","1","34.5","6","37","6.2","0","9.3","45","175","3.9","1","","washington","2021"
"18","Sam Huard","QB","4","3","-32","-10.7","0","-8.0","0","0","","0","0.0","3","-32","-10.7","0","","washington","2021"
"19","Ja'lynn Polk","WR","3","0","0","","0","0.0","5","114","22.8","1","38.0","5","114","22.8","1","","washington","2021"
"20","Patrick O'Brien","QB","2","2","12","6.0","0","6.0","0","0","","0","0.0","2","12","6.0","0","","washington","2021"
