"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Vincent Davis","RB","14","145","760","5.2","7","54.3","11","100","9.1","1","7.1","156","860","5.5","8","","nevada-las-vegas","2023"
"2","Senika McKie","WR","14","0","0","","0","0.0","23","342","14.9","1","24.4","23","342","14.9","1","","nevada-las-vegas","2023"
"3","Ricky White","WR","14","1","1","1.0","0","0.1","88","1483","16.9","8","105.9","89","1484","16.7","8","","nevada-las-vegas","2023"
"4","Dominic Gicinto","WR","14","0","0","","0","0.0","7","124","17.7","1","8.9","7","124","17.7","1","","nevada-las-vegas","2023"
"5","Kris Williams","DB","14","0","0","","0","0.0","1","12","12.0","0","0.9","1","12","12.0","0","","nevada-las-vegas","2023"
"6","Kaleo Ballungay","TE","14","0","0","","0","0.0","18","314","17.4","2","22.4","18","314","17.4","2","","nevada-las-vegas","2023"
"7","Jacob De Jesus","WR","14","11","46","4.2","1","3.3","60","606","10.1","2","43.3","71","652","9.2","3","","nevada-las-vegas","2023"
"8","Jayden Maiava","QB","14","73","277","3.8","3","19.8","0","0","","0","0.0","73","277","3.8","3","","nevada-las-vegas","2023"
"9","Christian Earls","TE","13","0","0","","0","0.0","2","25","12.5","0","1.9","2","25","12.5","0","","nevada-las-vegas","2023"
"10","Shelton Zeon III","TE","13","0","0","","0","0.0","6","49","8.2","1","3.8","6","49","8.2","1","","nevada-las-vegas","2023"
"11","Jai'Den Thomas","RB","13","108","503","4.7","12","38.7","7","62","8.9","0","4.8","115","565","4.9","12","","nevada-las-vegas","2023"
"12","Donavyn Lester","RB","13","95","455","4.8","9","35.0","5","18","3.6","0","1.4","100","473","4.7","9","","nevada-las-vegas","2023"
"13","Courtney Reese","RB","13","59","233","3.9","4","17.9","4","11","2.8","0","0.8","63","244","3.9","4","","nevada-las-vegas","2023"
"14","Timothy Conerly","WR","11","2","9","4.5","0","0.8","8","80","10.0","0","7.3","10","89","8.9","0","","nevada-las-vegas","2023"
"15","Zyell Griffin","WR","9","0","0","","0","0.0","3","24","8.0","0","2.7","3","24","8.0","0","","nevada-las-vegas","2023"
"16","Doug Brumfield","QB","8","24","34","1.4","1","4.3","0","0","","0","0.0","24","34","1.4","1","","nevada-las-vegas","2023"
"17","Corey Thompson Jr.","WR","8","0","0","","0","0.0","4","55","13.8","1","6.9","4","55","13.8","1","","nevada-las-vegas","2023"
"18","DeAngelo Irvin Jr.","WR","7","2","20","10.0","0","2.9","3","37","12.3","0","5.3","5","57","11.4","0","","nevada-las-vegas","2023"
"19","Landon Rogers","WR","6","0","0","","0","0.0","1","7","7.0","0","1.2","1","7","7.0","0","","nevada-las-vegas","2023"
"20","Jordan Younge-Humphrey","RB","5","12","96","8.0","1","19.2","0","0","","0","0.0","12","96","8.0","1","","nevada-las-vegas","2023"
"21","Cameron Friel","QB","1","1","1","1.0","1","1.0","0","0","","0","0.0","1","1","1.0","1","","nevada-las-vegas","2023"
