"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Star Thomas","RB","13","107","518","4.8","5","39.8","12","151","12.6","3","11.6","119","669","5.6","8","","new-mexico-state","2022"
"2","Thomaz Whitford","TE","13","1","-4","-4.0","0","-0.3","12","82","6.8","2","6.3","13","78","6.0","2","","new-mexico-state","2022"
"3","Chris Bellamy","WR","13","0","0","","0","0.0","12","142","11.8","0","10.9","12","142","11.8","0","","new-mexico-state","2022"
"4","Lawrence Dixon","WR","13","0","0","","0","0.0","1","11","11.0","0","0.8","1","11","11.0","0","","new-mexico-state","2022"
"5","Kordell David","WR","13","0","0","","0","0.0","24","343","14.3","4","26.4","24","343","14.3","4","","new-mexico-state","2022"
"6","Justice Powers","WR","13","0","0","","0","0.0","20","440","22.0","1","33.8","20","440","22.0","1","","new-mexico-state","2022"
"7","Jonathan Brady","WR","13","10","87","8.7","0","6.7","23","310","13.5","3","23.8","33","397","12.0","3","","new-mexico-state","2022"
"8","Jamoni Jones","RB","13","111","383","3.5","6","29.5","6","71","11.8","1","5.5","117","454","3.9","7","","new-mexico-state","2022"
"9","Ahmonte Watkins","RB","12","39","248","6.4","4","20.7","5","32","6.4","1","2.7","44","280","6.4","5","","new-mexico-state","2022"
"10","Diego Pavia","QB","12","93","508","5.5","6","42.3","0","0","","0","0.0","93","508","5.5","6","","new-mexico-state","2022"
"11","Bryce Childress","WR","12","1","5","5.0","0","0.4","17","212","12.5","1","17.7","18","217","12.1","1","","new-mexico-state","2022"
"12","Gavin Frakes","QB","11","33","143","4.3","2","13.0","0","0","","0","0.0","33","143","4.3","2","","new-mexico-state","2022"
"13","Terrell Warner","WR","11","0","0","","0","0.0","3","42","14.0","1","3.8","3","42","14.0","1","","new-mexico-state","2022"
"14","Eric Marsh","LB","10","0","0","","0","0.0","4","58","14.5","1","5.8","4","58","14.5","1","","new-mexico-state","2022"
"15","J.J. Jones","TE","9","0","0","","0","0.0","6","50","8.3","0","5.6","6","50","8.3","0","","new-mexico-state","2022"
"16","Jordin Parker","WR","9","3","10","3.3","0","1.1","6","119","19.8","0","13.2","9","129","14.3","0","","new-mexico-state","2022"
"17","Timothy Gans","RB","7","26","127","4.9","1","18.1","1","-1","-1.0","0","-0.1","27","126","4.7","1","","new-mexico-state","2022"
"18","Weston Eget","QB","5","3","7","2.3","0","1.4","0","0","","0","0.0","3","7","2.3","0","","new-mexico-state","2022"
"19","O'Maury Samuels","RB","5","9","69","7.7","0","13.8","0","0","","0","0.0","9","69","7.7","0","","new-mexico-state","2022"
"20","Trevor Stephens","TE","4","0","0","","0","0.0","2","38","19.0","0","9.5","2","38","19.0","0","","new-mexico-state","2022"
"21","Makhilyn Young","RB","3","4","10","2.5","1","3.3","0","0","","0","0.0","4","10","2.5","1","","new-mexico-state","2022"
"22","Braylon Stewart","RB","3","2","4","2.0","0","1.3","0","0","","0","0.0","2","4","2.0","0","","new-mexico-state","2022"
"23","Sol Rascon","WR","2","0","0","","0","0.0","1","13","13.0","0","6.5","1","13","13.0","0","","new-mexico-state","2022"
"24","Ta'ir Brooks","WR","2","0","0","","0","0.0","2","70","35.0","0","35.0","2","70","35.0","0","","new-mexico-state","2022"
"25","Dominic Gicinto","WR","2","0","0","","0","0.0","2","16","8.0","0","8.0","2","16","8.0","0","","new-mexico-state","2022"
