"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Britain Covey","WR","14","14","99","7.1","0","7.1","52","514","9.9","3","36.7","66","613","9.3","3","","utah","2021"
"2","T.J. Pledger","RB","14","104","694","6.7","6","49.6","10","107","10.7","0","7.6","114","801","7.0","6","","utah","2021"
"3","Michael Williams","P","14","1","-14","-14.0","0","-1.0","0","0","","0","0.0","1","-14","-14.0","0","","utah","2021"
"4","Micah Bernard","RB","14","87","523","6.0","2","37.4","26","251","9.7","2","17.9","113","774","6.8","4","","utah","2021"
"5","Devaughn Vele","WR","14","0","0","","0","0.0","23","389","16.9","1","27.8","23","389","16.9","1","","utah","2021"
"6","Dalton Kincaid","TE","14","1","4","4.0","0","0.3","36","510","14.2","8","36.4","37","514","13.9","8","","utah","2021"
"7","Connor O'Toole","WR","14","0","0","","0","0.0","1","5","5.0","0","0.4","1","5","5.0","0","","utah","2021"
"8","Cole Fotheringham","TE","14","0","0","","0","0.0","15","128","8.5","0","9.1","15","128","8.5","0","","utah","2021"
"9","Brant Kuithe","TE","14","4","12","3.0","1","0.9","50","611","12.2","6","43.6","54","623","11.5","7","","utah","2021"
"10","Cameron Rising","QB","13","74","499","6.7","6","38.4","0","0","","0","0.0","74","499","6.7","6","","utah","2021"
"11","Tavion Thomas","RB","13","204","1108","5.4","21","85.2","2","3","1.5","0","0.2","206","1111","5.4","21","","utah","2021"
"12","Theo Howard","WR","13","0","0","","0","0.0","10","140","14.0","1","10.8","10","140","14.0","1","","utah","2021"
"13","Thomas Yassmin","TE","13","1","-1","-1.0","0","-0.1","1","6","6.0","0","0.5","2","5","2.5","0","","utah","2021"
"14","Money Parks","WR","12","0","0","","0","0.0","1","12","12.0","1","1.0","1","12","12.0","1","","utah","2021"
"15","Solomon Enis","WR","11","0","0","","0","0.0","22","248","11.3","1","22.5","22","248","11.3","1","","utah","2021"
"16","Jaylen Dixon","WR","10","2","17","8.5","0","1.7","5","76","15.2","1","7.6","7","93","13.3","1","","utah","2021"
"17","Chris Curry","RB","9","18","80","4.4","0","8.9","0","0","","0","0.0","18","80","4.4","0","","utah","2021"
"18","Charlie Brewer","QB","3","12","16","1.3","0","5.3","0","0","","0","0.0","12","16","1.3","0","","utah","2021"
"19","Ja'Quinden Jackson","QB","3","6","30","5.0","1","10.0","0","0","","0","0.0","6","30","5.0","1","","utah","2021"
"20","Bryson Barnes","QB","3","1","10","10.0","0","3.3","0","0","","0","0.0","1","10","10.0","0","","utah","2021"
