"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Amari Johnson","WR","13","7","27","3.9","1","2.1","23","138","6.0","1","10.6","30","165","5.5","2","","central-florida","2021"
"2","Titus Mokiao-Atimalala","WR","13","0","0","","0","0.0","12","102","8.5","1","7.8","12","102","8.5","1","","central-florida","2021"
"3","Ryan O'Keefe","WR","13","16","274","17.1","1","21.1","84","812","9.7","7","62.5","100","1086","10.9","8","","central-florida","2021"
"4","Brandon Johnson","WR","13","0","0","","0","0.0","38","565","14.9","11","43.5","38","565","14.9","11","","central-florida","2021"
"5","Nate Craig-Myers","WR","13","0","0","","0","0.0","3","46","15.3","0","3.5","3","46","15.3","0","","central-florida","2021"
"6","Daniel Obarski","PK","13","1","13","13.0","0","1.0","0","0","","0","0.0","1","13","13.0","0","","central-florida","2021"
"7","Johnny Richardson","RB","13","104","733","7.0","3","56.4","25","226","9.0","1","17.4","129","959","7.4","4","","central-florida","2021"
"8","Alec Holler","TE","13","0","0","","0","0.0","19","192","10.1","3","14.8","19","192","10.1","3","","central-florida","2021"
"9","Mark-Antony Richards","RB","12","48","309","6.4","5","25.8","8","76","9.5","0","6.3","56","385","6.9","5","","central-florida","2021"
"10","Mikey Keene","QB","11","35","-36","-1.0","1","-3.3","1","-3","-3.0","0","-0.3","36","-39","-1.1","1","","central-florida","2021"
"11","Joey Gatewood","QB","10","28","142","5.1","1","14.2","0","0","","0","0.0","28","142","5.1","1","","central-florida","2021"
"12","Damarius Good","RB","9","1","4","4.0","0","0.4","0","0","","0","0.0","1","4","4.0","0","","central-florida","2021"
"13","Isaiah Bowser","RB","8","159","703","4.4","9","87.9","9","75","8.3","0","9.4","168","778","4.6","9","","central-florida","2021"
"14","Trillion Coles","RB","8","32","184","5.8","1","23.0","6","31","5.2","1","3.9","38","215","5.7","2","","central-florida","2021"
"15","Jaylon Robinson","WR","7","0","0","","0","0.0","18","322","17.9","2","46.0","18","322","17.9","2","","central-florida","2021"
"16","Stephen Martin","WR","7","0","0","","0","0.0","1","14","14.0","0","2.0","1","14","14.0","0","","central-florida","2021"
"17","Parker Navarro","QB","5","7","54","7.7","3","10.8","0","0","","0","0.0","7","54","7.7","3","","central-florida","2021"
"18","Jaylon Griffin","WR","4","0","0","","0","0.0","1","14","14.0","0","3.5","1","14","14.0","0","","central-florida","2021"
"19","Kaedin Robinson","WR","4","0","0","","0","0.0","1","30","30.0","1","7.5","1","30","30.0","1","","central-florida","2021"
"20","Dionte Marks","WR","4","0","0","","0","0.0","2","20","10.0","0","5.0","2","20","10.0","0","","central-florida","2021"
"21","Dillon Gabriel","QB","3","24","125","5.2","2","41.7","1","20","20.0","1","6.7","25","145","5.8","3","","central-florida","2021"
"22","Andrew Brito","QB","3","3","6","2.0","0","2.0","0","0","","0","0.0","3","6","2.0","0","","central-florida","2021"
"23","Quadry Jones","WR","1","1","5","5.0","0","5.0","0","0","","0","0.0","1","5","5.0","0","","central-florida","2021"
"24","Anthony Williams","RB","1","5","19","3.8","0","19.0","0","0","","0","0.0","5","19","3.8","0","","central-florida","2021"
