"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Will Swinney","WR","13","1","6","6.0","1","0.5","7","27","3.9","0","2.1","8","33","4.1","1","","clemson","2021"
"2","Darien Rencher","RB","13","19","62","3.3","0","4.8","2","8","4.0","0","0.6","21","70","3.3","0","","clemson","2021"
"3","Davis Allen","TE","13","0","0","","0","0.0","28","208","7.4","3","16.0","28","208","7.4","3","","clemson","2021"
"4","D.J. Uiagalelei","QB","13","105","308","2.9","4","23.7","0","0","","0","0.0","105","308","2.9","4","","clemson","2021"
"5","Sage Ennis","TE","13","0","0","","0","0.0","1","8","8.0","0","0.6","1","8","8.0","0","","clemson","2021"
"6","Ajou Ajou","WR","12","0","0","","0","0.0","6","73","12.2","0","6.1","6","73","12.2","0","","clemson","2021"
"7","Beaux Collins","WR","11","0","0","","0","0.0","31","407","13.1","3","37.0","31","407","13.1","3","","clemson","2021"
"8","Will Brown","WR","11","0","0","","0","0.0","2","38","19.0","0","3.5","2","38","19.0","0","","clemson","2021"
"9","Kobe Pace","RB","11","104","641","6.2","6","58.3","12","131","10.9","0","11.9","116","772","6.7","6","","clemson","2021"
"10","Justyn Ross","WR","10","0","0","","0","0.0","46","514","11.2","3","51.4","46","514","11.2","3","","clemson","2021"
"11","Will Shipley","RB","10","149","738","5.0","11","73.8","16","116","7.3","0","11.6","165","854","5.2","11","","clemson","2021"
"12","Joseph Ngata","WR","9","0","0","","0","0.0","23","438","19.0","1","48.7","23","438","19.0","1","","clemson","2021"
"13","Phil Mafah","RB","9","68","292","4.3","3","32.4","7","50","7.1","0","5.6","75","342","4.6","3","","clemson","2021"
"14","Drew Swinney","WR","9","0","0","","0","0.0","1","4","4.0","0","0.4","1","4","4.0","0","","clemson","2021"
"15","Dacari Collins","WR","9","0","0","","0","0.0","16","221","13.8","0","24.6","16","221","13.8","0","","clemson","2021"
"16","Jake Briningstool","TE","8","0","0","","0","0.0","3","67","22.3","1","8.4","3","67","22.3","1","","clemson","2021"
"17","E.J. Williams","WR","8","0","0","","0","0.0","9","66","7.3","0","8.3","9","66","7.3","0","","clemson","2021"
"18","Luke Price","TE","7","0","0","","0","0.0","1","7","7.0","0","1.0","1","7","7.0","0","","clemson","2021"
"19","Braden Galloway","TE","6","0","0","","0","0.0","4","14","3.5","0","2.3","4","14","3.5","0","","clemson","2021"
"20","Taisun Phommachanh","QB","6","11","69","6.3","1","11.5","0","0","","0","0.0","11","69","6.3","1","","clemson","2021"
"21","Will Taylor","QB","5","5","20","4.0","0","4.0","2","6","3.0","0","1.2","7","26","3.7","0","","clemson","2021"
"22","Frank Ladson Jr.","WR","5","0","0","","0","0.0","4","19","4.8","0","3.8","4","19","4.8","0","","clemson","2021"
"23","Max May","WR","4","0","0","","0","0.0","1","32","32.0","0","8.0","1","32","32.0","0","","clemson","2021"
"24","Lyn-J Dixon","RB","3","10","48","4.8","0","16.0","2","7","3.5","1","2.3","12","55","4.6","1","","clemson","2021"
"25","Hunter Helms","QB","2","1","4","4.0","0","2.0","0","0","","0","0.0","1","4","4.0","0","","clemson","2021"
"26","Ty Lucas","RB","2","4","13","3.3","0","6.5","0","0","","0","0.0","4","13","3.3","0","","clemson","2021"
"27","Troy Stellato","WR","2","0","0","","0","0.0","2","15","7.5","0","7.5","2","15","7.5","0","","clemson","2021"
"28","Hampton Earle","WR","2","0","0","","0","0.0","1","6","6.0","0","3.0","1","6","6.0","0","","clemson","2021"
"29","Michel Dukes","RB","1","2","7","3.5","0","7.0","1","3","3.0","0","3.0","3","10","3.3","0","","clemson","2021"
"30","Billy Wiles","QB","1","1","2","2.0","0","2.0","0","0","","0","0.0","1","2","2.0","0","","clemson","2021"
