"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Audie Omotosho","WR","12","0","0","","0","0.0","40","493","12.3","3","41.1","40","493","12.3","3","","east-carolina","2021"
"2","C.J. Johnson","WR","12","0","0","","0","0.0","35","520","14.9","1","43.3","35","520","14.9","1","","east-carolina","2021"
"3","Holton Ahlers","QB","12","116","204","1.8","6","17.0","2","27","13.5","1","2.3","118","231","2.0","7","","east-carolina","2021"
"4","Keaton Mitchell","RB","12","174","1132","6.5","9","94.3","22","253","11.5","1","21.1","196","1385","7.1","10","","east-carolina","2021"
"5","Rahjai Harris","RB","12","165","583","3.5","4","48.6","24","162","6.8","1","13.5","189","745","3.9","5","","east-carolina","2021"
"6","Ryan Jones","TE","12","0","0","","0","0.0","37","442","11.9","5","36.8","37","442","11.9","5","","east-carolina","2021"
"7","Shane Calhoun","TE","12","0","0","","0","0.0","18","190","10.6","2","15.8","18","190","10.6","2","","east-carolina","2021"
"8","Tyler Snead","WR","12","5","-1","-0.2","0","-0.1","67","855","12.8","4","71.3","72","854","11.9","4","","east-carolina","2021"
"9","Tyler Savage","WR","11","0","0","","0","0.0","1","13","13.0","0","1.2","1","13","13.0","0","","east-carolina","2021"
"10","Jsi Hatfield","WR","10","1","4","4.0","0","0.4","15","294","19.6","3","29.4","16","298","18.6","3","","east-carolina","2021"
"11","Mason Garcia","QB","6","8","19","2.4","1","3.2","0","0","","0","0.0","8","19","2.4","1","","east-carolina","2021"
"12","Joseph McKay","RB","1","4","14","3.5","0","14.0","0","0","","0","0.0","4","14","3.5","0","","east-carolina","2021"
