"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","B.J. Baylor","RB","13","227","1337","5.9","13","102.8","8","75","9.4","0","5.8","235","1412","6.0","13","","oregon-state","2021"
"2","Zeriah Beason","WR","13","0","0","","0","0.0","20","236","11.8","1","18.2","20","236","11.8","1","","oregon-state","2021"
"3","Trey Lowe","RB","13","56","359","6.4","1","27.6","23","200","8.7","0","15.4","79","559","7.1","1","","oregon-state","2021"
"4","Trevon Bradford","WR","13","7","45","6.4","1","3.5","42","631","15.0","5","48.5","49","676","13.8","6","","oregon-state","2021"
"5","Tre'Shaun Harrison","WR","13","6","23","3.8","0","1.8","29","401","13.8","3","30.8","35","424","12.1","3","","oregon-state","2021"
"6","Tommy Spencer","TE","13","0","0","","0","0.0","1","4","4.0","0","0.3","1","4","4.0","0","","oregon-state","2021"
"7","Teagan Quitoriano","TE","13","0","0","","0","0.0","19","214","11.3","3","16.5","19","214","11.3","3","","oregon-state","2021"
"8","Luke Musgrave","TE","13","1","-1","-1.0","0","-0.1","22","304","13.8","1","23.4","23","303","13.2","1","","oregon-state","2021"
"9","Jesiah Irish","WR","13","4","47","11.8","1","3.6","0","0","","0","0.0","4","47","11.8","1","","oregon-state","2021"
"10","Chance Nolan","QB","13","70","286","4.1","3","22.0","0","0","","0","0.0","70","286","4.1","3","","oregon-state","2021"
"11","Champ Flemings","WR","13","2","9","4.5","0","0.7","15","270","18.0","1","20.8","17","279","16.4","1","","oregon-state","2021"
"12","Anthony Gould","WR","13","5","50","10.0","1","3.8","13","185","14.2","1","14.2","18","235","13.1","2","","oregon-state","2021"
"13","Jack Colletto","LB","12","31","144","4.6","8","12.0","1","1","1.0","1","0.1","32","145","4.5","9","","oregon-state","2021"
"14","Deshaun Fenwick","RB","12","78","448","5.7","4","37.3","4","14","3.5","0","1.2","82","462","5.6","4","","oregon-state","2021"
"15","Silas Bolden","WR","10","3","13","4.3","0","1.3","3","25","8.3","0","2.5","6","38","6.3","0","","oregon-state","2021"
"16","Tyjon Lindsey","WR","10","5","17","3.4","1","1.7","16","232","14.5","3","23.2","21","249","11.9","4","","oregon-state","2021"
"17","Makiya Tongue","WR","6","0","0","","0","0.0","1","24","24.0","0","4.0","1","24","24.0","0","","oregon-state","2021"
"18","Michael Alfieri","RB","5","1","12","12.0","0","2.4","0","0","","0","0.0","1","12","12.0","0","","oregon-state","2021"
"19","John Dunmore","WR","3","0","0","","0","0.0","1","4","4.0","0","1.3","1","4","4.0","0","","oregon-state","2021"
"20","Kanoa Shannon","RB","3","2","4","2.0","0","1.3","0","0","","0","0.0","2","4","2.0","0","","oregon-state","2021"
"21","Sam Noyer","QB","2","2","-3","-1.5","0","-1.5","0","0","","0","0.0","2","-3","-1.5","0","","oregon-state","2021"
"22","Isaiah Newell","RB","1","3","15","5.0","0","15.0","0","0","","0","0.0","3","15","5.0","0","","oregon-state","2021"
