"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Thomas Gordon","TE","13","0","0","","0","0.0","13","112","8.6","1","8.6","13","112","8.6","1","","northwestern","2023"
"2","Rod Heard II","DB","13","0","0","","0","0.0","1","7","7.0","0","0.5","1","7","7.0","0","","northwestern","2023"
"3","Joseph Himon II","RB","13","35","136","3.9","0","10.5","18","219","12.2","1","16.8","53","355","6.7","1","","northwestern","2023"
"4","Cam Johnson","WR","13","1","8","8.0","0","0.6","54","715","13.2","6","55.0","55","723","13.1","6","","northwestern","2023"
"5","Cam Porter","RB","13","166","651","3.9","4","50.1","21","121","5.8","1","9.3","187","772","4.1","5","","northwestern","2023"
"6","Anthony Tyus III","RB","12","50","238","4.8","1","19.8","2","16","8.0","0","1.3","52","254","4.9","1","","northwestern","2023"
"7","CJ Johnson II","WR","12","0","0","","0","0.0","4","32","8.0","0","2.7","4","32","8.0","0","","northwestern","2023"
"8","Charlie Mangieri","TE","12","1","3","3.0","0","0.3","7","53","7.6","1","4.4","8","56","7.0","1","","northwestern","2023"
"9","Bryce Kirtz","WR","12","0","0","","0","0.0","49","701","14.3","5","58.4","49","701","14.3","5","","northwestern","2023"
"10","A.J. Henning","WR","12","27","110","4.1","1","9.2","45","418","9.3","4","34.8","72","528","7.3","5","","northwestern","2023"
"11","Jack Kennedy","WR","11","0","0","","0","0.0","1","5","5.0","0","0.5","1","5","5.0","0","","northwestern","2023"
"12","Lawson Albright","TE","11","0","0","","0","0.0","2","12","6.0","0","1.1","2","12","6.0","0","","northwestern","2023"
"13","Marshall Lang","TE","11","0","0","","0","0.0","11","116","10.5","0","10.5","11","116","10.5","0","","northwestern","2023"
"14","Jack Lausch","QB","10","19","80","4.2","1","8.0","2","9","4.5","0","0.9","21","89","4.2","1","","northwestern","2023"
"15","Duke Olges","TE","9","0","0","","0","0.0","1","2","2.0","0","0.2","1","2","2.0","0","","northwestern","2023"
"16","Ben Bryant","QB","9","60","-33","-0.6","4","-3.7","0","0","","0","0.0","60","-33","-0.6","4","","northwestern","2023"
"17","Brendan Sullivan","QB","8","75","160","2.1","2","20.0","0","0","","0","0.0","75","160","2.1","2","","northwestern","2023"
"18","Donnie Gray","WR","5","0","0","","0","0.0","1","4","4.0","0","0.8","1","4","4.0","0","","northwestern","2023"
"19","Caleb Komolafe","RB","4","4","9","2.3","0","2.3","5","33","6.6","1","8.3","9","42","4.7","1","","northwestern","2023"
"20","Jacob Gill","WR","4","0","0","","0","0.0","1","11","11.0","0","2.8","1","11","11.0","0","","northwestern","2023"
"21","Raymond Niro III","WR","4","0","0","","0","0.0","3","40","13.3","0","10.0","3","40","13.3","0","","northwestern","2023"
"22","Ryan Hilinski","QB","3","1","2","2.0","0","0.7","0","0","","0","0.0","1","2","2.0","0","","northwestern","2023"
"23","Jake Arthurs","RB","2","4","11","2.8","0","5.5","0","0","","0","0.0","4","11","2.8","0","","northwestern","2023"
