"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Charlie Spegal","RB","12","15","71","4.7","1","5.9","1","7","7.0","0","0.6","16","78","4.9","1","","ball-state","2023"
"2","Tanner Koziol","TE","12","0","0","","0","0.0","34","295","8.7","3","24.6","34","295","8.7","3","","ball-state","2023"
"3","Rico Barfield","RB","12","25","96","3.8","1","8.0","6","88","14.7","1","7.3","31","184","5.9","2","","ball-state","2023"
"4","Qian Magwood","WR","12","0","0","","0","0.0","41","358","8.7","1","29.8","41","358","8.7","1","","ball-state","2023"
"5","Nick Presley","WR","12","0","0","","0","0.0","7","48","6.9","0","4.0","7","48","6.9","0","","ball-state","2023"
"6","Nick Munson","WR","12","0","0","","0","0.0","5","24","4.8","0","2.0","5","24","4.8","0","","ball-state","2023"
"7","Maximus Webster","TE","12","0","0","","0","0.0","5","16","3.2","1","1.3","5","16","3.2","1","","ball-state","2023"
"8","Marquez Cooper","RB","12","227","1043","4.6","4","86.9","18","163","9.1","0","13.6","245","1206","4.9","4","","ball-state","2023"
"9","Kiael Kelly","QB","12","135","724","5.4","7","60.3","6","39","6.5","0","3.3","141","763","5.4","7","","ball-state","2023"
"10","Justin Morris","TE","12","0","0","","0","0.0","1","8","8.0","0","0.7","1","8","8.0","0","","ball-state","2023"
"11","Corey Stewart","OL","12","1","-4","-4.0","0","-0.3","0","0","","0","0.0","1","-4","-4.0","0","","ball-state","2023"
"12","Ahmad Edwards","WR","12","2","12","6.0","0","1.0","31","354","11.4","1","29.5","33","366","11.1","1","","ball-state","2023"
"13","Malcolm Gillie","WR","10","4","25","6.3","0","2.5","9","81","9.0","0","8.1","13","106","8.2","0","","ball-state","2023"
"14","Layne Hatcher","QB","7","20","-53","-2.7","1","-7.6","0","0","","0","0.0","20","-53","-2.7","1","","ball-state","2023"
"15","Christian Abney","TE","7","0","0","","0","0.0","3","16","5.3","0","2.3","3","16","5.3","0","","ball-state","2023"
"16","Vaughn Pemberton","RB","6","23","139","6.0","1","23.2","7","31","4.4","1","5.2","30","170","5.7","2","","ball-state","2023"
"17","Kadin Semonza","QB","4","17","10","0.6","0","2.5","0","0","","0","0.0","17","10","0.6","0","","ball-state","2023"
"18","Ty Robinson","WR","2","0","0","","0","0.0","6","111","18.5","1","55.5","6","111","18.5","1","","ball-state","2023"
