"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Vincent Davis","RB","13","52","274","5.3","1","21.1","12","106","8.8","0","8.2","64","380","5.9","1","","pittsburgh","2022"
"2","Ryan Jacoby","OL","13","0","0","","0","0.0","1","3","3.0","0","0.2","1","3","3.0","0","","pittsburgh","2022"
"3","Gavin Bartholomew","TE","13","0","0","","0","0.0","21","283","13.5","2","21.8","21","283","13.5","2","","pittsburgh","2022"
"4","Marcus Minor","OL","13","0","0","","0","0.0","1","-10","-10.0","0","-0.8","1","-10","-10.0","0","","pittsburgh","2022"
"5","Bub Means","WR","13","3","10","3.3","0","0.8","27","401","14.9","2","30.8","30","411","13.7","2","","pittsburgh","2022"
"6","Karter Johnson","TE","12","0","0","","0","0.0","6","89","14.8","0","7.4","6","89","14.8","0","","pittsburgh","2022"
"7","Kyi Wright","TE","12","0","0","","0","0.0","1","3","3.0","0","0.3","1","3","3.0","0","","pittsburgh","2022"
"8","Konata Mumpfield","WR","12","1","3","3.0","0","0.3","58","551","9.5","1","45.9","59","554","9.4","1","","pittsburgh","2022"
"9","Jared Wayne","WR","12","0","0","","0","0.0","60","1063","17.7","5","88.6","60","1063","17.7","5","","pittsburgh","2022"
"10","Daniel Carter","RB","12","16","51","3.2","2","4.3","3","12","4.0","0","1.0","19","63","3.3","2","","pittsburgh","2022"
"11","C'Bo Flemister","RB","12","40","221","5.5","2","18.4","0","0","","0","0.0","40","221","5.5","2","","pittsburgh","2022"
"12","Kedon Slovis","QB","11","25","-68","-2.7","0","-6.2","0","0","","0","0.0","25","-68","-2.7","0","","pittsburgh","2022"
"13","Israel Abanikanda","RB","11","239","1431","6.0","20","130.1","12","146","12.2","1","13.3","251","1577","6.3","21","","pittsburgh","2022"
"14","Jaylon Barden","WR","8","0","0","","0","0.0","3","19","6.3","0","2.4","3","19","6.3","0","","pittsburgh","2022"
"15","Rodney Hammond Jr.","RB","8","109","460","4.2","5","57.5","6","73","12.2","0","9.1","115","533","4.6","5","","pittsburgh","2022"
"16","Gavin Thomson","WR","7","0","0","","0","0.0","2","27","13.5","0","3.9","2","27","13.5","0","","pittsburgh","2022"
"17","Jaden Bradley","WR","6","0","0","","0","0.0","10","130","13.0","2","21.7","10","130","13.0","2","","pittsburgh","2022"
"18","Nick Patti","QB","3","14","59","4.2","0","19.7","0","0","","0","0.0","14","59","4.2","0","","pittsburgh","2022"
"19","Nate Yarnell","QB","2","2","-10","-5.0","0","-5.0","0","0","","0","0.0","2","-10","-5.0","0","","pittsburgh","2022"
