"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Alec Holler","TE","13","0","0","","0","0.0","24","244","10.2","2","18.8","24","244","10.2","2","","central-florida","2023"
"2","Trent Whittemore","WR","13","0","0","","0","0.0","3","36","12.0","0","2.8","3","36","12.0","0","","central-florida","2023"
"3","Colton Boomer","K","13","1","24","24.0","0","1.8","0","0","","0","0.0","1","24","24.0","0","","central-florida","2023"
"4","R.J. Harvey","RB","13","226","1416","6.3","16","108.9","19","238","12.5","1","18.3","245","1654","6.8","17","","central-florida","2023"
"5","Randy Pittman Jr.","TE","13","0","0","","0","0.0","19","215","11.3","1","16.5","19","215","11.3","1","","central-florida","2023"
"6","Javon Baker","WR","13","0","0","","0","0.0","52","1139","21.9","7","87.6","52","1139","21.9","7","","central-florida","2023"
"7","Mark-Antony Richards","RB","13","8","33","4.1","1","2.5","3","18","6.0","0","1.4","11","51","4.6","1","","central-florida","2023"
"8","Kobe Hudson","WR","13","1","-8","-8.0","0","-0.6","44","900","20.5","8","69.2","45","892","19.8","8","","central-florida","2023"
"9","Johnny Richardson","RB","13","87","573","6.6","1","44.1","12","46","3.8","0","3.5","99","619","6.3","1","","central-florida","2023"
"10","Jarrad Baker","WR","12","4","16","4.0","0","1.3","7","45","6.4","0","3.8","11","61","5.5","0","","central-florida","2023"
"11","Xavier Townsend","WR","11","15","163","10.9","0","14.8","33","325","9.8","3","29.5","48","488","10.2","3","","central-florida","2023"
"12","Jordan McDonald","RB","11","18","56","3.1","3","5.1","1","33","33.0","0","3.0","19","89","4.7","3","","central-florida","2023"
"13","John Rhys Plumlee","QB","10","106","505","4.8","5","50.5","0","0","","0","0.0","106","505","4.8","5","","central-florida","2023"
"14","Timmy Mcclain","QB","7","42","104","2.5","1","14.9","0","0","","1","0.0","42","104","2.5","2","","central-florida","2023"
"15","Jaylon Griffin","WR","6","0","0","","0","0.0","4","58","14.5","1","9.7","4","58","14.5","1","","central-florida","2023"
"16","Max Holler","TE","6","0","0","","0","0.0","1","5","5.0","0","0.8","1","5","5.0","0","","central-florida","2023"
"17","Chaucey Magwood","WR","4","0","0","","0","0.0","4","40","10.0","0","10.0","4","40","10.0","0","","central-florida","2023"
"18","Demarkcus Bowman","RB","3","10","62","6.2","1","20.7","2","7","3.5","0","2.3","12","69","5.8","1","","central-florida","2023"
"19","Amari Johnson","WR","3","2","3","1.5","0","1.0","0","0","","0","0.0","2","3","1.5","0","","central-florida","2023"
"20","Kameron Ingram","RB","1","4","23","5.8","0","23.0","1","15","15.0","0","15.0","5","38","7.6","0","","central-florida","2023"
"21","Dylan Rizk","QB","1","2","2","1.0","0","2.0","0","0","","0","0.0","2","2","1.0","0","","central-florida","2023"
