"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Quinshon Judkins","RB","13","274","1567","5.7","16","120.5","15","132","8.8","1","10.2","289","1699","5.9","17","","mississippi","2022"
"2","Malik Heath","WR","13","0","0","","0","0.0","60","971","16.2","5","74.7","60","971","16.2","5","","mississippi","2022"
"3","Dayton Wade","WR","13","9","78","8.7","0","6.0","27","309","11.4","3","23.8","36","387","10.8","3","","mississippi","2022"
"4","Jordan Watkins","WR","13","2","-3","-1.5","0","-0.2","40","449","11.2","2","34.5","42","446","10.6","2","","mississippi","2022"
"5","Jaxson Dart","QB","13","128","614","4.8","1","47.2","0","0","","0","0.0","128","614","4.8","1","","mississippi","2022"
"6","Jonathan Mingo","WR","13","4","-7","-1.8","1","-0.5","51","861","16.9","5","66.2","55","854","15.5","6","","mississippi","2022"
"7","Zach Evans","RB","12","144","936","6.5","9","78.0","12","119","9.9","1","9.9","156","1055","6.8","10","","mississippi","2022"
"8","J.J. Pegues","DT","12","1","4","4.0","0","0.3","1","1","1.0","1","0.1","2","5","2.5","1","","mississippi","2022"
"9","JJ Henry","WR","11","6","30","5.0","0","2.7","5","56","11.2","0","5.1","11","86","7.8","0","","mississippi","2022"
"10","Isaiah Woullard","RB","11","9","13","1.4","0","1.2","0","0","","0","0.0","9","13","1.4","0","","mississippi","2022"
"11","Casey Kelly","TE","11","0","0","","0","0.0","3","17","5.7","1","1.5","3","17","5.7","1","","mississippi","2022"
"12","Jaylon Robinson","WR","8","4","27","6.8","0","3.4","5","29","5.8","0","3.6","9","56","6.2","0","","mississippi","2022"
"13","Michael Trigg","TE","7","0","0","","0","0.0","17","156","9.2","3","22.3","17","156","9.2","3","","mississippi","2022"
"14","Qua Davis","WR","7","0","0","","0","0.0","1","2","2.0","0","0.3","1","2","2.0","0","","mississippi","2022"
"15","Ulysses Bentley IV","RB","6","16","73","4.6","4","12.2","1","4","4.0","0","0.7","17","77","4.5","4","","mississippi","2022"
"16","Bobo Miller","RB","6","1","11","11.0","0","1.8","0","0","","0","0.0","1","11","11.0","0","","mississippi","2022"
"17","Luke Altmyer","QB","4","4","3","0.8","1","0.8","0","0","","0","0.0","4","3","0.8","1","","mississippi","2022"
"18","Matt Jones","RB","4","3","3","1.0","1","0.8","0","0","","0","0.0","3","3","1.0","1","","mississippi","2022"
"19","Bralon Brown","WR","4","0","0","","0","0.0","1","11","11.0","0","2.8","1","11","11.0","0","","mississippi","2022"
