"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Spencer Holstege","OL","13","0","0","","0","0.0","1","-3","-3.0","0","-0.2","1","-3","-3.0","0","","purdue","2021"
"2","Broc Thompson","WR","13","0","0","","0","0.0","30","457","15.2","4","35.2","30","457","15.2","4","","purdue","2021"
"3","Collin Sullivan","WR","13","0","0","","0","0.0","1","4","4.0","0","0.3","1","4","4.0","0","","purdue","2021"
"4","Jackson Anthrop","WR","13","23","83","3.6","0","6.4","53","570","10.8","5","43.8","76","653","8.6","5","","purdue","2021"
"5","Dylan Downing","RB","13","44","178","4.0","1","13.7","10","49","4.9","0","3.8","54","227","4.2","1","","purdue","2021"
"6","Aidan O'Connell","QB","12","25","-120","-4.8","1","-10.0","0","0","","0","0.0","25","-120","-4.8","1","","purdue","2021"
"7","TJ Sheffield","WR","12","1","-4","-4.0","0","-0.3","36","325","9.0","5","27.1","37","321","8.7","5","","purdue","2021"
"8","Payne Durham","TE","12","0","0","","0","0.0","45","467","10.4","6","38.9","45","467","10.4","6","","purdue","2021"
"9","Milton Wright","WR","12","3","11","3.7","0","0.9","57","732","12.8","7","61.0","60","743","12.4","7","","purdue","2021"
"10","King Doerue","RB","12","135","533","3.9","2","44.4","20","156","7.8","0","13.0","155","689","4.4","2","","purdue","2021"
"11","Garrett Miller","TE","12","0","0","","0","0.0","20","174","8.7","0","14.5","20","174","8.7","0","","purdue","2021"
"12","Alex Maxwell","WR","12","0","0","","0","0.0","1","9","9.0","0","0.8","1","9","9.0","0","","purdue","2021"
"13","David Bell","WR","11","3","39","13.0","0","3.5","93","1286","13.8","6","116.9","96","1325","13.8","6","AA","purdue","2021"
"14","Jack Plummer","QB","9","27","-3","-0.1","0","-0.3","0","0","","0","0.0","27","-3","-0.1","0","","purdue","2021"
"15","Alexander Horvath","RB","8","91","320","3.5","3","40.0","17","108","6.4","0","13.5","108","428","4.0","3","","purdue","2021"
"16","Austin Burton","QB","7","13","38","2.9","0","5.4","0","0","","0","0.0","13","38","2.9","0","","purdue","2021"
"17","Andrew Sowinski","WR","7","0","0","","0","0.0","2","15","7.5","0","2.1","2","15","7.5","0","","purdue","2021"
"18","Kyle Bilodeau","TE","6","0","0","","0","0.0","2","7","3.5","0","1.2","2","7","3.5","0","","purdue","2021"
"19","Paul Piferi","TE","5","0","0","","0","0.0","5","61","12.2","1","12.2","5","61","12.2","1","","purdue","2021"
"20","Deion Burks","WR","4","2","3","1.5","0","0.8","1","26","26.0","0","6.5","3","29","9.7","0","","purdue","2021"
"21","Ja'Quez Cross","RB","3","13","27","2.1","0","9.0","1","6","6.0","0","2.0","14","33","2.4","0","","purdue","2021"
"22","Marcellus Moore","WR","3","2","5","2.5","0","1.7","1","11","11.0","0","3.7","3","16","5.3","0","","purdue","2021"
"23","Mershawn Rice","WR","3","0","0","","0","0.0","6","69","11.5","1","23.0","6","69","11.5","1","","purdue","2021"
"24","Abdur-Rahmaan Yaseen","WR","3","0","0","","0","0.0","5","93","18.6","0","31.0","5","93","18.6","0","","purdue","2021"
"25","Jack Cravaack","TE","2","0","0","","0","0.0","1","7","7.0","0","3.5","1","7","7.0","0","","purdue","2021"
"26","Michael Alaimo","QB","1","1","-3","-3.0","0","-3.0","0","0","","0","0.0","1","-3","-3.0","0","","purdue","2021"
