"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Jamari Thrash","WR","13","1","5","5.0","0","0.4","32","452","14.1","3","34.8","33","457","13.8","3","","georgia-state","2021"
"2","Tucker Gregg","RB","13","192","953","5.0","9","73.3","2","12","6.0","0","0.9","194","965","5.0","9","","georgia-state","2021"
"3","Terrance Dixon","WR","13","3","15","5.0","0","1.2","20","194","9.7","1","14.9","23","209","9.1","1","","georgia-state","2021"
"4","Robert Lewis","WR","13","3","25","8.3","0","1.9","10","67","6.7","1","5.2","13","92","7.1","1","","georgia-state","2021"
"5","Jamyest Williams","RB","13","128","859","6.7","9","66.1","1","19","19.0","0","1.5","129","878","6.8","9","","georgia-state","2021"
"6","Darren Grainger","QB","13","133","660","5.0","3","50.8","0","0","","0","0.0","133","660","5.0","3","","georgia-state","2021"
"7","Ja'Cyais Credle","WR","12","0","0","","0","0.0","21","279","13.3","3","23.3","21","279","13.3","3","","georgia-state","2021"
"8","Roger Carter","TE","12","0","0","","0","0.0","20","323","16.2","2","26.9","20","323","16.2","2","","georgia-state","2021"
"9","Aubry Payne","TE","12","1","0","0.0","0","0.0","25","251","10.0","7","20.9","26","251","9.7","7","","georgia-state","2021"
"10","Jacob Freeman","WR","11","0","0","","0","0.0","1","3","3.0","0","0.3","1","3","3.0","0","","georgia-state","2021"
"11","Sam Pinckney","WR","11","1","12","12.0","0","1.1","27","311","11.5","1","28.3","28","323","11.5","1","","georgia-state","2021"
"12","Kellan Autenrieth","WR","10","0","0","","0","0.0","1","7","7.0","0","0.7","1","7","7.0","0","","georgia-state","2021"
"13","Marcus Carroll","RB","8","33","116","3.5","1","14.5","1","-2","-2.0","0","-0.3","34","114","3.4","1","","georgia-state","2021"
"14","Cornelius McCoy","WR","8","3","28","9.3","0","3.5","12","110","9.2","0","13.8","15","138","9.2","0","","georgia-state","2021"
"15","Tailique Williams","WR","8","1","7","7.0","0","0.9","1","66","66.0","1","8.3","2","73","36.5","1","","georgia-state","2021"
"16","Destin Coates","RB","6","46","186","4.0","1","31.0","3","5","1.7","0","0.8","49","191","3.9","1","","georgia-state","2021"
"17","Cornelious Brown","QB","5","30","49","1.6","2","9.8","0","0","","0","0.0","30","49","1.6","2","","georgia-state","2021"
"18","Donavon Grier","WR","4","0","0","","0","0.0","3","4","1.3","0","1.0","3","4","1.3","0","","georgia-state","2021"
"19","Antoine Lane","RB","3","5","31","6.2","0","10.3","0","0","","0","0.0","5","31","6.2","0","","georgia-state","2021"
