"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Braydon Bennett","RB","13","74","636","8.6","7","48.9","24","295","12.3","2","22.7","98","931","9.5","9","","coastal-carolina","2021"
"2","Tyson Mobley","WR","13","1","32","32.0","1","2.5","6","82","13.7","2","6.3","7","114","16.3","3","","coastal-carolina","2021"
"3","Kameron Brown","WR","13","0","0","","0","0.0","36","605","16.8","5","46.5","36","605","16.8","5","","coastal-carolina","2021"
"4","Jaivon Heiligh","WR","13","0","0","","0","0.0","66","1128","17.1","7","86.8","66","1128","17.1","7","","coastal-carolina","2021"
"5","Isaiah Likely","TE","13","3","10","3.3","0","0.8","59","912","15.5","12","70.2","62","922","14.9","12","","coastal-carolina","2021"
"6","C.J. Brewer","DT","13","1","12","12.0","0","0.9","0","0","","0","0.0","1","12","12.0","0","","coastal-carolina","2021"
"7","Aaron Bedgood","WR","13","1","4","4.0","0","0.3","5","69","13.8","2","5.3","6","73","12.2","2","","coastal-carolina","2021"
"8","Greg Latushko","WR","12","0","0","","0","0.0","9","67","7.4","0","5.6","9","67","7.4","0","","coastal-carolina","2021"
"9","Grayson McCall","QB","11","93","290","3.1","4","26.4","0","0","","0","0.0","93","290","3.1","4","","coastal-carolina","2021"
"10","Shermari Jones","RB","11","159","1040","6.5","13","94.5","3","28","9.3","0","2.5","162","1068","6.6","13","","coastal-carolina","2021"
"11","CJ Beasley","RB","11","14","47","3.4","1","4.3","0","0","","0","0.0","14","47","3.4","1","","coastal-carolina","2021"
"12","Bryce Carpenter","QB","11","54","217","4.0","3","19.7","0","0","","0","0.0","54","217","4.0","3","","coastal-carolina","2021"
"13","Tyler Roberts","WR","10","0","0","","0","0.0","2","12","6.0","0","1.2","2","12","6.0","0","","coastal-carolina","2021"
"14","Reese White","RB","9","72","515","7.2","7","57.2","4","68","17.0","0","7.6","76","583","7.7","7","","coastal-carolina","2021"
"15","Christian Malloy","RB","8","11","72","6.5","0","9.0","2","9","4.5","0","1.1","13","81","6.2","0","","coastal-carolina","2021"
"16","Patrick McSweeney","TE","7","0","0","","0","0.0","1","4","4.0","0","0.6","1","4","4.0","0","","coastal-carolina","2021"
"17","Jarrett Guest","QB","6","4","30","7.5","0","5.0","0","0","","0","0.0","4","30","7.5","0","","coastal-carolina","2021"
"18","Xavier Gravette","TE","6","0","0","","0","0.0","5","95","19.0","1","15.8","5","95","19.0","1","","coastal-carolina","2021"
"19","Deon Fountain","WR","4","0","0","","0","0.0","1","31","31.0","0","7.8","1","31","31.0","0","","coastal-carolina","2021"
"20","Isaiah Connelly","RB","3","13","71","5.5","0","23.7","0","0","","0","0.0","13","71","5.5","0","","coastal-carolina","2021"
"21","Nate Hope II","RB","2","3","15","5.0","0","7.5","0","0","","0","0.0","3","15","5.0","0","","coastal-carolina","2021"
"22","Jared Brown","WR","2","0","0","","0","0.0","1","5","5.0","1","2.5","1","5","5.0","1","","coastal-carolina","2021"
"23","Chris Rhone","WR","2","0","0","","0","0.0","2","39","19.5","1","19.5","2","39","19.5","1","","coastal-carolina","2021"
"24","DJ Johnson","TE","2","0","0","","0","0.0","1","8","8.0","0","4.0","1","8","8.0","0","","coastal-carolina","2021"
