"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Brian Battie","RB","12","58","324","5.6","1","27.0","7","67","9.6","0","5.6","65","391","6.0","1","AA","south-florida","2021"
"2","Chris Carter","TE","12","0","0","","0","0.0","7","50","7.1","1","4.2","7","50","7.1","1","","south-florida","2021"
"3","Demarcus Gregory","WR","12","0","0","","0","0.0","11","169","15.4","1","14.1","11","169","15.4","1","","south-florida","2021"
"4","Jaren Mangham","RB","12","160","671","4.2","15","55.9","5","50","10.0","0","4.2","165","721","4.4","15","","south-florida","2021"
"5","Jimmy Horn Jr.","WR","12","5","12","2.4","0","1.0","30","408","13.6","1","34.0","35","420","12.0","1","","south-florida","2021"
"6","Thad Mangum","DT","12","0","0","","0","0.0","1","20","20.0","0","1.7","1","20","20.0","0","","south-florida","2021"
"7","Kelley Joiner Jr.","RB","12","78","480","6.2","2","40.0","8","62","7.8","0","5.2","86","542","6.3","2","","south-florida","2021"
"8","Spencer Shrader","K","12","0","0","","0","0.0","1","7","7.0","0","0.6","1","7","7.0","0","","south-florida","2021"
"9","Mitchell Brinkman","TE","12","0","0","","0","0.0","14","173","12.4","1","14.4","14","173","12.4","1","","south-florida","2021"
"10","Omarion Dollison","WR","12","2","-2","-1.0","0","-0.2","27","218","8.1","0","18.2","29","216","7.4","0","","south-florida","2021"
"11","Timmy Mcclain","QB","11","123","238","1.9","4","21.6","0","0","","0","0.0","123","238","1.9","4","","south-florida","2021"
"12","Mychael Hamilton","RB","11","5","8","1.6","0","0.7","0","0","","0","0.0","5","8","1.6","0","","south-florida","2021"
"13","Sean Atkins","WR","11","0","0","","0","0.0","6","67","11.2","0","6.1","6","67","11.2","0","","south-florida","2021"
"14","Xavier Weaver","WR","10","1","3","3.0","1","0.3","41","715","17.4","2","71.5","42","718","17.1","3","","south-florida","2021"
"15","Yusuf Terry","WR","9","0","0","","0","0.0","6","62","10.3","0","6.9","6","62","10.3","0","","south-florida","2021"
"16","Bryce Miller","WR","7","0","0","","0","0.0","12","110","9.2","0","15.7","12","110","9.2","0","","south-florida","2021"
"17","Holden Willis","WR","7","0","0","","0","0.0","2","43","21.5","0","6.1","2","43","21.5","0","","south-florida","2021"
"18","Darrian Felix","RB","5","33","103","3.1","0","20.6","5","26","5.2","0","5.2","38","129","3.4","0","","south-florida","2021"
"19","Cade Fortin","QB","5","9","37","4.1","1","7.4","0","0","","0","0.0","9","37","4.1","1","","south-florida","2021"
"20","Katravis Marsh","QB","4","4","16","4.0","0","4.0","0","0","","0","0.0","4","16","4.0","0","","south-florida","2021"
"21","Latrell Williams","WR","3","0","0","","0","0.0","7","57","8.1","0","19.0","7","57","8.1","0","","south-florida","2021"
"22","Yasias Young","RB","2","8","36","4.5","1","18.0","0","0","","0","0.0","8","36","4.5","1","","south-florida","2021"
"23","Randal Copeland","LB","1","0","0","","0","0.0","1","5","5.0","0","5.0","1","5","5.0","0","","south-florida","2021"
