"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Luke Doty","QB","12","2","0","0.0","1","0.0","13","123","9.5","1","10.3","15","123","8.2","2","","south-carolina","2023"
"2","Xavier Legette","WR","12","9","-9","-1.0","0","-0.8","71","1255","17.7","7","104.6","80","1246","15.6","7","","south-carolina","2023"
"3","Tonka Hemingway","DL","12","1","2","2.0","1","0.2","0","0","","0","0.0","1","2","2.0","1","","south-carolina","2023"
"4","Spencer Rattler","QB","12","97","104","1.1","4","8.7","0","0","","0","0.0","97","104","1.1","4","","south-carolina","2023"
"5","Payton Mangrum","WR","12","0","0","","0","0.0","2","31","15.5","0","2.6","2","31","15.5","0","","south-carolina","2023"
"6","O'Mega Blake","WR","12","0","0","","0","0.0","19","250","13.2","2","20.8","19","250","13.2","2","","south-carolina","2023"
"7","Nyck Harbor","WR","12","2","10","5.0","0","0.8","12","195","16.3","1","16.3","14","205","14.6","1","","south-carolina","2023"
"8","Mario Anderson","RB","12","143","707","4.9","3","58.9","22","153","7.0","1","12.8","165","860","5.2","4","","south-carolina","2023"
"9","Joshua Simon","TE","12","0","0","","0","0.0","28","256","9.1","2","21.3","28","256","9.1","2","","south-carolina","2023"
"10","Alex Huntley","DL","12","0","0","","0","0.0","1","1","1.0","1","0.1","1","1","1.0","1","","south-carolina","2023"
"11","Juju McDowell","RB","10","26","63","2.4","2","6.3","11","105","9.5","1","10.5","37","168","4.5","3","","south-carolina","2023"
"12","Dakereon Joyner","RB","10","50","120","2.4","5","12.0","21","117","5.6","0","11.7","71","237","3.3","5","","south-carolina","2023"
"13","Trey Knox","TE","10","0","0","","0","0.0","37","312","8.4","2","31.2","37","312","8.4","2","","south-carolina","2023"
"14","Tyshawn Russell","WR","10","0","0","","0","0.0","5","81","16.2","1","8.1","5","81","16.2","1","","south-carolina","2023"
"15","Ahmarean Brown","WR","9","2","0","0.0","0","0.0","26","265","10.2","1","29.4","28","265","9.5","1","","south-carolina","2023"
"16","Eddie Lewis","WR","8","0","0","","0","0.0","9","120","13.3","0","15.0","9","120","13.3","0","","south-carolina","2023"
"17","Djay Braswell","RB","6","12","25","2.1","0","4.2","3","35","11.7","0","5.8","15","60","4.0","0","","south-carolina","2023"
"18","Bradley Dunn","FB","6","3","8","2.7","0","1.3","0","0","","0","0.0","3","8","2.7","0","","south-carolina","2023"
"19","LaNorris Sellers","QB","3","5","51","10.2","1","17.0","0","0","","0","0.0","5","51","10.2","1","","south-carolina","2023"
"20","DJ Twitty","RB","3","3","0","0.0","0","0.0","0","0","","0","0.0","3","0","0.0","0","","south-carolina","2023"
"21","Antwane Wells Jr.","WR","3","0","0","","0","0.0","3","37","12.3","1","12.3","3","37","12.3","1","","south-carolina","2023"
"22","Nathan Harris-Waynick","RB","1","1","-3","-3.0","0","-3.0","0","0","","0","0.0","1","-3","-3.0","0","","south-carolina","2023"
"23","Tanner Bailey","QB","1","1","-7","-7.0","0","-7.0","0","0","","0","0.0","1","-7","-7.0","0","","south-carolina","2023"
