"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Seydou Traore","TE","12","0","0","","0","0.0","50","655","13.1","4","54.6","50","655","13.1","4","","arkansas-state","2022"
"2","Emmanual Stevenson","TE","12","0","0","","0","0.0","13","74","5.7","0","6.2","13","74","5.7","0","","arkansas-state","2022"
"3","Reagan Ealy","WR","12","0","0","","0","0.0","7","46","6.6","0","3.8","7","46","6.6","0","","arkansas-state","2022"
"4","Mike Sharpe II","RB","12","17","54","3.2","1","4.5","1","-5","-5.0","0","-0.4","18","49","2.7","1","","arkansas-state","2022"
"5","Jeff Foreman","WR","12","0","0","","0","0.0","30","491","16.4","4","40.9","30","491","16.4","4","","arkansas-state","2022"
"6","Johnnie Lang","RB","12","119","419","3.5","3","34.9","24","238","9.9","3","19.8","143","657","4.6","6","","arkansas-state","2022"
"7","Champ Flemings","WR","11","2","20","10.0","0","1.8","41","492","12.0","1","44.7","43","512","11.9","1","","arkansas-state","2022"
"8","Reed Tyler","TE","11","0","0","","0","0.0","4","15","3.8","1","1.4","4","15","3.8","1","","arkansas-state","2022"
"9","James Blackman","QB","11","61","-120","-2.0","3","-10.9","0","-2","","0","-0.2","61","-122","-2.0","3","","arkansas-state","2022"
"10","Adam Jones","WR","10","0","0","","0","0.0","16","167","10.4","0","16.7","16","167","10.4","0","","arkansas-state","2022"
"11","Khyheem Waleed","WR","10","0","0","","0","0.0","5","34","6.8","0","3.4","5","34","6.8","0","","arkansas-state","2022"
"12","AJ Mayer","QB","9","32","169","5.3","2","18.8","0","0","","0","0.0","32","169","5.3","2","","arkansas-state","2022"
"13","Daverrick Jenkins","WR","9","0","0","","0","0.0","9","159","17.7","0","17.7","9","159","17.7","0","","arkansas-state","2022"
"14","Ja'Quez Cross","RB","8","24","92","3.8","0","11.5","10","56","5.6","0","7.0","34","148","4.4","0","","arkansas-state","2022"
"15","Brian Snead","RB","8","81","299","3.7","6","37.4","9","46","5.1","0","5.8","90","345","3.8","6","","arkansas-state","2022"
"16","Te'Vailance Hunt","WR","8","0","0","","0","0.0","16","170","10.6","3","21.3","16","170","10.6","3","","arkansas-state","2022"
"17","Marcel Murray","RB","7","35","193","5.5","1","27.6","7","37","5.3","0","5.3","42","230","5.5","1","","arkansas-state","2022"
"18","Miller McCrumby","TE","5","0","0","","0","0.0","1","9","9.0","0","1.8","1","9","9.0","0","","arkansas-state","2022"
"19","Omari Wailker","WR","5","0","0","","0","0.0","2","11","5.5","0","2.2","2","11","5.5","0","","arkansas-state","2022"
"20","Jaxon Dailey","QB","3","1","-4","-4.0","0","-1.3","0","0","","0","0.0","1","-4","-4.0","0","","arkansas-state","2022"
"21","Jaden Milliner","WR","3","0","0","","0","0.0","2","26","13.0","0","8.7","2","26","13.0","0","","arkansas-state","2022"
