"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Thomas Pannunzio","WR","12","3","30","10.0","0","2.5","12","99","8.3","1","8.3","15","129","8.6","1","","central-michigan","2023"
"2","Chris Parker","WR","12","0","0","","0","0.0","23","409","17.8","3","34.1","23","409","17.8","3","","central-michigan","2023"
"3","D.C. Temple","TE","12","0","0","","0","0.0","6","75","12.5","0","6.3","6","75","12.5","0","","central-michigan","2023"
"4","Sam Hicks","RB","12","11","47","4.3","1","3.9","4","12","3.0","0","1.0","15","59","3.9","1","","central-michigan","2023"
"5","Jase Bauer","QB","12","121","365","3.0","10","30.4","0","0","","0","0.0","121","365","3.0","10","","central-michigan","2023"
"6","Jesse Prewitt III","WR","12","0","0","","0","0.0","31","438","14.1","4","36.5","31","438","14.1","4","","central-michigan","2023"
"7","Kenny Brewer III","WR","12","0","0","","0","0.0","3","35","11.7","0","2.9","3","35","11.7","0","","central-michigan","2023"
"8","Mitchel Collier","TE","12","0","0","","0","0.0","10","88","8.8","3","7.3","10","88","8.8","3","","central-michigan","2023"
"9","Marion Lukes","RB","12","144","737","5.1","5","61.4","29","300","10.3","0","25.0","173","1037","6.0","5","","central-michigan","2023"
"10","Stephan Bracey","WR","11","1","-9","-9.0","0","-0.8","10","66","6.6","0","6.0","11","57","5.2","0","","central-michigan","2023"
"11","Jake Tafelski","RB","11","3","12","4.0","0","1.1","1","0","0.0","0","0.0","4","12","3.0","0","","central-michigan","2023"
"12","Tyson Davis","WR","10","0","0","","0","0.0","29","444","15.3","4","44.4","29","444","15.3","4","","central-michigan","2023"
"13","Myles Bailey","RB","10","101","476","4.7","3","47.6","14","112","8.0","0","11.2","115","588","5.1","3","","central-michigan","2023"
"14","BJ Harris","RB","10","19","39","2.1","0","3.9","1","9","9.0","0","0.9","20","48","2.4","0","","central-michigan","2023"
"15","Javorian Wimberly","WR","9","0","0","","0","0.0","2","19","9.5","0","2.1","2","19","9.5","0","","central-michigan","2023"
"16","Jalen McGaughy","WR","9","0","0","","0","0.0","4","50","12.5","0","5.6","4","50","12.5","0","","central-michigan","2023"
"17","Jacob Kaminski","TE","7","0","0","","0","0.0","1","16","16.0","0","2.3","1","16","16.0","0","","central-michigan","2023"
"18","Bert Emanuel Jr.","QB","6","50","220","4.4","2","36.7","0","0","","0","0.0","50","220","4.4","2","","central-michigan","2023"
"19","Langston Lewis","WR","3","0","0","","0","0.0","2","27","13.5","0","9.0","2","27","13.5","0","","central-michigan","2023"
"20","Shatavious Hogan","WR","2","0","0","","0","0.0","1","17","17.0","0","8.5","1","17","17.0","0","","central-michigan","2023"
"21","Tyler Jefferson","QB","2","1","1","1.0","0","0.5","0","0","","0","0.0","1","1","1.0","0","","central-michigan","2023"
