"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Billy Bowens","WR","14","0","0","","0","0.0","28","383","13.7","1","27.4","28","383","13.7","1","","boise-state","2023"
"2","Prince Strachan","WR","14","0","0","","0","0.0","12","274","22.8","2","19.6","12","274","22.8","2","","boise-state","2023"
"3","Jayden Virgin","DE","14","0","0","","0","0.0","1","21","21.0","0","1.5","1","21","21.0","0","","boise-state","2023"
"4","Taylen Green","QB","13","78","436","5.6","9","33.5","0","0","","0","0.0","78","436","5.6","9","","boise-state","2023"
"5","Matt Lauter","TE","13","0","0","","0","0.0","9","157","17.4","3","12.1","9","157","17.4","3","","boise-state","2023"
"6","Jambres Dubar","RB","12","62","335","5.4","2","27.9","6","11","1.8","0","0.9","68","346","5.1","2","","boise-state","2023"
"7","Ashton Jeanty","RB","12","220","1347","6.1","14","112.3","43","569","13.2","5","47.4","263","1916","7.3","19","","boise-state","2023"
"8","Riley Smith","TE","11","0","0","","0","0.0","11","113","10.3","1","10.3","11","113","10.3","1","","boise-state","2023"
"9","Kaden Dudley","RB","10","8","40","5.0","0","4.0","4","12","3.0","0","1.2","12","52","4.3","0","","boise-state","2023"
"10","Tyler Crowe","RB","10","10","37","3.7","0","3.7","3","21","7.0","0","2.1","13","58","4.5","0","","boise-state","2023"
"11","Maddux Madsen","QB","9","33","120","3.6","2","13.3","0","0","","0","0.0","33","120","3.6","2","","boise-state","2023"
"12","Eric McAlister","WR","9","0","0","","0","0.0","47","873","18.6","5","97.0","47","873","18.6","5","","boise-state","2023"
"13","Shea Whiting","WR","9","0","0","","0","0.0","1","1","1.0","0","0.1","1","1","1.0","0","","boise-state","2023"
"14","Stefan Cobbs","WR","9","2","-10","-5.0","0","-1.1","23","241","10.5","1","26.8","25","231","9.2","1","","boise-state","2023"
"15","George Holani","RB","8","134","748","5.6","7","93.5","17","199","11.7","0","24.9","151","947","6.3","7","","boise-state","2023"
"16","Austin Bolt","WR","8","0","0","","0","0.0","6","175","29.2","2","21.9","6","175","29.2","2","","boise-state","2023"
"17","Chase Penry","WR","4","1","0","0.0","0","0.0","5","48","9.6","0","12.0","6","48","8.0","0","","boise-state","2023"
"18","CJ Tiller","QB","2","3","-8","-2.7","0","-4.0","0","0","","0","0.0","3","-8","-2.7","0","","boise-state","2023"
