"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Hayden Large","FB","14","0","0","","0","0.0","3","19","6.3","0","1.4","3","19","6.3","0","","iowa","2023"
"2","Kaden Wetjen","WR","14","4","20","5.0","0","1.4","0","0","","0","0.0","4","20","5.0","0","","iowa","2023"
"3","Seth Anderson","WR","14","3","50","16.7","0","3.6","11","150","13.6","1","10.7","14","200","14.3","1","","iowa","2023"
"4","Leshon Williams","RB","14","170","821","4.8","1","58.6","12","68","5.7","1","4.9","182","889","4.9","2","","iowa","2023"
"5","Nico Ragaini","WR","14","3","-4","-1.3","0","-0.3","31","255","8.2","0","18.2","34","251","7.4","0","","iowa","2023"
"6","Max White","RB","14","3","3","1.0","1","0.2","0","0","","0","0.0","3","3","1.0","1","","iowa","2023"
"7","Deacon Hill","QB","13","50","-126","-2.5","2","-9.7","0","0","","0","0.0","50","-126","-2.5","2","","iowa","2023"
"8","Steven Stilianos","TE","13","0","0","","0","0.0","8","96","12.0","0","7.4","8","96","12.0","0","","iowa","2023"
"9","Addison Ostrenga","TE","12","0","0","","0","0.0","31","192","6.2","2","16.0","31","192","6.2","2","","iowa","2023"
"10","Jaziun Patterson","RB","11","58","206","3.6","2","18.7","4","22","5.5","0","2.0","62","228","3.7","2","","iowa","2023"
"11","Johnny Pascuzzi","TE","11","0","0","","0","0.0","1","1","1.0","0","0.1","1","1","1.0","0","","iowa","2023"
"12","Kaleb Brown","WR","11","9","54","6.0","0","4.9","22","215","9.8","1","19.5","31","269","8.7","1","","iowa","2023"
"13","Cooper DeJean","DB","10","1","8","8.0","0","0.8","0","0","","0","0.0","1","8","8.0","0","AA","iowa","2023"
"14","Diante Vines","WR","10","1","4","4.0","0","0.4","12","134","11.2","1","13.4","13","138","10.6","1","","iowa","2023"
"15","Kaleb Johnson","RB","10","117","463","4.0","3","46.3","3","25","8.3","0","2.5","120","488","4.1","3","","iowa","2023"
"16","Zach Ortwerth","TE","8","0","0","","0","0.0","1","54","54.0","0","6.8","1","54","54.0","0","","iowa","2023"
"17","Erick All","TE","7","0","0","","0","0.0","21","299","14.2","3","42.7","21","299","14.2","3","","iowa","2023"
"18","Cade McNamara","QB","5","13","-45","-3.5","0","-9.0","0","0","","0","0.0","13","-45","-3.5","0","","iowa","2023"
"19","Kamari Moulton","RB","4","27","93","3.4","2","23.3","0","0","","0","0.0","27","93","3.4","2","","iowa","2023"
"20","Terrell Washington Jr.","RB","4","9","50","5.6","0","12.5","0","0","","0","0.0","9","50","5.6","0","","iowa","2023"
"21","Luke Lachey","TE","3","0","0","","0","0.0","10","131","13.1","0","43.7","10","131","13.1","0","","iowa","2023"
"22","Marco Lainez","QB","1","6","51","8.5","0","51.0","0","0","","0","0.0","6","51","8.5","0","","iowa","2023"
