"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Rashad Amos","RB","14","210","1075","5.1","13","76.8","6","37","6.2","0","2.6","216","1112","5.1","13","","miami-oh","2023"
"2","Miles Marshall","WR","14","0","0","","0","0.0","9","134","14.9","0","9.6","9","134","14.9","0","","miami-oh","2023"
"3","Javon Tracy","WR","14","0","0","","0","0.0","22","348","15.8","2","24.9","22","348","15.8","2","","miami-oh","2023"
"4","Cade McDonald","WR","13","2","8","4.0","0","0.6","28","355","12.7","3","27.3","30","363","12.1","3","","miami-oh","2023"
"5","Kevin Davis","RB","13","25","96","3.8","1","7.4","15","167","11.1","1","12.8","40","263","6.6","2","","miami-oh","2023"
"6","Reginald Virgil","WR","12","0","0","","0","0.0","1","34","34.0","1","2.8","1","34","34.0","1","","miami-oh","2023"
"7","Luke Bolden","TE","12","0","0","","0","0.0","3","60","20.0","0","5.0","3","60","20.0","0","","miami-oh","2023"
"8","Keyon Mozee","RB","12","34","151","4.4","2","12.6","0","0","","0","0.0","34","151","4.4","2","","miami-oh","2023"
"9","Joe Wilkins","WR","12","0","0","","0","0.0","25","343","13.7","1","28.6","25","343","13.7","1","","miami-oh","2023"
"10","Kenny Tracy","RB","11","46","250","5.4","2","22.7","10","126","12.6","1","11.5","56","376","6.7","3","","miami-oh","2023"
"11","Gage Larvadain","WR","10","5","59","11.8","0","5.9","42","679","16.2","6","67.9","47","738","15.7","6","","miami-oh","2023"
"12","Aveon Smith","QB","10","75","280","3.7","1","28.0","0","0","","0","0.0","75","280","3.7","1","","miami-oh","2023"
"13","Nate Muersch","TE","9","0","0","","0","0.0","3","10","3.3","1","1.1","3","10","3.3","1","","miami-oh","2023"
"14","Brett Gabbert","QB","8","49","140","2.9","2","17.5","0","0","","0","0.0","49","140","2.9","2","","miami-oh","2023"
"15","Jordan Brunson","RB","6","12","137","11.4","1","22.8","0","0","","0","0.0","12","137","11.4","1","","miami-oh","2023"
"16","Jack Coldiron","TE","2","0","0","","0","0.0","1","23","23.0","0","11.5","1","23","23.0","0","","miami-oh","2023"
"17","Henry Hesson","QB","2","3","-13","-4.3","0","-6.5","0","0","","0","0.0","3","-13","-4.3","0","","miami-oh","2023"
"18","Maddox Kopp","QB","2","1","-4","-4.0","0","-2.0","0","0","","0","0.0","1","-4","-4.0","0","","miami-oh","2023"
"19","Nate Milanowski","RB","2","11","69","6.3","1","34.5","0","0","","0","0.0","11","69","6.3","1","","miami-oh","2023"
"20","Que Williams","WR","1","1","8","8.0","0","8.0","0","0","","0","0.0","1","8","8.0","0","","miami-oh","2023"
