"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Austin Henderson","TE","14","0","0","","0","0.0","10","87","8.7","3","6.2","10","87","8.7","3","","liberty","2023"
"2","Quinton Cooley","RB","14","221","1401","6.3","16","100.1","6","43","7.2","0","3.1","227","1444","6.4","16","","liberty","2023"
"3","Kaidon Salter","QB","14","163","1089","6.7","12","77.8","0","0","","0","0.0","163","1089","6.7","12","","liberty","2023"
"4","CJ Daniels","WR","14","0","0","","0","0.0","55","1067","19.4","10","76.2","55","1067","19.4","10","","liberty","2023"
"5","Aaron Bedgood","WR","14","58","552","9.5","3","39.4","21","220","10.5","2","15.7","79","772","9.8","5","","liberty","2023"
"6","Bentley Hanshaw","TE","13","0","0","","0","0.0","18","219","12.2","6","16.8","18","219","12.2","6","","liberty","2023"
"7","Kylen Austin","WR","13","3","23","7.7","0","1.8","3","84","28.0","0","6.5","6","107","17.8","0","","liberty","2023"
"8","Noah Frith","WR","13","0","0","","0","0.0","17","323","19.0","3","24.8","17","323","19.0","3","","liberty","2023"
"9","EJ Smoot","WR","12","0","0","","0","0.0","11","221","20.1","2","18.4","11","221","20.1","2","","liberty","2023"
"10","Billy Lucas","RB","12","114","597","5.2","6","49.8","4","60","15.0","0","5.0","118","657","5.6","6","","liberty","2023"
"11","Treon Sibley","WR","12","0","0","","0","0.0","23","467","20.3","4","38.9","23","467","20.3","4","","liberty","2023"
"12","Victor Venn","RB","10","5","25","5.0","0","2.5","2","10","5.0","1","1.0","7","35","5.0","1","","liberty","2023"
"13","James Jointer","RB","9","43","251","5.8","2","27.9","1","7","7.0","0","0.8","44","258","5.9","2","","liberty","2023"
"14","Errol Rogers Jr.","WR","7","0","0","","0","0.0","1","36","36.0","0","5.1","1","36","36.0","0","","liberty","2023"
"15","Billy Durocher","TE","6","0","0","","0","0.0","2","12","6.0","0","2.0","2","12","6.0","0","","liberty","2023"
"16","Vaughn Blue","RB","6","19","116","6.1","0","19.3","4","26","6.5","1","4.3","23","142","6.2","1","","liberty","2023"
"17","Johnathan Bennett","QB","5","1","2","2.0","0","0.4","0","0","","0","0.0","1","2","2.0","0","","liberty","2023"
"18","Malik Caper","RB","4","13","57","4.4","0","14.3","0","0","","0","0.0","13","57","4.4","0","","liberty","2023"
"19","Trey Lowe III","QB","2","3","10","3.3","0","5.0","0","0","","0","0.0","3","10","3.3","0","","liberty","2023"
"20","Nate Hampton","QB","2","2","1","0.5","0","0.5","0","0","","0","0.0","2","1","0.5","0","","liberty","2023"
"21","Jaylin Belford","RB","2","1","7","7.0","0","3.5","0","0","","0","0.0","1","7","7.0","0","","liberty","2023"
"22","Zak Burnett","QB","2","1","1","1.0","0","0.5","0","0","","0","0.0","1","1","1.0","0","","liberty","2023"
