"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Trevor Etienne","RB","13","118","719","6.1","6","55.3","9","66","7.3","0","5.1","127","785","6.2","6","","florida","2022"
"2","Dante Zanders","TE","13","0","0","","0","0.0","10","75","7.5","0","5.8","10","75","7.5","0","","florida","2022"
"3","Ricky Pearsall","WR","13","8","113","14.1","1","8.7","33","661","20.0","5","50.8","41","774","18.9","6","","florida","2022"
"4","Montrell Johnson","RB","13","155","841","5.4","10","64.7","12","58","4.8","1","4.5","167","899","5.4","11","","florida","2022"
"5","Jeremy Crawshaw","P","13","1","-10","-10.0","0","-0.8","0","0","","0","0.0","1","-10","-10.0","0","","florida","2022"
"6","Thai Chiaokhiao-Bowman","WR","12","0","0","","0","0.0","7","138","19.7","0","11.5","7","138","19.7","0","","florida","2022"
"7","Anthony Richardson","QB","12","103","654","6.3","9","54.5","0","0","","0","0.0","103","654","6.3","9","","florida","2022"
"8","Xzavier Henderson","WR","11","0","0","","0","0.0","38","410","10.8","2","37.3","38","410","10.8","2","","florida","2022"
"9","Jordan Pouncey","WR","11","0","0","","0","0.0","2","4","2.0","0","0.4","2","4","2.0","0","","florida","2022"
"10","Ja-Quavion Fraziars","WR","10","0","0","","0","0.0","5","60","12.0","1","6.0","5","60","12.0","1","","florida","2022"
"11","Lorenzo Lingard","RB","10","10","75","7.5","1","7.5","2","22","11.0","0","2.2","12","97","8.1","1","","florida","2022"
"12","Justin Shorter","WR","9","0","0","","0","0.0","29","577","19.9","2","64.1","29","577","19.9","2","","florida","2022"
"13","Jonathan Odom","TE","9","0","0","","0","0.0","7","69","9.9","2","7.7","7","69","9.9","2","","florida","2022"
"14","Keon Zipperer","TE","8","0","0","","0","0.0","13","177","13.6","1","22.1","13","177","13.6","1","","florida","2022"
"15","Marcus Burke","WR","8","0","0","","0","0.0","4","30","7.5","0","3.8","4","30","7.5","0","","florida","2022"
"16","Daejon Reynolds","WR","8","0","0","","0","0.0","11","244","22.2","2","30.5","11","244","22.2","2","","florida","2022"
"17","Caleb Douglas","WR","8","0","0","","0","0.0","10","175","17.5","2","21.9","10","175","17.5","2","","florida","2022"
"18","Nay'quan Wright","RB","7","47","190","4.0","2","27.1","1","14","14.0","0","2.0","48","204","4.3","2","","florida","2022"
"19","Trent Whittemore","WR","7","0","0","","0","0.0","4","87","21.8","0","12.4","4","87","21.8","0","","florida","2022"
"20","Kahleil Jackson","WR","6","0","0","","0","0.0","2","43","21.5","0","7.2","2","43","21.5","0","","florida","2022"
"21","Jalen Kitna","QB","4","1","6","6.0","0","1.5","0","0","","0","0.0","1","6","6.0","0","","florida","2022"
"22","Jack Miller III","QB","1","13","13","1.0","0","13.0","0","0","","0","0.0","13","13","1.0","0","","florida","2022"
"23","Eddie Battle","RB","1","2","32","16.0","0","32.0","0","0","","0","0.0","2","32","16.0","0","","florida","2022"
"24","Carlson Joseph","RB","1","2","5","2.5","0","5.0","0","0","","0","0.0","2","5","2.5","0","","florida","2022"
