"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Braden Cassity","TE","13","0","0","","0","0.0","5","57","11.4","0","4.4","5","57","11.4","0","","oklahoma-state","2022"
"2","Brennan Presley","WR","13","5","12","2.4","1","0.9","67","813","12.1","2","62.5","72","825","11.5","3","","oklahoma-state","2022"
"3","Cale Cabbiness","WR","13","0","0","","0","0.0","2","37","18.5","1","2.8","2","37","18.5","1","","oklahoma-state","2022"
"4","Ollie Gordon","RB","13","62","308","5.0","2","23.7","12","76","6.3","2","5.8","74","384","5.2","4","","oklahoma-state","2022"
"5","John Paul Richardson","WR","13","1","-10","-10.0","0","-0.8","49","503","10.3","4","38.7","50","493","9.9","4","","oklahoma-state","2022"
"6","Jaden Nixon","RB","13","46","181","3.9","0","13.9","21","189","9.0","3","14.5","67","370","5.5","3","","oklahoma-state","2022"
"7","Jake Schultz","TE","13","0","0","","0","0.0","2","16","8.0","0","1.2","2","16","8.0","0","","oklahoma-state","2022"
"8","Rashod Owens","WR","12","0","0","","0","0.0","6","85","14.2","0","7.1","6","85","14.2","0","","oklahoma-state","2022"
"9","Bryson Green","WR","11","1","-5","-5.0","0","-0.5","36","584","16.2","5","53.1","37","579","15.6","5","","oklahoma-state","2022"
"10","Quinton Stewart","TE","11","0","0","","0","0.0","1","2","2.0","1","0.2","1","2","2.0","1","","oklahoma-state","2022"
"11","Braydon Johnson","WR","10","2","17","8.5","0","1.7","32","566","17.7","3","56.6","34","583","17.1","3","","oklahoma-state","2022"
"12","Stephon Johnson Jr.","WR","10","2","16","8.0","0","1.6","17","293","17.2","2","29.3","19","309","16.3","2","","oklahoma-state","2022"
"13","Spencer Sanders","QB","10","107","391","3.7","8","39.1","1","2","2.0","0","0.2","108","393","3.6","8","","oklahoma-state","2022"
"14","Deondre Jackson","RB","10","32","134","4.2","0","13.4","2","11","5.5","0","1.1","34","145","4.3","0","","oklahoma-state","2022"
"15","Dominic Richardson","RB","9","149","543","3.6","8","60.3","22","220","10.0","0","24.4","171","763","4.5","8","","oklahoma-state","2022"
"16","Zach Middleton","RB","8","5","2","0.4","1","0.3","0","0","","0","0.0","5","2","0.4","1","","oklahoma-state","2022"
"17","Braylin Presley","WR","7","2","3","1.5","0","0.4","5","26","5.2","0","3.7","7","29","4.1","0","","oklahoma-state","2022"
"18","Langston Anderson","WR","5","0","0","","0","0.0","4","69","17.3","0","13.8","4","69","17.3","0","","oklahoma-state","2022"
"19","Gunnar Gundy","QB","4","19","70","3.7","0","17.5","0","0","","0","0.0","19","70","3.7","0","","oklahoma-state","2022"
"20","Garret Rangel","QB","4","26","-5","-0.2","0","-1.3","0","0","","0","0.0","26","-5","-0.2","0","","oklahoma-state","2022"
"21","Talyn Shettron","WR","4","0","0","","0","0.0","3","31","10.3","1","7.8","3","31","10.3","1","","oklahoma-state","2022"
"22","Jaden Bray","WR","3","1","-2","-2.0","0","-0.7","5","54","10.8","0","18.0","6","52","8.7","0","","oklahoma-state","2022"
