"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Darvon Hubbard","RB","12","83","412","5.0","3","34.3","27","249","9.2","0","20.8","110","661","6.0","3","","temple","2023"
"2","David Martin-Robinson","TE","12","9","13","1.4","1","1.1","40","537","13.4","4","44.8","49","550","11.2","5","","temple","2023"
"3","Edward Saydee","RB","12","68","230","3.4","0","19.2","18","164","9.1","2","13.7","86","394","4.6","2","","temple","2023"
"4","Reese Clark","TE","12","3","8","2.7","0","0.7","18","145","8.1","1","12.1","21","153","7.3","1","","temple","2023"
"5","Jordan Smith","TE","12","0","0","","0","0.0","25","287","11.5","4","23.9","25","287","11.5","4","","temple","2023"
"6","Amad Anderson Jr.","WR","11","2","-6","-3.0","0","-0.5","37","647","17.5","3","58.8","39","641","16.4","3","","temple","2023"
"7","Dante Wright","WR","11","2","5","2.5","0","0.5","39","507","13.0","4","46.1","41","512","12.5","4","","temple","2023"
"8","Zae Baines","WR","11","2","7","3.5","0","0.6","36","442","12.3","1","40.2","38","449","11.8","1","","temple","2023"
"9","Peter Clarke","TE","11","0","0","","0","0.0","2","18","9.0","1","1.6","2","18","9.0","1","","temple","2023"
"10","John Adams","WR","11","1","16","16.0","0","1.5","15","149","9.9","2","13.5","16","165","10.3","2","","temple","2023"
"11","E.J. Warner","QB","10","24","7","0.3","0","0.7","0","0","","0","0.0","24","7","0.3","0","","temple","2023"
"12","Quincy Patterson","QB","10","41","132","3.2","4","13.2","0","0","","0","0.0","41","132","3.2","4","","temple","2023"
"13","Joquez Smith","RB","10","71","325","4.6","1","32.5","10","51","5.1","1","5.1","81","376","4.6","2","","temple","2023"
"14","Corey Cuascut-Palmer","WR","9","0","0","","0","0.0","1","4","4.0","0","0.4","1","4","4.0","0","","temple","2023"
"15","Xavier Irvin","WR","7","0","0","","0","0.0","3","50","16.7","0","7.1","3","50","16.7","0","","temple","2023"
"16","Ian Stewart","WR","6","0","0","","0","0.0","6","48","8.0","0","8.0","6","48","8.0","0","","temple","2023"
"17","Eric Wilson Jr.","RB","6","13","58","4.5","0","9.7","4","10","2.5","0","1.7","17","68","4.0","0","","temple","2023"
"18","D'Wan Mathis","WR","3","0","0","","0","0.0","2","12","6.0","0","4.0","2","12","6.0","0","","temple","2023"
"19","Forrest Brock","QB","1","5","-25","-5.0","0","-25.0","0","0","","0","0.0","5","-25","-5.0","0","","temple","2023"
