"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","LaJohntay Wester","WR","12","15","106","7.1","1","8.8","62","719","11.6","8","59.9","77","825","10.7","9","","florida-atlantic","2022"
"2","Zuberi Mobley","RB","12","101","534","5.3","3","44.5","7","60","8.6","1","5.0","108","594","5.5","4","","florida-atlantic","2022"
"3","Tony Johnson","WR","12","1","6","6.0","0","0.5","23","258","11.2","3","21.5","24","264","11.0","3","","florida-atlantic","2022"
"4","N'Kosi Perry","QB","12","91","259","2.8","6","21.6","0","0","","0","0.0","91","259","2.8","6","","florida-atlantic","2022"
"5","Marvin Landy","TE","12","0","0","","0","0.0","2","35","17.5","0","2.9","2","35","17.5","0","","florida-atlantic","2022"
"6","Larry McCammon III","RB","12","193","1001","5.2","7","83.4","15","166","11.1","1","13.8","208","1167","5.6","8","","florida-atlantic","2022"
"7","Javion Posey","WR","12","4","19","4.8","0","1.6","5","64","12.8","0","5.3","9","83","9.2","0","","florida-atlantic","2022"
"8","Austin Evans","TE","11","0","0","","0","0.0","7","90","12.9","1","8.2","7","90","12.9","1","","florida-atlantic","2022"
"9","Je'Quan Burton","WR","11","1","2","2.0","0","0.2","33","517","15.7","4","47.0","34","519","15.3","4","","florida-atlantic","2022"
"10","Jayshon Platt","WR","11","0","0","","0","0.0","3","26","8.7","0","2.4","3","26","8.7","0","","florida-atlantic","2022"
"11","Jahmal Edrine","WR","11","0","0","","0","0.0","39","570","14.6","6","51.8","39","570","14.6","6","","florida-atlantic","2022"
"12","Willie Taggart Jr.","QB","11","12","56","4.7","1","5.1","0","0","","0","0.0","12","56","4.7","1","","florida-atlantic","2022"
"13","Carter Boatwright","TE","9","0","0","","0","0.0","4","33","8.3","0","3.7","4","33","8.3","0","","florida-atlantic","2022"
"14","Johnny Ford","RB","8","41","135","3.3","1","16.9","10","135","13.5","1","16.9","51","270","5.3","2","","florida-atlantic","2022"
"15","Jordan Young","WR","7","0","0","","0","0.0","4","36","9.0","0","5.1","4","36","9.0","0","","florida-atlantic","2022"
"16","Kelvin Dean Jr.","RB","5","4","7","1.8","0","1.4","2","22","11.0","0","4.4","6","29","4.8","0","","florida-atlantic","2022"
"17","Marvin Scott III","RB","3","18","80","4.4","0","26.7","0","0","","0","0.0","18","80","4.4","0","","florida-atlantic","2022"
"18","Robert Armes","RB","1","2","16","8.0","0","16.0","1","-5","-5.0","0","-5.0","3","11","3.7","0","","florida-atlantic","2022"
