"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Donovan Ollie","WR","12","0","0","","0","0.0","2","50","25.0","0","4.2","2","50","25.0","0","","cincinnati","2023"
"2","Xzavier Henderson","WR","12","0","0","","0","0.0","58","782","13.5","3","65.2","58","782","13.5","3","","cincinnati","2023"
"3","Myles Montgomery","RB","12","66","428","6.5","3","35.7","5","5","1.0","0","0.4","71","433","6.1","3","","cincinnati","2023"
"4","Emory Jones","QB","12","155","560","3.6","4","46.7","0","0","","0","0.0","155","560","3.6","4","","cincinnati","2023"
"5","Aaron Turner","WR","12","11","97","8.8","0","8.1","11","89","8.1","2","7.4","22","186","8.5","2","","cincinnati","2023"
"6","Dee Wiggins","WR","12","1","13","13.0","0","1.1","20","246","12.3","2","20.5","21","259","12.3","2","","cincinnati","2023"
"7","Corey Kiner","RB","12","192","1047","5.5","5","87.3","12","49","4.1","0","4.1","204","1096","5.4","5","","cincinnati","2023"
"8","Braden Smith","WR","12","2","0","0.0","0","0.0","43","557","13.0","4","46.4","45","557","12.4","4","","cincinnati","2023"
"9","Chamon Metayer","TE","11","1","27","27.0","0","2.5","23","258","11.2","5","23.5","24","285","11.9","5","","cincinnati","2023"
"10","Caleb Schmitz","TE","11","0","0","","0","0.0","1","4","4.0","0","0.4","1","4","4.0","0","","cincinnati","2023"
"11","Evan Prater","WR","11","2","3","1.5","0","0.3","12","114","9.5","0","10.4","14","117","8.4","0","","cincinnati","2023"
"12","Payten Singletary","TE","10","0","0","","0","0.0","12","115","9.6","2","11.5","12","115","9.6","2","","cincinnati","2023"
"13","Michael McCalmont","TE","8","0","0","","0","0.0","1","6","6.0","0","0.8","1","6","6.0","0","","cincinnati","2023"
"14","Ryan Montgomery","RB","8","54","329","6.1","1","41.1","11","91","8.3","2","11.4","65","420","6.5","3","","cincinnati","2023"
"15","Brady Lichtenberg","QB","7","12","80","6.7","1","11.4","0","0","","0","0.0","12","80","6.7","1","","cincinnati","2023"
"16","Shaun Thomas","RB","7","7","12","1.7","0","1.7","0","0","","0","0.0","7","12","1.7","0","","cincinnati","2023"
"17","Chris Scott","WR","6","0","0","","0","0.0","2","32","16.0","0","5.3","2","32","16.0","0","","cincinnati","2023"
"18","Ethan Wright","RB","4","7","19","2.7","0","4.8","1","10","10.0","0","2.5","8","29","3.6","0","","cincinnati","2023"
"19","Barry Jackson Jr.","WR","4","0","0","","0","0.0","4","100","25.0","1","25.0","4","100","25.0","1","","cincinnati","2023"
"20","Brady Drogosh","QB","1","3","3","1.0","0","3.0","0","0","","0","0.0","3","3","1.0","0","","cincinnati","2023"
