"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Xavier Worthy","WR","13","2","14","7.0","0","1.1","60","760","12.7","9","58.5","62","774","12.5","9","","texas","2022"
"2","Casey Cain","WR","13","0","0","","0","0.0","8","201","25.1","0","15.5","8","201","25.1","0","","texas","2022"
"3","Gunnar Helm","TE","13","0","0","","0","0.0","5","44","8.8","0","3.4","5","44","8.8","0","","texas","2022"
"4","Keilan Robinson","RB","13","25","86","3.4","0","6.6","20","219","11.0","3","16.8","45","305","6.8","3","","texas","2022"
"5","Jordan Whittington","WR","13","0","0","","0","0.0","50","652","13.0","1","50.2","50","652","13.0","1","","texas","2022"
"6","Ja'Tavion Sanders","TE","13","0","0","","0","0.0","54","613","11.4","5","47.2","54","613","11.4","5","","texas","2022"
"7","Bijan Robinson","RB","12","258","1580","6.1","18","131.7","19","314","16.5","2","26.2","277","1894","6.8","20","H-9,AA","texas","2022"
"8","Tarique Milton","WR","12","0","0","","0","0.0","2","40","20.0","0","3.3","2","40","20.0","0","","texas","2022"
"9","Roschon Johnson","RB","12","93","554","6.0","5","46.2","14","128","9.1","1","10.7","107","682","6.4","6","","texas","2022"
"10","Hudson Card","QB","12","17","46","2.7","0","3.8","0","0","","0","0.0","17","46","2.7","0","","texas","2022"
"11","Quinn Ewers","QB","10","24","-52","-2.2","1","-5.2","0","0","","0","0.0","24","-52","-2.2","1","","texas","2022"
"12","Jaydon Blue","RB","9","15","33","2.2","0","3.7","0","0","","0","0.0","15","33","2.2","0","","texas","2022"
"13","Savion Red","RB","9","0","0","","0","0.0","6","34","5.7","0","3.8","6","34","5.7","0","","texas","2022"
"14","Brenen Thompson","WR","9","0","0","","0","0.0","1","32","32.0","0","3.6","1","32","32.0","0","","texas","2022"
"15","Jonathon Brooks","RB","7","30","197","6.6","5","28.1","2","37","18.5","1","5.3","32","234","7.3","6","","texas","2022"
"16","Gabe Sulser","WR","5","0","0","","0","0.0","2","10","5.0","0","2.0","2","10","5.0","0","","texas","2022"
"17","Jahleel Billingsley","TE","4","0","0","","0","0.0","3","38","12.7","0","9.5","3","38","12.7","0","","texas","2022"
"18","Troy Omeire","WR","4","0","0","","0","0.0","1","9","9.0","0","2.3","1","9","9.0","0","","texas","2022"
"19","Agiye Hall","WR","3","0","0","","0","0.0","1","7","7.0","0","2.3","1","7","7.0","0","","texas","2022"
