"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Caleb Phillips","TE","13","0","0","","0","0.0","31","317","10.2","3","24.4","31","317","10.2","3","","hawaii","2022"
"2","Tylan Hines","RB","13","83","634","7.6","2","48.8","9","82","9.1","0","6.3","92","716","7.8","2","","hawaii","2022"
"3","Dedrick Parson","RB","13","187","830","4.4","11","63.8","30","171","5.7","1","13.2","217","1001","4.6","12","","hawaii","2022"
"4","Ilm Manning","OL","13","1","0","0.0","0","0.0","0","0","","0","0.0","1","0","0.0","0","","hawaii","2022"
"5","Matthew Shipley","K","13","1","18","18.0","0","1.4","0","0","","0","0.0","1","18","18.0","0","","hawaii","2022"
"6","Jordan Murray","TE","13","0","0","","0","0.0","10","70","7.0","0","5.4","10","70","7.0","0","","hawaii","2022"
"7","Brayden Schager","QB","12","45","47","1.0","0","3.9","0","0","","0","0.0","45","47","1.0","0","","hawaii","2022"
"8","Tamatoa Mokiao-Atimalala","WR","12","0","0","","0","0.0","15","146","9.7","2","12.2","15","146","9.7","2","","hawaii","2022"
"9","Chuuky Hines","WR","11","0","0","","0","0.0","7","54","7.7","0","4.9","7","54","7.7","0","","hawaii","2022"
"10","Nicholas Cenacle","WR","11","0","0","","0","0.0","8","99","12.4","0","9.0","8","99","12.4","0","","hawaii","2022"
"11","Jalen Walthall","WR","11","0","0","","0","0.0","27","333","12.3","1","30.3","27","333","12.3","1","","hawaii","2022"
"12","Dior Scott","WR","10","2","-5","-2.5","0","-0.5","25","204","8.2","0","20.4","27","199","7.4","0","","hawaii","2022"
"13","Nasjzae Bryant","RB","10","56","245","4.4","3","24.5","3","15","5.0","0","1.5","59","260","4.4","3","","hawaii","2022"
"14","Zion Bowens","WR","9","0","0","","0","0.0","35","494","14.1","4","54.9","35","494","14.1","4","","hawaii","2022"
"15","Greyson Morgan","TE","8","0","0","","0","0.0","2","26","13.0","0","3.3","2","26","13.0","0","","hawaii","2022"
"16","Jonah Panoke","WR","7","0","0","","0","0.0","27","312","11.6","1","44.6","27","312","11.6","1","","hawaii","2022"
"17","Jordan Johnson","RB","5","12","69","5.8","0","13.8","3","38","12.7","0","7.6","15","107","7.1","0","","hawaii","2022"
"18","James Phillips","WR","5","0","0","","0","0.0","17","148","8.7","0","29.6","17","148","8.7","0","","hawaii","2022"
"19","Koali Nishigaya","WR","4","0","0","","0","0.0","6","72","12.0","0","18.0","6","72","12.0","0","","hawaii","2022"
"20","Joey Yellen","QB","4","7","-45","-6.4","0","-11.3","0","0","","0","0.0","7","-45","-6.4","0","","hawaii","2022"
"21","Steven Fiso","WR","4","0","0","","0","0.0","3","66","22.0","1","16.5","3","66","22.0","1","","hawaii","2022"
"22","Grey Ihu","WR","4","0","0","","0","0.0","1","6","6.0","0","1.5","1","6","6.0","0","","hawaii","2022"
"23","Cammon Cooper","QB","1","2","2","1.0","0","2.0","0","0","","0","0.0","2","2","1.0","0","","hawaii","2022"
"24","Alex Perry","WR","1","0","0","","0","0.0","2","19","9.5","0","19.0","2","19","9.5","0","","hawaii","2022"
