"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","BJ Harris","RB","13","8","32","4.0","1","2.5","0","0","","0","0.0","8","32","4.0","1","","missouri","2022"
"2","Mookie Cooper","WR","13","0","0","","0","0.0","26","298","11.5","0","22.9","26","298","11.5","0","","missouri","2022"
"3","Mekhi Miller","WR","13","0","0","","0","0.0","8","128","16.0","0","9.8","8","128","16.0","0","","missouri","2022"
"4","Luther Burden","WR","13","18","88","4.9","2","6.8","45","375","8.3","6","28.8","63","463","7.3","8","","missouri","2022"
"5","Kibet Chepyator","TE","13","0","0","","0","0.0","3","26","8.7","0","2.0","3","26","8.7","0","","missouri","2022"
"6","Cody Schrader","RB","13","170","745","4.4","9","57.3","19","137","7.2","0","10.5","189","882","4.7","9","","missouri","2022"
"7","Chritauskie Dove","WR","13","1","-4","-4.0","0","-0.3","16","240","15.0","1","18.5","17","236","13.9","1","","missouri","2022"
"8","Brady Cook","QB","13","139","585","4.2","6","45.0","0","0","","0","0.0","139","585","4.2","6","","missouri","2022"
"9","Dominic Lovett","WR","12","7","6","0.9","0","0.5","56","846","15.1","3","70.5","63","852","13.5","3","","missouri","2022"
"10","Nathaniel Peat","RB","12","100","438","4.4","2","36.5","10","66","6.6","1","5.5","110","504","4.6","3","","missouri","2022"
"11","Tyler Stephens","TE","12","0","0","","0","0.0","5","54","10.8","1","4.5","5","54","10.8","1","","missouri","2022"
"12","Barrett Banister","WR","11","0","0","","0","0.0","44","457","10.4","0","41.5","44","457","10.4","0","","missouri","2022"
"13","Jack Stonehouse","P","10","1","3","3.0","0","0.3","0","0","","0","0.0","1","3","3.0","0","","missouri","2022"
"14","Michael Cox","RB","10","9","46","5.1","0","4.6","0","0","","0","0.0","9","46","5.1","0","","missouri","2022"
"15","Elijah Young","RB","9","19","92","4.8","0","10.2","8","39","4.9","0","4.3","27","131","4.9","0","","missouri","2022"
"16","Ryan Hoerstkamp","TE","9","0","0","","0","0.0","2","32","16.0","1","3.6","2","32","16.0","1","","missouri","2022"
"17","Taj Butts","RB","6","0","0","","0","0.0","1","10","10.0","0","1.7","1","10","10.0","0","","missouri","2022"
"18","Demariyon Houston","WR","5","0","0","","0","0.0","6","39","6.5","1","7.8","6","39","6.5","1","","missouri","2022"
"19","Tavorus Jones","RB","4","7","25","3.6","0","6.3","2","36","18.0","0","9.0","9","61","6.8","0","","missouri","2022"
"20","Tyler Macon","QB","3","1","-11","-11.0","0","-3.7","0","0","","0","0.0","1","-11","-11.0","0","","missouri","2022"
"21","Sam Horn","QB","1","1","10","10.0","0","10.0","0","0","","0","0.0","1","10","10.0","0","","missouri","2022"
