"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Kaegun Williams","RB","14","59","268","4.5","2","19.1","7","44","6.3","0","3.1","66","312","4.7","2","","san-diego-state","2021"
"2","Jordan Byrd","RB","14","37","246","6.6","3","17.6","13","76","5.8","0","5.4","50","322","6.4","3","","san-diego-state","2021"
"3","Jesse Matthews","WR","14","3","5","1.7","0","0.4","57","642","11.3","9","45.9","60","647","10.8","9","","san-diego-state","2021"
"4","Elijah Kothe","WR","14","0","0","","0","0.0","31","418","13.5","1","29.9","31","418","13.5","1","","san-diego-state","2021"
"5","Ethan Dedeaux","WR","14","0","0","","0","0.0","5","63","12.6","1","4.5","5","63","12.6","1","","san-diego-state","2021"
"6","Garret Fountain","LB","14","1","4","4.0","0","0.3","0","0","","0","0.0","1","4","4.0","0","","san-diego-state","2021"
"7","Greg Bell","RB","14","245","1091","4.5","9","77.9","4","5","1.3","0","0.4","249","1096","4.4","9","","san-diego-state","2021"
"8","BJ Busbee","WR","13","4","11","2.8","0","0.8","23","287","12.5","0","22.1","27","298","11.0","0","","san-diego-state","2021"
"9","Lucas Johnson","QB","13","52","181","3.5","1","13.9","0","0","","0","0.0","52","181","3.5","1","","san-diego-state","2021"
"10","Jay Rudolph","TE","13","0","0","","0","0.0","1","2","2.0","1","0.2","1","2","2.0","1","","san-diego-state","2021"
"11","Tyrell Shavers","WR","13","0","0","","0","0.0","18","213","11.8","2","16.4","18","213","11.8","2","","san-diego-state","2021"
"12","Jack Browning","K","13","1","13","13.0","1","1.0","0","0","","0","0.0","1","13","13.0","1","","san-diego-state","2021"
"13","Daniel Bellinger","TE","13","1","2","2.0","0","0.2","31","357","11.5","2","27.5","32","359","11.2","2","","san-diego-state","2021"
"14","Chance Bell","RB","13","72","341","4.7","4","26.2","1","4","4.0","0","0.3","73","345","4.7","4","","san-diego-state","2021"
"15","Mekhi Shaw","WR","12","0","0","","0","0.0","4","42","10.5","0","3.5","4","42","10.5","0","","san-diego-state","2021"
"16","Isaiah Richardson","WR","10","0","0","","0","0.0","4","52","13.0","0","5.2","4","52","13.0","0","","san-diego-state","2021"
"17","Jaylon Armstead","RB","8","24","75","3.1","0","9.4","0","0","","0","0.0","24","75","3.1","0","","san-diego-state","2021"
"18","Darius De Los Reyes","WR","6","0","0","","0","0.0","1","15","15.0","0","2.5","1","15","15.0","0","","san-diego-state","2021"
"19","Jordon Brookshire","QB","6","48","158","3.3","5","26.3","0","0","","0","0.0","48","158","3.3","5","","san-diego-state","2021"
"20","Kobe Smith","WR","6","0","0","","0","0.0","3","53","17.7","0","8.8","3","53","17.7","0","","san-diego-state","2021"
"21","TJ Sullivan","WR","6","0","0","","0","0.0","1","17","17.0","0","2.8","1","17","17.0","0","","san-diego-state","2021"
"22","Brionne Penny","WR","5","0","0","","0","0.0","5","61","12.2","0","12.2","5","61","12.2","0","","san-diego-state","2021"
"23","Lucky Avinger","RB","5","3","3","1.0","0","0.6","0","0","","0","0.0","3","3","1.0","0","","san-diego-state","2021"
"24","Will Haskell","QB","3","6","31","5.2","1","10.3","0","0","","0","0.0","6","31","5.2","1","","san-diego-state","2021"
"25","Jalen Mayden","QB","1","4","36","9.0","0","36.0","0","0","","0","0.0","4","36","9.0","0","","san-diego-state","2021"
