"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Justin Shorter","WR","13","0","0","","0","0.0","41","550","13.4","3","42.3","41","550","13.4","3","","florida","2021"
"2","Xzavier Henderson","WR","13","0","0","","0","0.0","26","277","10.7","2","21.3","26","277","10.7","2","","florida","2021"
"3","Lorenzo Lingard","RB","13","11","43","3.9","0","3.3","1","9","9.0","0","0.7","12","52","4.3","0","","florida","2021"
"4","Keon Zipperer","TE","13","0","0","","0","0.0","11","133","12.1","0","10.2","11","133","12.1","0","","florida","2021"
"5","Kemore Gamble","TE","13","0","0","","0","0.0","31","414","13.4","4","31.8","31","414","13.4","4","","florida","2021"
"6","Jeremy Crawshaw","P","13","1","28","28.0","0","2.2","0","0","","0","0.0","1","28","28.0","0","","florida","2021"
"7","Jacob Copeland","WR","13","3","20","6.7","0","1.5","41","642","15.7","4","49.4","44","662","15.0","4","","florida","2021"
"8","Ja-Quavion Fraziars","WR","13","0","0","","0","0.0","5","35","7.0","2","2.7","5","35","7.0","2","","florida","2021"
"9","Emory Jones","QB","13","143","758","5.3","4","58.3","2","28","14.0","1","2.2","145","786","5.4","5","","florida","2021"
"10","Dameon Pierce","RB","13","100","574","5.7","13","44.2","19","216","11.4","3","16.6","119","790","6.6","16","","florida","2021"
"11","Malik Davis","RB","12","92","487","5.3","5","40.6","23","217","9.4","2","18.1","115","704","6.1","7","","florida","2021"
"12","Nay'quan Wright","RB","12","76","326","4.3","1","27.2","14","178","12.7","1","14.8","90","504","5.6","2","","florida","2021"
"13","Rick Wells","WR","11","1","10","10.0","0","0.9","24","259","10.8","3","23.5","25","269","10.8","3","","florida","2021"
"14","Trent Whittemore","WR","11","0","0","","0","0.0","19","210","11.1","1","19.1","19","210","11.1","1","","florida","2021"
"15","Ja'Markis Weston","WR","9","0","0","","0","0.0","5","68","13.6","1","7.6","5","68","13.6","1","","florida","2021"
"16","Anthony Richardson","QB","8","51","401","7.9","3","50.1","0","0","","0","0.0","51","401","7.9","3","","florida","2021"
"17","Demarkcus Bowman","RB","5","14","81","5.8","0","16.2","0","0","","0","0.0","14","81","5.8","0","","florida","2021"
"18","Marcus Burke","WR","3","0","0","","0","0.0","2","73","36.5","0","24.3","2","73","36.5","0","","florida","2021"
"19","Daejon Reynolds","WR","1","0","0","","0","0.0","1","-5","-5.0","0","-5.0","1","-5","-5.0","0","","florida","2021"
