"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Wayne Taulapapa","RB","13","140","887","6.3","11","68.2","24","225","9.4","1","17.3","164","1112","6.8","12","","washington","2022"
"2","Devin Culp","TE","13","1","2","2.0","0","0.2","29","266","9.2","1","20.5","30","268","8.9","1","","washington","2022"
"3","Michael Penix Jr.","QB","13","35","92","2.6","4","7.1","0","0","","0","0.0","35","92","2.6","4","H-8","washington","2022"
"4","Giles Jackson","WR","13","9","48","5.3","0","3.7","28","328","11.7","1","25.2","37","376","10.2","1","","washington","2022"
"5","Jack Westover","TE","13","0","0","","0","0.0","31","342","11.0","1","26.3","31","342","11.0","1","","washington","2022"
"6","Jalen McMillan","WR","13","1","2","2.0","0","0.2","79","1098","13.9","9","84.5","80","1100","13.8","9","","washington","2022"
"7","Ja'lynn Polk","WR","13","1","15","15.0","0","1.2","41","694","16.9","6","53.4","42","709","16.9","6","","washington","2022"
"8","Taj Davis","WR","13","0","0","","0","0.0","21","277","13.2","3","21.3","21","277","13.2","3","","washington","2022"
"9","Rome Odunze","WR","12","3","6","2.0","1","0.5","75","1145","15.3","7","95.4","78","1151","14.8","8","","washington","2022"
"10","Will Nixon","WR","11","21","89","4.2","2","8.1","7","66","9.4","0","6.0","28","155","5.5","2","","washington","2022"
"11","Quentin Moore","TE","11","0","0","","0","0.0","5","61","12.2","0","5.5","5","61","12.2","0","","washington","2022"
"12","Lonyatta Alexander","WR","11","0","0","","0","0.0","1","9","9.0","0","0.8","1","9","9.0","0","","washington","2022"
"13","Griffin Waiss","TE","11","0","0","","0","0.0","1","21","21.0","0","1.9","1","21","21.0","0","","washington","2022"
"14","Cameron Davis","RB","11","107","522","4.9","13","47.5","19","137","7.2","0","12.5","126","659","5.2","13","","washington","2022"
"15","Richard Newton","RB","10","45","213","4.7","1","21.3","3","59","19.7","1","5.9","48","272","5.7","2","","washington","2022"
"16","Sam Adams II","RB","9","13","40","3.1","0","4.4","5","35","7.0","2","3.9","18","75","4.2","2","","washington","2022"
"17","Dylan Morris","QB","7","5","29","5.8","0","4.1","0","0","","0","0.0","5","29","5.8","0","","washington","2022"
"18","Camden Sirmon","RB","4","3","12","4.0","0","3.0","1","14","14.0","0","3.5","4","26","6.5","0","","washington","2022"
"19","Denzel Boston","WR","4","1","2","2.0","1","0.5","2","15","7.5","0","3.8","3","17","5.7","1","","washington","2022"
"20","Brennan Holmes","WR","2","1","-6","-6.0","0","-3.0","1","15","15.0","0","7.5","2","9","4.5","0","","washington","2022"
"21","Sam Huard","QB","1","1","-13","-13.0","0","-13.0","0","0","","0","0.0","1","-13","-13.0","0","","washington","2022"
"22","Jay'veon Sunday","RB","1","1","19","19.0","0","19.0","0","0","","0","0.0","1","19","19.0","0","","washington","2022"
