"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Cade Brewer","TE","12","1","2","2.0","0","0.2","22","184","8.4","3","15.3","23","186","8.1","3","","texas","2021"
"2","Xavier Worthy","WR","12","1","7","7.0","0","0.6","62","981","15.8","12","81.8","63","988","15.7","12","","texas","2021"
"3","Roschon Johnson","RB","12","96","569","5.9","5","47.4","11","83","7.5","0","6.9","107","652","6.1","5","","texas","2021"
"4","Marcus Washington","WR","12","0","0","","0","0.0","18","277","15.4","2","23.1","18","277","15.4","2","","texas","2021"
"5","Kelvontay Dixon","WR","12","0","0","","0","0.0","9","100","11.1","0","8.3","9","100","11.1","0","","texas","2021"
"6","Casey Thompson","QB","12","55","157","2.9","4","13.1","0","0","","0","0.0","55","157","2.9","4","","texas","2021"
"7","Cameron Dicker","K","12","1","2","2.0","0","0.2","0","0","","0","0.0","1","2","2.0","0","","texas","2021"
"8","Jared Wiley","TE","11","0","0","","0","0.0","9","67","7.4","2","6.1","9","67","7.4","2","","texas","2021"
"9","Keilan Robinson","RB","11","45","322","7.2","3","29.3","7","57","8.1","0","5.2","52","379","7.3","3","","texas","2021"
"10","Bijan Robinson","RB","10","195","1127","5.8","11","112.7","26","295","11.3","4","29.5","221","1422","6.4","15","","texas","2021"
"11","Joshua Moore","WR","9","0","0","","0","0.0","24","265","11.0","3","29.4","24","265","11.0","3","","texas","2021"
"12","Hudson Card","QB","8","26","17","0.7","1","2.1","0","0","","0","0.0","26","17","0.7","1","","texas","2021"
"13","Jordan Whittington","WR","8","1","8","8.0","0","1.0","26","377","14.5","3","47.1","27","385","14.3","3","","texas","2021"
"14","Jonathon Brooks","RB","5","21","143","6.8","1","28.6","1","12","12.0","0","2.4","22","155","7.0","1","","texas","2021"
"15","Juan Davis","TE","5","1","3","3.0","0","0.6","1","0","0.0","0","0.0","2","3","1.5","0","","texas","2021"
"16","Kai Money","WR","3","0","0","","0","0.0","1","7","7.0","0","2.3","1","7","7.0","0","","texas","2021"
"17","Gabriel Watson","RB","3","10","37","3.7","0","12.3","0","0","","0","0.0","10","37","3.7","0","","texas","2021"
