"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Roman Hemby","RB","13","142","680","4.8","4","52.3","38","349","9.2","3","26.8","180","1029","5.7","7","","maryland","2023"
"2","Braedan Wisloski","WR","13","0","0","","0","0.0","1","-2","-2.0","0","-0.2","1","-2","-2.0","0","","maryland","2023"
"3","Colton Spangler","P","13","1","14","14.0","0","1.1","0","0","","0","0.0","1","14","14.0","0","","maryland","2023"
"4","Preston Howard","TE","13","0","0","","0","0.0","13","160","12.3","1","12.3","13","160","12.3","1","","maryland","2023"
"5","Octavian Smith Jr.","WR","13","2","-1","-0.5","0","-0.1","22","209","9.5","1","16.1","24","208","8.7","1","","maryland","2023"
"6","Tai Felton","WR","13","1","16","16.0","0","1.2","48","723","15.1","6","55.6","49","739","15.1","6","","maryland","2023"
"7","Jeshaun Jones","WR","13","1","-1","-1.0","0","-0.1","56","790","14.1","4","60.8","57","789","13.8","4","","maryland","2023"
"8","Kaden Prather","WR","13","1","36","36.0","0","2.8","42","666","15.9","5","51.2","43","702","16.3","5","","maryland","2023"
"9","Antwaine Littleton","RB","12","69","255","3.7","2","21.3","4","21","5.3","0","1.8","73","276","3.8","2","","maryland","2023"
"10","Sean Greely","LB","12","0","0","","0","0.0","2","5","2.5","2","0.4","2","5","2.5","2","","maryland","2023"
"11","Shaleak Knotts","WR","12","0","0","","0","0.0","7","55","7.9","0","4.6","7","55","7.9","0","","maryland","2023"
"12","Colby McDonald","RB","12","53","306","5.8","2","25.5","5","16","3.2","0","1.3","58","322","5.6","2","","maryland","2023"
"13","Taulia Tagovailoa","QB","12","68","18","0.3","5","1.5","1","21","21.0","0","1.8","69","39","0.6","5","","maryland","2023"
"14","Dylan Wade","TE","11","0","0","","0","0.0","4","21","5.3","2","1.9","4","21","5.3","2","","maryland","2023"
"15","Corey Dyches","TE","11","0","0","","0","0.0","49","491","10.0","2","44.6","49","491","10.0","2","","maryland","2023"
"16","Eli Mason","RB","10","3","10","3.3","0","1.0","0","0","","0","0.0","3","10","3.3","0","","maryland","2023"
"17","Billy Edwards Jr.","QB","8","29","91","3.1","7","11.4","0","0","","0","0.0","29","91","3.1","7","","maryland","2023"
"18","Rico Walker","TE","8","0","0","","0","0.0","4","27","6.8","0","3.4","4","27","6.8","0","","maryland","2023"
"19","Robert Smith Jr.","WR","6","0","0","","0","0.0","2","5","2.5","0","0.8","2","5","2.5","0","","maryland","2023"
"20","Tyrese Chambers","WR","6","0","0","","0","0.0","7","51","7.3","1","8.5","7","51","7.3","1","","maryland","2023"
"21","Cameron Edge","QB","2","3","-21","-7.0","0","-10.5","0","0","","0","0.0","3","-21","-7.0","0","","maryland","2023"
"22","Ryan Manning","WR","1","0","0","","0","0.0","2","18","9.0","0","18.0","2","18","9.0","0","","maryland","2023"
"23","Ramon Brown","RB","1","1","3","3.0","0","3.0","0","0","","0","0.0","1","3","3.0","0","","maryland","2023"
"24","Nolan Ray","RB","1","3","7","2.3","0","7.0","0","0","","0","0.0","3","7","2.3","0","","maryland","2023"
