"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Alex Raynor","K","13","1","3","3.0","0","0.2","0","0","","0","0.0","1","3","3.0","0","","georgia-southern","2022"
"2","Tyler Jordan","RB","13","7","7","1.0","2","0.5","0","0","","0","0.0","7","7","1.0","2","","georgia-southern","2022"
"3","OJ Arnold","RB","13","45","257","5.7","1","19.8","10","58","5.8","1","4.5","55","315","5.7","2","","georgia-southern","2022"
"4","Marc Stampley II","DB","13","1","3","3.0","0","0.2","0","0","","0","0.0","1","3","3.0","0","","georgia-southern","2022"
"5","Kyle Vantrease","QB","13","33","34","1.0","3","2.6","1","3","3.0","0","0.2","34","37","1.1","3","","georgia-southern","2022"
"6","Khaleb Hood","WR","13","2","3","1.5","0","0.2","87","925","10.6","3","71.2","89","928","10.4","3","","georgia-southern","2022"
"7","Anthony Beck II","P","13","1","-9","-9.0","0","-0.7","0","0","","0","0.0","1","-9","-9.0","0","","georgia-southern","2022"
"8","Marcus Sanders Jr.","WR","12","0","0","","0","0.0","20","171","8.6","1","14.3","20","171","8.6","1","","georgia-southern","2022"
"9","Beau Johnson","TE","12","0","0","","0","0.0","9","195","21.7","0","16.3","9","195","21.7","0","","georgia-southern","2022"
"10","Jeremy Singleton","WR","12","0","-8","","0","-0.7","66","714","10.8","2","59.5","66","706","10.7","2","","georgia-southern","2022"
"11","Joshua Thompson","WR","12","0","0","","0","0.0","3","179","59.7","1","14.9","3","179","59.7","1","","georgia-southern","2022"
"12","Gerald Green","RB","11","89","483","5.4","6","43.9","3","13","4.3","0","1.2","92","496","5.4","6","","georgia-southern","2022"
"13","Jalen White","RB","11","162","914","5.6","10","83.1","22","217","9.9","1","19.7","184","1131","6.1","11","","georgia-southern","2022"
"14","Jjay Mcafee","TE","11","1","3","3.0","0","0.3","20","193","9.7","4","17.5","21","196","9.3","4","","georgia-southern","2022"
"15","Derwin Burgess Jr.","WR","10","2","10","5.0","0","1.0","58","717","12.4","7","71.7","60","727","12.1","7","","georgia-southern","2022"
"16","Darius Lewis","WR","9","1","6","6.0","0","0.7","6","49","8.2","0","5.4","7","55","7.9","0","","georgia-southern","2022"
"17","Evan Lester","TE","8","0","0","","0","0.0","6","45","7.5","1","5.6","6","45","7.5","1","","georgia-southern","2022"
"18","Amare Jones","RB","8","1","-2","-2.0","0","-0.3","35","483","13.8","6","60.4","36","481","13.4","6","","georgia-southern","2022"
"19","A.J. Brown","RB","8","15","67","4.5","1","8.4","3","7","2.3","0","0.9","18","74","4.1","1","","georgia-southern","2022"
"20","Ezrah Archie","WR","7","0","0","","0","0.0","9","117","13.0","1","16.7","9","117","13.0","1","","georgia-southern","2022"
"21","Dalen Cobb","WR","6","0","0","","0","0.0","8","73","9.1","0","12.2","8","73","9.1","0","","georgia-southern","2022"
"22","Connor Cigelske","QB","2","2","2","1.0","0","1.0","0","0","","0","0.0","2","2","1.0","0","","georgia-southern","2022"
"23","Sam Kenerson","WR","2","0","0","","0","0.0","8","130","16.3","0","65.0","8","130","16.3","0","","georgia-southern","2022"
"24","Terron Dixon II","RB","2","3","11","3.7","0","5.5","0","0","","0","0.0","3","11","3.7","0","","georgia-southern","2022"
