"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Corey Dyches","TE","13","0","0","","0","0.0","39","494","12.7","3","38.0","39","494","12.7","3","","maryland","2022"
"2","Tai Felton","WR","13","0","0","","0","0.0","23","309","13.4","2","23.8","23","309","13.4","2","","maryland","2022"
"3","Jeshaun Jones","WR","13","1","16","16.0","0","1.2","44","557","12.7","4","42.8","45","573","12.7","4","","maryland","2022"
"4","Octavian Smith Jr.","WR","13","1","8","8.0","0","0.6","12","157","13.1","2","12.1","13","165","12.7","2","","maryland","2022"
"5","Roman Hemby","RB","13","188","989","5.3","10","76.1","33","298","9.0","1","22.9","221","1287","5.8","11","","maryland","2022"
"6","Taulia Tagovailoa","QB","12","87","64","0.7","4","5.3","0","0","","0","0.0","87","64","0.7","4","","maryland","2022"
"7","CJ Dippre","TE","12","0","0","","0","0.0","30","314","10.5","3","26.2","30","314","10.5","3","","maryland","2022"
"8","Dontay Demus","WR","12","0","0","","0","0.0","22","233","10.6","1","19.4","22","233","10.6","1","","maryland","2022"
"9","Jacob Copeland","WR","12","1","-1","-1.0","0","-0.1","26","376","14.5","2","31.3","27","375","13.9","2","","maryland","2022"
"10","Antwaine Littleton","RB","12","76","379","5.0","6","31.6","6","44","7.3","0","3.7","82","423","5.2","6","","maryland","2022"
"11","Rakim Jarrett","WR","11","3","15","5.0","0","1.4","40","471","11.8","3","42.8","43","486","11.3","3","","maryland","2022"
"12","Ramon Brown","RB","11","30","116","3.9","0","10.5","8","39","4.9","0","3.5","38","155","4.1","0","","maryland","2022"
"13","Colby McDonald","RB","10","30","140","4.7","2","14.0","4","34","8.5","0","3.4","34","174","5.1","2","","maryland","2022"
"14","Leon Haughton Jr.","WR","8","0","0","","0","0.0","1","25","25.0","0","3.1","1","25","25.0","0","","maryland","2022"
"15","Shaleak Knotts","WR","7","1","7","7.0","0","1.0","5","30","6.0","0","4.3","6","37","6.2","0","","maryland","2022"
"16","Billy Edwards Jr.","QB","7","34","136","4.0","1","19.4","0","0","","0","0.0","34","136","4.0","1","","maryland","2022"
"17","Eric Najarian","QB","3","3","-14","-4.7","0","-4.7","0","0","","0","0.0","3","-14","-4.7","0","","maryland","2022"
"18","Raymon Brown Jr.","LB","1","4","6","1.5","0","6.0","1","2","2.0","0","2.0","5","8","1.6","0","","maryland","2022"
