"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","John Locke","TE","12","0","0","","0","0.0","2","4","2.0","1","0.3","2","4","2.0","1","","louisiana-tech","2023"
"2","Smoke Harris","WR","12","9","1","0.1","0","0.1","83","796","9.6","4","66.3","92","797","8.7","4","","louisiana-tech","2023"
"3","Ryan Rivera","TE","12","0","0","","0","0.0","13","174","13.4","0","14.5","13","174","13.4","0","","louisiana-tech","2023"
"4","Cyrus Allen","WR","11","2","-8","-4.0","0","-0.7","46","778","16.9","4","70.7","48","770","16.0","4","","louisiana-tech","2023"
"5","Dakota Williams","WR","11","8","11","1.4","1","1.0","0","0","","0","0.0","8","11","1.4","1","","louisiana-tech","2023"
"6","Decoldest Crawford","WR","11","0","0","","0","0.0","2","17","8.5","0","1.5","2","17","8.5","0","","louisiana-tech","2023"
"7","Tru Edwards","WR","11","0","0","","0","0.0","23","284","12.3","2","25.8","23","284","12.3","2","","louisiana-tech","2023"
"8","Jacob Fields","RB","11","26","105","4.0","2","9.5","12","97","8.1","0","8.8","38","202","5.3","2","","louisiana-tech","2023"
"9","Dedrick Latulas","WR","10","3","11","3.7","0","1.1","3","-2","-0.7","0","-0.2","6","9","1.5","0","","louisiana-tech","2023"
"10","Eli Finley","TE","10","0","0","","0","0.0","2","10","5.0","0","1.0","2","10","5.0","0","","louisiana-tech","2023"
"11","Charvis Thornton","RB","10","55","270","4.9","1","27.0","7","28","4.0","1","2.8","62","298","4.8","2","","louisiana-tech","2023"
"12","Keldric Moody","RB","10","34","149","4.4","0","14.9","7","53","7.6","0","5.3","41","202","4.9","0","","louisiana-tech","2023"
"13","Marlion Jackson","WR","10","2","1","0.5","0","0.1","12","161","13.4","0","16.1","14","162","11.6","0","","louisiana-tech","2023"
"14","Hank Bachmeier","QB","9","58","47","0.8","2","5.2","0","0","","0","0.0","58","47","0.8","2","","louisiana-tech","2023"
"15","Kyle Maxwell","WR","9","0","0","","0","0.0","20","363","18.2","2","40.3","20","363","18.2","2","","louisiana-tech","2023"
"16","Tyre Shelton","RB","8","97","551","5.7","5","68.9","9","40","4.4","0","5.0","106","591","5.6","5","","louisiana-tech","2023"
"17","Koby Duru","WR","8","0","0","","0","0.0","6","84","14.0","2","10.5","6","84","14.0","2","","louisiana-tech","2023"
"18","Jack Turner","QB","8","29","63","2.2","2","7.9","0","0","","0","0.0","29","63","2.2","2","","louisiana-tech","2023"
"19","Matthew McCallister","WR","7","0","0","","0","0.0","2","27","13.5","0","3.9","2","27","13.5","0","","louisiana-tech","2023"
"20","Nate Jones","TE","7","0","0","","0","0.0","13","112","8.6","0","16.0","13","112","8.6","0","","louisiana-tech","2023"
"21","Keith Willis Jr.","RB","7","51","288","5.6","7","41.1","3","6","2.0","0","0.9","54","294","5.4","7","","louisiana-tech","2023"
"22","Julien Lewis","WR","6","0","0","","0","0.0","2","43","21.5","0","7.2","2","43","21.5","0","","louisiana-tech","2023"
"23","Solomon Lewis","WR","5","1","0","0.0","0","0.0","2","56","28.0","0","11.2","3","56","18.7","0","","louisiana-tech","2023"
"24","Marquis Crosby","RB","1","1","20","20.0","0","20.0","0","0","","0","0.0","1","20","20.0","0","","louisiana-tech","2023"
"25","Evan Bullock","QB","1","1","-1","-1.0","0","-1.0","0","0","","0","0.0","1","-1","-1.0","0","","louisiana-tech","2023"
