"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Evan Conley","QB","14","7","42","6.0","2","3.0","0","0","","0","0.0","7","42","6.0","2","","louisville","2023"
"2","Kevin Coleman Jr.","WR","14","6","25","4.2","0","1.8","26","362","13.9","2","25.9","32","387","12.1","2","","louisville","2023"
"3","Josh Lifson","TE","14","0","0","","0","0.0","6","59","9.8","0","4.2","6","59","9.8","0","","louisville","2023"
"4","Jimmy Calloway","WR","14","3","20","6.7","0","1.4","20","242","12.1","0","17.3","23","262","11.4","0","","louisville","2023"
"5","Jack Plummer","QB","14","98","34","0.3","1","2.4","0","0","","0","0.0","98","34","0.3","1","","louisville","2023"
"6","Isaac Guerendo","RB","14","132","810","6.1","11","57.9","22","234","10.6","0","16.7","154","1044","6.8","11","","louisville","2023"
"7","Maurice Turner","RB","14","62","284","4.6","1","20.3","11","87","7.9","0","6.2","73","371","5.1","1","","louisville","2023"
"8","Chris Bell","WR","14","0","0","","0","0.0","29","407","14.0","2","29.1","29","407","14.0","2","","louisville","2023"
"9","Nate Kurisky","TE","14","0","0","","0","0.0","18","141","7.8","2","10.1","18","141","7.8","2","","louisville","2023"
"10","Brady Hodges","K","14","1","-4","-4.0","0","-0.3","0","0","","0","0.0","1","-4","-4.0","0","","louisville","2023"
"11","Ahmari Huggins-Bruce","WR","14","6","48","8.0","1","3.4","20","312","15.6","4","22.3","26","360","13.8","5","","louisville","2023"
"12","Duane Martin","TE","13","0","0","","0","0.0","2","27","13.5","0","2.1","2","27","13.5","0","","louisville","2023"
"13","Jawhar Jordan","RB","13","181","1128","6.2","13","86.8","21","246","11.7","1","18.9","202","1374","6.8","14","","louisville","2023"
"14","Jadon Thompson","WR","12","0","0","","0","0.0","12","135","11.3","1","11.3","12","135","11.3","1","","louisville","2023"
"15","Jamari Thrash","WR","12","1","12","12.0","1","1.0","63","858","13.6","6","71.5","64","870","13.6","7","","louisville","2023"
"16","Joey Gatewood","WR","12","1","-3","-3.0","0","-0.3","9","150","16.7","3","12.5","10","147","14.7","3","","louisville","2023"
"17","Derrick Edwards","DB","11","5","38","7.6","0","3.5","0","0","","0","0.0","5","38","7.6","0","","louisville","2023"
"18","Trevonte Sylvester","OL","11","0","0","","0","0.0","1","1","1.0","1","0.1","1","1","1.0","1","","louisville","2023"
"19","Allan Houston III","WR","6","0","0","","0","0.0","3","27","9.0","0","4.5","3","27","9.0","0","","louisville","2023"
"20","Brock Domann","QB","4","3","12","4.0","0","3.0","0","0","","0","0.0","3","12","4.0","0","","louisville","2023"
"21","Elijah Downing","WR","2","0","0","","0","0.0","1","7","7.0","0","3.5","1","7","7.0","0","","louisville","2023"
"22","Cataurus Hicks","WR","2","0","0","","0","0.0","1","11","11.0","0","5.5","1","11","11.0","0","","louisville","2023"
"23","Keyjuan Brown","RB","1","11","65","5.9","1","65.0","0","0","","0","0.0","11","65","5.9","1","","louisville","2023"
"24","Mario Agyen","RB","1","1","0","0.0","0","0.0","0","0","","0","0.0","1","0","0.0","0","","louisville","2023"
"25","Pierce Clarkson","QB","1","1","3","3.0","0","3.0","0","0","","0","0.0","1","3","3.0","0","","louisville","2023"
"26","William Fowles","WR","1","0","0","","0","0.0","1","7","7.0","0","7.0","1","7","7.0","0","","louisville","2023"
