"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Casey Reynolds","WR","12","0","0","","0","0.0","16","237","14.8","0","19.8","16","237","14.8","0","","army","2023"
"2","Tyson Riley","TE","12","15","119","7.9","1","9.9","5","38","7.6","3","3.2","20","157","7.9","4","","army","2023"
"3","Cooper Allen","P","12","1","-13","-13.0","0","-1.1","0","0","","0","0.0","1","-13","-13.0","0","","army","2023"
"4","Noah Short","WR","12","3","8","2.7","0","0.7","18","252","14.0","2","21.0","21","260","12.4","2","","army","2023"
"5","Liam Fortner","WR","12","0","0","","0","0.0","2","60","30.0","0","5.0","2","60","30.0","0","","army","2023"
"6","Jakobi Buchanan","RB","12","51","169","3.3","3","14.1","0","0","","0","0.0","51","169","3.3","3","","army","2023"
"7","Bryson Daily","QB","11","215","901","4.2","7","81.9","0","0","","0","0.0","215","901","4.2","7","","army","2023"
"8","Markel Johnson","RB","11","22","77","3.5","0","7.0","2","41","20.5","0","3.7","24","118","4.9","0","","army","2023"
"9","Ay'Juan Marshall","WR","11","17","181","10.6","1","16.5","9","83","9.2","0","7.5","26","264","10.2","1","","army","2023"
"10","Kanye Udoh","RB","10","99","524","5.3","1","52.4","1","0","0.0","0","0.0","100","524","5.2","1","","army","2023"
"11","Tobi Olawole","WR","10","3","2","0.7","0","0.2","7","101","14.4","0","10.1","10","103","10.3","0","","army","2023"
"12","Joshua Lingenfelter","TE","9","0","0","","0","0.0","1","21","21.0","0","2.3","1","21","21.0","0","","army","2023"
"13","Hayden Reed","RB","9","50","205","4.1","2","22.8","4","29","7.3","0","3.2","54","234","4.3","2","","army","2023"
"14","Tyrell Robinson","RB","8","39","187","4.8","2","23.4","6","77","12.8","0","9.6","45","264","5.9","2","","army","2023"
"15","Miles Stewart","RB","7","15","58","3.9","0","8.3","0","0","","0","0.0","15","58","3.9","0","","army","2023"
"16","Champ Harris","QB","6","21","9","0.4","1","1.5","0","0","","0","0.0","21","9","0.4","1","","army","2023"
"17","Zach Mundell","QB","6","4","-5","-1.3","0","-0.8","2","13","6.5","0","2.2","6","8","1.3","0","","army","2023"
"18","Isaiah Alston","WR","4","0","0","","0","0.0","9","266","29.6","2","66.5","9","266","29.6","2","","army","2023"
"19","Jake Rendina","RB","3","1","3","3.0","0","1.0","0","0","","0","0.0","1","3","3.0","0","","army","2023"
"20","Dewayne Coleman","QB","3","4","8","2.0","0","2.7","0","-10","","0","-3.3","4","-2","-0.5","0","","army","2023"
"21","Tyler Brennan","WR","3","0","0","","0","0.0","1","25","25.0","0","8.3","1","25","25.0","0","","army","2023"
"22","Larry Robinson","QB","2","6","80","13.3","1","40.0","0","0","","0","0.0","6","80","13.3","1","","army","2023"
