"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Tanner McKee","QB","12","74","-90","-1.2","2","-7.5","0","0","","0","0.0","74","-90","-1.2","2","","stanford","2022"
"2","Silas Starr","WR","12","0","0","","0","0.0","3","17","5.7","0","1.4","3","17","5.7","0","","stanford","2022"
"3","Sam Roush","TE","12","0","0","","0","0.0","2","34","17.0","0","2.8","2","34","17.0","0","","stanford","2022"
"4","Mudia Reuben","WR","12","4","20","5.0","0","1.7","5","53","10.6","2","4.4","9","73","8.1","2","","stanford","2022"
"5","Elijah Higgins","WR","12","4","48","12.0","0","4.0","59","704","11.9","2","58.7","63","752","11.9","2","","stanford","2022"
"6","Brycen Tremayne","WR","12","0","0","","0","0.0","38","490","12.9","3","40.8","38","490","12.9","3","","stanford","2022"
"7","Benjamin Yurosek","TE","12","1","50","50.0","0","4.2","49","445","9.1","1","37.1","50","495","9.9","1","","stanford","2022"
"8","Colby Bowman","WR","11","0","0","","0","0.0","7","44","6.3","0","4.0","7","44","6.3","0","","stanford","2022"
"9","John Humphreys","WR","11","0","0","","0","0.0","29","348","12.0","1","31.6","29","348","12.0","1","","stanford","2022"
"10","Shield Taylor","FB","11","1","2","2.0","0","0.2","4","24","6.0","0","2.2","5","26","5.2","0","","stanford","2022"
"11","Ashton Daniels","QB","10","25","156","6.2","3","15.6","0","0","","0","0.0","25","156","6.2","3","","stanford","2022"
"12","Brendon Barrow","RB","8","19","80","4.2","0","10.0","4","24","6.0","0","3.0","23","104","4.5","0","","stanford","2022"
"13","Mitch Leigber","RB","8","58","194","3.3","2","24.3","16","124","7.8","0","15.5","74","318","4.3","2","","stanford","2022"
"14","Caleb Robinson","RB","7","26","91","3.5","0","13.0","6","29","4.8","0","4.1","32","120","3.8","0","","stanford","2022"
"15","Casey Filkins","RB","7","122","478","3.9","4","68.3","17","205","12.1","1","29.3","139","683","4.9","5","","stanford","2022"
"16","C.J. Hawkins","TE","7","0","0","","0","0.0","2","29","14.5","0","4.1","2","29","14.5","0","","stanford","2022"
"17","Michael Wilson","WR","6","4","47","11.8","0","7.8","26","418","16.1","4","69.7","30","465","15.5","4","","stanford","2022"
"18","Ari Patu","QB","4","3","8","2.7","0","2.0","0","0","","0","0.0","3","8","2.7","0","","stanford","2022"
"19","E.J. Smith","RB","2","30","206","6.9","3","103.0","8","63","7.9","1","31.5","38","269","7.1","4","","stanford","2022"
"20","Arlen Harris","RB","1","2","1","0.5","0","1.0","0","0","","0","0.0","2","1","0.5","0","","stanford","2022"
