"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Wyatt Wieland","WR","13","7","22","3.1","1","1.7","44","480","10.9","5","36.9","51","502","9.8","6","","wyoming","2023"
"2","Ayir Asante","WR","13","4","11","2.8","1","0.8","21","372","17.7","6","28.6","25","383","15.3","7","","wyoming","2023"
"3","Caleb Driskill","FB","13","0","0","","0","0.0","2","15","7.5","1","1.2","2","15","7.5","1","","wyoming","2023"
"4","Treyton Welch","TE","13","0","0","","0","0.0","31","308","9.9","2","23.7","31","308","9.9","2","","wyoming","2023"
"5","Colin O'Brien","TE","13","0","0","","0","0.0","2","20","10.0","0","1.5","2","20","10.0","0","","wyoming","2023"
"6","Devin Boddie Jr.","WR","13","4","26","6.5","0","2.0","6","48","8.0","0","3.7","10","74","7.4","0","","wyoming","2023"
"7","Sam Scott","RB","13","49","237","4.8","2","18.2","11","77","7.0","0","5.9","60","314","5.2","2","","wyoming","2023"
"8","Ryan Marquez","WR","13","0","0","","0","0.0","12","164","13.7","1","12.6","12","164","13.7","1","","wyoming","2023"
"9","Nick Miles","TE","13","0","0","","0","0.0","1","22","22.0","0","1.7","1","22","22.0","0","","wyoming","2023"
"10","John Michael Gyllenborg","TE","13","0","0","","0","0.0","23","360","15.7","3","27.7","23","360","15.7","3","","wyoming","2023"
"11","Andrew Peasley","QB","12","110","419","3.8","7","34.9","0","0","","0","0.0","110","419","3.8","7","","wyoming","2023"
"12","Gunner Gentry","WR","12","0","0","","0","0.0","3","31","10.3","1","2.6","3","31","10.3","1","","wyoming","2023"
"13","Alex Brown","WR","12","0","0","","0","0.0","8","106","13.3","0","8.8","8","106","13.3","0","","wyoming","2023"
"14","Jamari Ferrell","RB","11","52","188","3.6","1","17.1","2","7","3.5","0","0.6","54","195","3.6","1","","wyoming","2023"
"15","Harrison Waylee","RB","10","164","947","5.8","5","94.7","12","66","5.5","0","6.6","176","1013","5.8","5","","wyoming","2023"
"16","Evan Svoboda","QB","10","25","80","3.2","2","8.0","0","0","","0","0.0","25","80","3.2","2","","wyoming","2023"
"17","Will Pelissier","WR","9","3","6","2.0","0","0.7","7","79","11.3","1","8.8","10","85","8.5","1","","wyoming","2023"
"18","Jaylen Sargent","WR","7","0","0","","0","0.0","1","15","15.0","0","2.1","1","15","15.0","0","","wyoming","2023"
"19","Caleb Merritt","WR","6","1","-1","-1.0","0","-0.2","1","7","7.0","0","1.2","2","6","3.0","0","","wyoming","2023"
"20","Jeremy Hollingsworth","RB","4","6","31","5.2","0","7.8","0","0","","0","0.0","6","31","5.2","0","","wyoming","2023"
"21","D.Q. James","RB","4","35","106","3.0","0","26.5","2","14","7.0","0","3.5","37","120","3.2","0","","wyoming","2023"
"22","Jayden Clemons","QB","2","1","-2","-2.0","0","-1.0","0","0","","0","0.0","1","-2","-2.0","0","","wyoming","2023"
