"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Max Balthazar","RB","13","43","211","4.9","2","16.2","11","82","7.5","1","6.3","54","293","5.4","3","","coastal-carolina","2023"
"2","Bryson Graves","WR","13","4","16","4.0","0","1.2","2","15","7.5","0","1.2","6","31","5.2","0","","coastal-carolina","2023"
"3","Sam Pinckney","WR","13","1","7","7.0","0","0.5","72","1027","14.3","8","79.0","73","1034","14.2","8","","coastal-carolina","2023"
"4","Kyre Duplessis","WR","13","1","-1","-1.0","0","-0.1","16","242","15.1","1","18.6","17","241","14.2","1","","coastal-carolina","2023"
"5","Kendall Karr","TE","13","0","0","","0","0.0","23","239","10.4","5","18.4","23","239","10.4","5","","coastal-carolina","2023"
"6","James Tucker","WR","13","0","0","","0","0.0","20","423","21.2","3","32.5","20","423","21.2","3","","coastal-carolina","2023"
"7","Braydon Bennett","RB","12","91","407","4.5","5","33.9","23","200","8.7","0","16.7","114","607","5.3","5","","coastal-carolina","2023"
"8","Matt Alaimo","TE","12","0","0","","0","0.0","10","55","5.5","1","4.6","10","55","5.5","1","","coastal-carolina","2023"
"9","Jared Brown","WR","12","15","252","16.8","1","21.0","58","740","12.8","4","61.7","73","992","13.6","5","","coastal-carolina","2023"
"10","Reese White","RB","11","77","252","3.3","2","22.9","9","43","4.8","0","3.9","86","295","3.4","2","","coastal-carolina","2023"
"11","Ja'Vin Simpkins","RB","11","21","129","6.1","1","11.7","1","3","3.0","0","0.3","22","132","6.0","1","","coastal-carolina","2023"
"12","CJ Beasley","RB","11","68","262","3.9","2","23.8","15","151","10.1","0","13.7","83","413","5.0","2","","coastal-carolina","2023"
"13","Genson Hooper Price","WR","10","0","0","","0","0.0","1","40","40.0","0","4.0","1","40","40.0","0","","coastal-carolina","2023"
"14","DeAndre Coleman","WR","9","0","0","","0","0.0","1","27","27.0","1","3.0","1","27","27.0","1","","coastal-carolina","2023"
"15","Ethan Vasko","QB","8","63","368","5.8","2","46.0","1","-7","-7.0","0","-0.9","64","361","5.6","2","","coastal-carolina","2023"
"16","Deon Fountain","WR","8","0","0","","0","0.0","1","6","6.0","0","0.8","1","6","6.0","0","","coastal-carolina","2023"
"17","Grayson McCall","QB","7","53","48","0.9","1","6.9","0","0","","0","0.0","53","48","0.9","1","","coastal-carolina","2023"
"18","Jarrett Guest","QB","6","11","56","5.1","1","9.3","1","-7","-7.0","0","-1.2","12","49","4.1","1","","coastal-carolina","2023"
"19","Tyson Mobley","WR","4","0","0","","0","0.0","7","104","14.9","0","26.0","7","104","14.9","0","","coastal-carolina","2023"
"20","Brooks Johnson","TE","4","0","0","","0","0.0","1","18","18.0","0","4.5","1","18","18.0","0","","coastal-carolina","2023"
"21","Jahbari Kuykendall","RB","1","3","33","11.0","0","33.0","0","0","","0","0.0","3","33","11.0","0","","coastal-carolina","2023"
"22","Darren Lloyd","RB","1","2","6","3.0","0","6.0","0","0","","0","0.0","2","6","3.0","0","","coastal-carolina","2023"
