"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Anthony Torres","TE","14","0","0","","0","0.0","26","464","17.8","3","33.1","26","464","17.8","3","","toledo","2023"
"2","Larry Stephens","WR","14","0","0","","0","0.0","22","272","12.4","2","19.4","22","272","12.4","2","","toledo","2023"
"3","Junior Vandeross III","WR","14","3","38","12.7","0","2.7","47","664","14.1","4","47.4","50","702","14.0","4","","toledo","2023"
"4","Jerjuan Newton","WR","14","1","2","2.0","0","0.1","52","696","13.4","9","49.7","53","698","13.2","9","","toledo","2023"
"5","Tucker Gleason","QB","14","12","55","4.6","0","3.9","0","0","","0","0.0","12","55","4.6","0","","toledo","2023"
"6","Dalton Andrews","TE","14","0","0","","0","0.0","4","26","6.5","2","1.9","4","26","6.5","2","","toledo","2023"
"7","Jaden Dottin","WR","14","0","0","","0","0.0","12","138","11.5","1","9.9","12","138","11.5","1","","toledo","2023"
"8","Peny Boone","RB","13","194","1400","7.2","15","107.7","15","219","14.6","1","16.8","209","1619","7.7","16","","toledo","2023"
"9","DeQuan Finn","QB","13","123","563","4.6","7","43.3","0","0","","0","0.0","123","563","4.6","7","","toledo","2023"
"10","Cooper Rusk","WR","13","0","0","","0","0.0","6","80","13.3","2","6.2","6","80","13.3","2","","toledo","2023"
"11","Connor Walendzak","RB","13","17","30","1.8","2","2.3","2","22","11.0","0","1.7","19","52","2.7","2","","toledo","2023"
"12","Jacquez Stuart","RB","12","110","574","5.2","6","47.8","12","143","11.9","1","11.9","122","717","5.9","7","","toledo","2023"
"13","Devin Maddox","WR","11","1","3","3.0","0","0.3","17","141","8.3","1","12.8","18","144","8.0","1","","toledo","2023"
"14","Eric Holley","WR","11","0","0","","0","0.0","1","19","19.0","0","1.7","1","19","19.0","0","","toledo","2023"
"15","Thomas Zsiros","WR","10","0","0","","0","0.0","2","6","3.0","0","0.6","2","6","3.0","0","","toledo","2023"
"16","CC Ezirim","TE","9","0","0","","0","0.0","4","82","20.5","0","9.1","4","82","20.5","0","","toledo","2023"
"17","Adam Beale","WR","9","0","0","","0","0.0","3","42","14.0","0","4.7","3","42","14.0","0","","toledo","2023"
"18","Shawn Munnerlyn","WR","9","0","0","","0","0.0","1","14","14.0","0","1.6","1","14","14.0","0","","toledo","2023"
"19","Willie Shaw III","RB","6","31","118","3.8","0","19.7","1","5","5.0","0","0.8","32","123","3.8","0","","toledo","2023"
"20","Micah Kelly","RB","4","5","6","1.2","0","1.5","1","5","5.0","0","1.3","6","11","1.8","0","","toledo","2023"
"21","Jediyah Willoughby","WR","4","0","0","","0","0.0","1","16","16.0","0","4.0","1","16","16.0","0","","toledo","2023"
"22","Justin Stephens","OL","2","0","0","","0","0.0","1","19","19.0","0","9.5","1","19","19.0","0","","toledo","2023"
"23","Mike Drennen","RB","1","7","28","4.0","1","28.0","2","16","8.0","0","16.0","9","44","4.9","1","","toledo","2023"
"24","Bryce McMahon","WR","1","3","9","3.0","0","9.0","0","0","","0","0.0","3","9","3.0","0","","toledo","2023"
